Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,33.00,0,3.713,1.61,.76,31,1531,-4.891,NA,0.00,91.32,-21.00,.248120,.000048
No,54.00,0,1.595,2.44,1.33,2,839,-6.191,5.86,-1.96,36.79,-30.50,.255319,.004998
No,49.00,0,1.476,3.84,.84,1,468,-6.819,4.40,0.00,52.22,-31.70,.203007,.000046
No,50.00,0,1.433,2.15,.84,1,467,-7.167,5.21,0.00,35.43,-34.60,.179104,.000041
No,51.00,0,0.506,1.38,.84,329599,947,-5.914,8.71,-12.39,26.13,-42.60,.195488,.000025
No,50.00,0,0.513,1.38,.84,371677,946,-6.576,12.64,-33.48,18.46,-35.80,.208955,.000073
No,48.00,0,1.156,1.38,.84,342969,1048,-6.587,11.93,-29.59,20.27,-28.10,.201492,.000037
No,52.00,0,0.32,1.38,.84,358684,270,-7.986,16.61,-40.40,15.48,-31.70,.270676,.001648
No,45.00,0,0.319,1.38,.84,4106,223,-6.910,14.80,-46.05,16.91,-15.10,.278195,.003183
No,44.00,0,0.31,1.38,.84,3,504,-8.580,20.76,-85.28,12.37,-17.20,.246268,.014329
No,51.00,0,2.272,1.61,.84,1,251,-6.790,4.28,-0.08,32.21,-36.50,.218045,.000580
No,60.00,0,7.253,1.69,.76,1,1058,-7.555,3.11,0.00,146.57,-53.30,.248120,.000057
No,49.00,0,5.423,4.38,.76,1,2082,-7.674,4.47,-71.95,NA,-39.80,.225563,.019500
No,51.00,0,2.895,1.38,.76,344395,2475,-6.270,6.56,-25.33,12.46,-42.10,.218045,.000205
No,50.00,0,0.586,.57,4.42,42202,452,-5.091,12.38,-42.58,15.84,-20.30,.287500,.000026
No,36.00,0,4.736,.30,.23,2,2066,-6.570,3.58,0.00,167.54,-22.90,.233082,.004276
No,36.00,0,0.586,.30,.23,2,924,-5.492,6.32,-9.69,25.94,-18.60,.150375,.000038
No,37.00,0.186567,2.893,1.00,.23,2,525,-6.733,7.28,-18.06,21.49,-22.40,.813432,.010447
No,48.00,0,1.913,.30,.38,1,4202,-4.633,3.89,0.00,129.08,-37.80,.180451,.000015
No,40.00,0,1.835,.44,.55,1,4241,-6.006,2.64,0.00,108.33,-15.50,.159574,.000014
No,78.00,0,8.521,23.88,3.11,1,3713,-6.125,5.96,0.00,114.55,-41.00,.436170,.000299
No,73.00,0,8.434,18.88,3.33,1,3713,-5.276,3.59,0.00,116.86,-46.20,.468085,.000146
No,78.00,0,8.445,27.22,5.88,1,3713,-6.418,3.54,0.00,98.87,-51.40,.457446,.000167
No,57.00,0,3.355,1.66,.33,1,1045,-5.655,5.72,0.00,100.00,-29.50,.106382,.000012
No,55.00,0.12766,1.089,1.66,.33,315923,671,-4.338,9.29,-57.22,NA,-35.30,.563829,.021599
No,48.00,0,3.79,1.66,.33,1,472,-5.689,1.54,0.00,147.52,-22.00,.255319,.000053
No,53.00,0,1.849,1.44,6.44,16844,1230,-6.046,12.26,-28.46,18.90,-23.40,.138297,.000062
No,37.00,0,0.892,3.28,8.28,742,122,-5.367,3.37,-12.48,26.22,-16.70,.175000,.029880
No,43.00,0,0.792,3.00,3.57,123,220,-5.699,11.34,-20.98,15.88,-19.50,.187500,.000034
No,53.00,0,2.93,3.00,3.57,1,357,-6.387,1.18,0.00,72.63,-17.20,.262500,.015460
No,60.00,0,2.93,3.00,3.57,1,357,-6.000,NA,0.00,70.95,-16.10,.287500,.014115
No,47.00,0.075,2.562,6.14,14.85,1,2613,-5.747,1.92,0.00,87.51,-19.70,.250000,.000060
No,58.00,0,2.206,6.14,14.85,1,2613,-5.055,5.07,0.00,74.42,-22.30,.375000,.022397
No,35.00,0.2,0.575,5.71,14.85,75472,2965,-6.643,12.32,-2.36,28.93,-7.60,.512500,.017928
No,49.00,0,0.579,2.84,8.00,258124,314,-6.733,6.15,-20.29,29.67,-34.40,.195488,.000041
No,51.00,0,0.164,2.84,8.00,368671,349,-6.663,7.68,-102.20,2.86,-37.20,.413533,.001889
No,54.00,0.0451128,0.501,2.76,8.00,363059,220,-8.230,3.39,-10.20,15.70,-34.60,.503759,.000167
No,52.00,0.775,1.892,5.14,14.85,NA,391,-5.781,5.71,0.00,15.22,0.00,1.087500,.007446
No,49.00,0.0451128,5.425,2.76,8.00,272341,617,-5.552,10.86,-13.27,31.73,-40.60,.383458,.000171
No,60.00,0,3.27,.92,2.30,1,2330,-6.748,1.78,0.00,61.12,-57.60,.203007,.000023
No,57.00,0,2.628,.92,2.30,1,2330,-3.857,2.39,0.00,78.97,-62.30,.165413,.000021
No,54.00,0,2.628,.92,2.30,1,2330,-6.425,2.57,0.00,89.11,-42.50,.195488,.000143
No,44.00,0.191489,1.888,1.55,3.33,11116,871,-4.442,5.80,-9.17,22.55,-21.70,.585106,.000216
No,54.00,0,0.573,4.46,9.00,243037,168,-6.295,9.76,-9.04,25.27,-40.30,.759398,.002660
No,45.00,0,2.839,1.57,1.00,1,1206,-6.963,5.02,0.00,71.46,-17.60,.187500,.000232
No,41.00,0,3.24,1.53,.23,1,417,-6.923,3.46,0.00,133.99,-19.50,.225563,.000453
No,27.00,0,2.739,1.14,2.28,1,4778,-4.642,3.58,0.00,113.91,-6.00,.272727,.019906
No,25.00,0.753247,1.776,2.85,.57,NA,205,-4.850,0.20,0.00,NA,-1.70,.519480,.009346
No,44.00,0,3.925,2.85,.71,1,1600,-5.753,5.52,0.00,105.93,-17.20,.171052,.000009
No,59.00,0,0.092,1.28,2.14,5807,2694,-6.727,12.44,-123.01,3.56,-19.20,.701298,.002226
No,57.00,0,0.092,1.28,2.28,5950,2694,-6.599,12.44,-123.01,3.56,-18.90,.584415,.000179
No,55.00,0,0.092,1.57,2.14,6001,2694,-6.400,12.44,-123.01,3.56,-20.40,.532467,.000269
No,28.00,0,3.466,1.28,1.28,1,869,-4.834,1.29,0.00,93.28,-8.50,.246753,.003583
No,38.00,0,2.423,.71,1.28,1,278,-5.714,2.63,0.00,99.79,-10.70,.142857,.000014
No,25.00,0,2.396,.71,1.28,1,698,-6.611,3.66,0.00,126.10,-9.40,.194805,.000554
No,36.00,0,0.545,2.28,1.28,8,455,-4.619,7.19,-9.06,19.93,-9.70,.281690,.041850
No,22.00,0.25974,3.014,2.57,1.28,614,986,-3.175,NA,0.00,30.59,-11.00,.597402,.016604
No,33.00,0,2.644,2.87,.37,1,2981,-4.261,0.52,0.00,91.85,-11.20,.204819,.000016
No,50.00,0,2.499,3.62,.37,1,2983,-6.112,3.13,0.00,105.37,-25.00,.185185,.017572
No,40.00,0,2.578,.75,.25,2,1148,-3.918,NA,0.00,92.14,-19.90,.109756,.003029
No,42.00,0.105263,0.589,1.42,.28,115665,1449,-6.034,12.45,-62.73,28.42,-15.30,.921052,.022059
No,51.00,0,0.55,.75,4.00,68,2224,-5.612,9.55,-29.81,24.65,-15.90,.202380,.000942
No,35.00,0,0.068,.72,2.90,46153,662,-4.932,7.41,-186.54,NA,-25.80,.663716,.000096
No,46.00,0,1.77,.42,4.57,3,546,-7.720,4.09,0.00,75.94,-3.60,.223684,.005809
No,32.00,0,2.856,3.00,4.57,3,923,-3.822,3.32,0.00,141.63,-13.20,.105263,.000012
No,39.00,0,2.044,1.42,4.57,3,1363,-6.243,0.97,0.00,83.10,-12.10,.118421,.000011
No,44.00,0,0.586,1.42,1.14,340646,138,-6.716,3.83,-17.57,22.05,-13.80,.421052,.000219
No,46.00,0.15493,0.586,1.42,1.14,429,478,-5.566,5.12,-2.33,26.28,-14.50,.492957,.000874
No,60.00,0,0.586,1.42,1.14,277783,177,-5.650,6.97,-15.35,25.74,-22.00,.250000,.000013
No,44.00,0,0.58,1.42,1.14,221442,177,-6.114,11.85,-18.12,28.38,-13.30,.210526,.000014
No,61.00,0,0.572,1.71,1.14,331647,650,-6.597,5.88,-9.19,30.46,-25.20,.428571,.006798
No,62.00,0,0.581,1.50,1.00,318742,287,-4.847,4.73,-16.01,25.66,-30.00,.407407,.000563
No,50.00,0,1.592,1.50,1.00,1,111,-5.676,4.76,0.00,39.60,-20.70,.120481,.000052
No,52.00,0,0.586,1.71,1.14,114,1131,-6.516,9.01,-9.99,12.34,-27.40,.513157,.000573
No,28.00,0.478873,0.582,2.00,4.28,NA,156,-4.897,4.57,-0.20,21.76,-8.04,1.887323,.002049
No,49.00,0,0.789,2.00,4.28,1,177,-5.140,13.51,-33.21,18.86,-18.90,.239436,.000036
No,59.00,0,2.971,2.14,4.28,1,280,-6.144,3.12,0.00,78.78,-19.90,.154929,.001174
No,66.00,0,0.315,2.57,4.28,308105,215,-6.670,11.91,-17.22,11.09,-13.20,.239436,.000025
No,49.00,0,1.019,2.14,4.28,9478,843,-6.952,6.47,-18.14,11.23,-12.20,.253521,.000013
No,35.00,0.830986,1.694,2.71,8.00,1,221,-5.073,4.22,-7.95,26.24,-7.30,.253521,.000031
No,43.00,,0.743,2.62,3.50,178505,236,-5.010,6.87,-9.42,14.11,-11.30,.457831,.000127
No,55.00,0,0.565,2.62,3.50,133313,238,-6.128,7.01,-37.94,22.79,-25.40,.234567,.000036
No,55.00,0,0.586,2.62,3.75,286707,122,-6.857,6.75,-12.00,22.48,-24.50,.240963,.000011
No,56.00,0,0.643,2.62,5.00,68303,230,-7.305,8.19,-23.07,19.23,-19.50,.271604,.000405
No,50.00,0,2.953,2.75,5.00,1,67,-6.528,1.40,0.00,80.35,-15.90,.216867,.000023
No,77.00,0,1.753,2.62,4.00,1,1202,-6.172,1.49,0.00,48.33,-40.80,.333333,.001131
No,39.00,0.240964,0.34,3.00,2.75,66633,379,-5.734,5.05,0.00,11.04,-13.50,.325301,.000164
No,49.00,0,0.34,3.00,2.75,137867,88,-7.333,5.47,-3.02,8.86,-17.90,.246913,.000226
No,48.00,0,0.315,3.00,2.75,1,12,-4.948,13.30,-55.74,17.60,-22.20,.123456,.000195
No,59.00,0,0.678,3.00,2.75,117271,119,-5.790,9.39,-41.46,10.18,-30.90,.277108,.000025
No,63.00,0,4.074,2.62,2.50,1,3167,-6.604,10.24,-14.11,25.74,-30.60,.329268,.000018
No,67.00,0,8.837,2.62,2.50,1,3234,-5.661,5.56,-0.15,135.28,-21.40,.259259,.000018
No,60.00,0,8.802,2.62,2.50,1,3232,-6.670,5.47,-0.04,135.21,-15.50,.301204,.000384
No,60.00,0,2.985,3.50,8.87,1,412,-6.205,3.78,0.00,85.56,-19.60,.207317,.000020
No,45.00,0,3.741,3.50,8.87,1,98,-5.427,2.46,0.00,123.56,-19.30,.158536,.000585
No,66.00,0,1.057,4.00,10.14,1,1193,-6.359,0.32,0.00,65.38,-25.80,.253521,.000066
No,58.00,0,2.631,3.50,8.87,1,1182,-7.262,3.41,0.00,103.80,-21.50,.243902,.000143
No,56.00,0,2.795,3.25,5.50,1,1726,-5.760,3.56,0.00,95.51,-29.70,.271604,.000032
No,53.00,0,2.795,3.25,5.50,1,1725,-6.380,4.08,0.00,116.07,-24.70,.292682,.000030
No,42.00,0,2.795,3.25,5.50,1,1725,-5.475,4.90,0.00,77.52,-15.70,.280487,.000052
No,59.00,0,2.561,3.25,5.50,1,1724,-5.357,1.17,0.00,67.90,-23.00,.253012,.001055
No,53.00,0,0.532,1.75,5.50,11342,63,-4.472,NA,-33.50,NA,-25.50,.256097,.000162
No,60.00,0,2.607,1.87,5.00,2,390,-7.797,4.12,0.00,76.54,-24.10,.988095,.023098
No,45.00,0,3.267,2.72,3.63,3,467,-5.966,2.72,0.00,107.35,-22.90,.141592,.000071
No,85.00,0.60177,7.466,3.18,4.27,1,8536,-6.296,3.95,0.00,107.82,-58.60,.557522,.018065
No,85.00,0.584071,7.466,3.18,4.27,1,8536,-5.615,4.42,0.00,93.39,-62.30,.566371,.017784
No,84.00,0.389381,7.466,3.18,4.45,1,8536,-5.562,4.75,0.00,91.52,-61.80,.513274,.019622
No,73.00,0,8.645,13.00,8.62,1,1160,-5.562,2.79,0.00,198.24,-39.80,.511904,.000082
No,73.00,0,8.645,13.00,8.62,1,1162,-5.066,2.77,0.00,199.98,-38.30,.512195,.000083
No,73.00,0,8.645,13.00,8.50,1,1160,-6.607,3.10,-0.66,103.38,-33.40,.500000,.000084
No,72.00,0,8.645,13.00,9.00,1,1160,-7.470,3.12,-0.66,105.68,-34.30,.476190,.000086
No,59.00,0,2.485,13.75,15.75,4,809,-6.761,1.70,0.00,110.13,-27.40,.440476,.000026
No,61.00,0,2.485,10.36,11.72,4,780,-6.591,0.75,0.00,99.44,-44.80,.451327,.000069
No,62.00,0,1.979,10.45,11.72,4,780,-6.127,1.41,0.00,92.98,-30.10,.442477,.001185
No,36.00,0.369048,1.573,13.87,16.12,4,1096,-7.303,4.59,-0.58,31.08,-10.90,.357142,.002364
No,45.00,0.261905,0.584,13.50,16.12,67270,1096,-7.112,6.56,-13.62,17.79,-14.30,.345238,.002525
No,57.00,0,0.584,9.81,11.72,125266,1067,-7.380,6.83,-16.96,19.84,-44.70,.380530,.001964
No,57.00,0,0.584,15.00,18.42,41142,1104,-5.873,2.46,-3.48,19.83,-22.80,.473684,.003648
No,46.00,0.261905,2.179,2.50,1.50,4,1751,-6.526,0.71,0.00,86.77,-12.00,.214285,.000047
No,46.00,0,2.657,1.72,1.09,4,659,-6.551,2.44,0.00,112.96,-19.00,.185840,.000461
No,39.00,0,3.268,1.00,1.14,1,1154,-5.613,5.77,0.00,135.56,-12.40,.183098,.000019
No,37.00,0,0.586,1.75,.87,44,303,-5.836,4.47,-3.66,21.23,-12.80,.132530,.000134
No,43.00,0,2.471,1.75,.87,582,1025,-5.809,0.61,0.00,71.36,-16.70,.296296,.001251
No,43.00,0,3.141,1.25,.75,1,145,-5.308,2.20,0.00,89.54,-13.10,.170731,.000035
No,33.00,0,4.297,.63,.27,1,3340,-4.892,3.11,0.00,129.77,-18.50,.159292,.000017
No,27.00,0,4.297,.87,.37,1,3369,-3.780,2.75,0.00,123.56,-8.30,.238095,.032561
No,47.00,0,0.586,.41,1.00,14,901,-6.635,5.26,-21.94,14.14,-30.30,.190476,.000272
No,62.00,0,8.598,.90,.90,1,4795,-5.740,8.18,0.00,102.44,-35.90,.324074,.000018
No,47.00,0.444444,8.74,.58,.66,1,9238,-7.590,3.93,0.00,151.84,-21.60,.246031,.000071
No,33.00,0,3.176,.58,.33,2,1051,-4.967,5.06,0.00,102.78,-15.50,.261904,.000588
No,30.00,0,3.137,3.33,.33,1,1822,-6.184,3.14,0.00,129.63,-15.20,.158730,.000069
No,32.00,0,6.912,.16,.33,1,1212,-6.331,2.64,0.00,147.63,-15.10,.246031,.000407
No,24.00,0,4.379,0,.33,2,203,-5.112,3.52,0.00,152.35,-11.80,.230158,.000043
No,26.00,0,1.589,3.75,.33,1,775,-4.548,9.07,-15.94,16.13,-16.60,.158730,.000048
No,20.00,0,3.5,.50,.33,1,4913,-4.925,1.66,0.00,125.93,-13.60,.206349,.000014
No,32.00,0,3.588,1.60,1.00,1,3439,-5.291,3.79,0.00,192.61,-9.40,.185185,.000048
No,63.00,0.0873016,6.822,.33,.66,1,5171,-7.225,1.97,0.00,99.53,-29.40,1.468253,.000435
No,61.00,0,8.82,.40,.90,1,5189,-6.687,NA,0.00,104.39,-41.50,.379629,.000188
No,52.00,0,8.82,.50,1.50,1,5189,-5.279,6.29,0.00,112.42,-32.50,.379629,.000031
No,67.00,0,8.744,.40,7.50,1,5189,-7.000,6.11,0.00,106.50,-39.60,.259259,.000242
No,47.00,0,7.01,.30,.30,1,296,-6.250,5.51,0.00,195.44,-18.20,.222222,.000189
No,35.00,0,8.858,.30,.30,1,1791,-6.325,5.76,-2.54,83.86,-15.70,.157407,.000022
No,26.00,0,3.86,.20,.30,1,1791,-4.216,3.12,0.00,128.46,-14.70,.185185,.000039
No,26.00,0,4.126,.20,.30,12,49,-5.156,2.94,0.00,140.26,-10.50,.231481,.000034
No,29.00,0,4.556,.50,.41,1,999,-6.154,4.83,0.00,159.64,-12.30,.222222,.000136
No,62.00,0,3.649,1.30,.10,1,2594,-6.658,4.59,0.00,110.15,-39.70,.231481,.000051
No,31.00,0,4.18,.10,.70,1,1272,-6.018,6.49,0.00,113.91,-15.70,.110091,.000021
No,29.00,0.366972,4.279,.50,.70,1,419,-6.024,2.02,0.00,40.20,-4.30,.311926,.004692
No,35.00,0,2.177,1.71,0,1,740,-5.041,2.08,0.00,75.84,-13.30,.187500,.000164
No,53.00,0,2.06,1.00,3.40,194899,960,-6.108,12.77,0.00,18.79,-31.90,.183486,.000015
No,47.00,0,0.586,1.00,3.20,287860,960,-5.486,9.61,-9.68,21.56,-27.80,.183486,.000020
No,77.00,0.917431,7.759,2.00,1.10,1,2711,-7.061,6.70,0.00,103.58,-14.40,.623853,.002701
No,75.00,0.93578,7.759,2.00,1.20,1,2711,-7.655,8.30,0.00,85.74,-6.90,.642201,.002624
No,75.00,0.93578,7.868,2.00,1.20,1,2711,-7.732,7.39,0.00,114.45,-5.80,.651376,.002588
No,72.00,0.981651,7.868,2.80,3.20,1,2711,-7.872,7.63,0.00,139.44,-3.90,.669724,.002591
No,72.00,0.963303,7.868,3.00,3.40,1,2711,-7.946,8.13,0.00,125.69,-3.90,.688073,.002521
No,72.00,0.954128,7.868,3.80,5.10,1,2711,-8.017,9.52,0.00,116.46,-6.60,.697247,.002487
No,70.00,0,8.794,2.30,5.30,1,4794,-6.829,4.14,-0.92,204.76,-36.10,.458715,.000186
No,67.00,0,8.794,1.40,2.70,1,4794,-6.157,4.71,0.00,162.59,-26.70,.431192,.000199
No,67.00,0,8.721,2.00,1.85,1,4823,-6.648,4.92,0.00,156.29,-17.30,.362500,.000305
No,67.00,0,8.721,1.40,1.30,1,4794,-5.965,4.55,0.00,172.33,-40.10,.394495,.000209
No,66.00,0,8.721,1.40,1.30,1,4794,-5.438,4.31,-2.45,146.87,-40.10,.394495,.000209
No,66.00,0,8.721,1.40,1.30,1,4794,-5.757,4.38,-2.34,144.17,-42.00,.394495,.000209
No,67.00,0,8.721,1.40,1.30,1,4794,-6.710,4.38,-0.08,149.16,-43.80,.412844,.000200
No,38.00,0,0.134,1.12,1.50,6,288,-6.454,5.88,-106.36,NA,-16.50,.142857,.014112
No,35.00,0,0.34,.50,1.10,1,399,-6.103,14.01,-69.25,21.51,-19.80,.183486,.000012
No,30.00,0,0.34,.71,1.57,34712,1250,-5.725,5.52,-34.70,12.62,-4.80,.125000,.000022
No,30.00,0,3.109,.71,1.57,1,282,-6.073,3.78,0.00,116.66,-8.00,.200000,.000042
No,35.00,0,3.034,.71,1.57,6,439,-5.648,5.24,0.00,74.90,-10.50,.250000,.000269
No,33.00,0.412844,1.94,.50,1.10,1,783,-5.503,1.13,0.00,24.06,-6.60,.449541,.001188
No,33.00,0,4.669,2.14,.28,18,2174,-5.002,2.73,0.00,109.01,-11.70,.162500,.000027
No,57.00,0,0.582,.42,.28,330392,228,-6.430,4.92,-9.52,20.42,-23.50,.275000,.000030
No,45.00,0,3.239,.42,.28,3,668,-5.024,NA,0.00,76.51,-15.70,.225000,.000018
No,42.00,0,0.586,.42,.28,4993,220,-4.373,9.58,-45.57,22.34,-15.70,.275000,.002206
No,44.00,0,4.216,.41,.16,1,398,-5.803,5.26,0.00,142.18,-28.90,.267716,.012690
No,29.00,0,0.999,1.00,.87,2,402,-5.471,5.30,-9.04,14.38,-4.50,.166666,.000016
No,45.00,0,2.364,.71,1.00,1,872,-6.256,6.28,0.00,94.85,-16.20,.180555,.062234
No,38.00,0,0.805,.50,1.10,1247,1367,-4.638,9.06,-40.06,31.32,-31.00,.211009,.005193
No,49.00,0.110092,2.763,1.20,1.10,151651,1849,-6.890,1.88,0.00,38.47,-20.20,.376146,.025288
No,23.00,0,0.166,2.12,3.37,215,3772,-6.003,6.58,-130.54,6.38,-7.40,.190476,.043430
No,54.00,0,2.829,5.37,3.50,1,694,-6.415,3.12,0.00,101.03,-21.00,.333333,.000275
No,50.00,0,1.092,1.87,2.37,102,1330,-6.257,4.38,-0.20,27.51,-22.00,.154761,.000067
No,47.00,0,4.268,1.25,.62,1,467,-5.497,1.57,0.00,86.41,-25.80,.154761,.000323
No,36.00,0.0714286,0.581,1.50,.62,10604,178,-6.100,6.70,-22.84,20.95,-13.80,.119047,.000013
No,36.00,0,0.968,1.25,.62,1,2621,-4.408,6.62,0.00,32.76,-15.90,.190476,.000089
No,50.00,0,4.378,.57,2.85,1,709,-6.478,2.96,0.00,116.14,-12.90,.275000,.039891
No,36.00,0,2.833,.25,.16,1,2668,-6.767,2.11,0.00,103.28,-20.00,.196850,.000025
No,32.00,0,2.898,.37,.37,1,2711,-5.048,3.93,0.00,86.21,-12.80,.226190,.000022
No,40.00,0,0.134,1.66,.75,20009,154,-7.458,9.28,-124.18,4.79,-24.90,.236220,.000789
No,26.00,0,0.245,2.91,.75,4,56,-4.714,11.81,-137.00,4.27,-17.80,.275590,.006055
No,10.00,0.858268,0.092,.58,.75,27,21,-2.221,12.66,-258.48,3.84,-25.10,.338582,.000032
No,39.00,0,4.982,1.00,.41,1,7862,-5.475,4.12,0.00,160.68,-25.10,.228346,.000546
No,40.00,0,4.982,1.00,.41,1,7862,-4.823,2.68,0.00,145.90,-26.50,.204724,.000607
No,34.00,0,3.99,1.41,.33,1,7862,-6.185,1.24,0.00,130.87,-13.90,.157480,.000157
No,50.00,0,1.761,3.41,4.16,351550,444,-5.528,16.06,-70.68,19.96,-37.20,.212598,.028317
No,40.00,0,0.581,.71,1.85,612,363,-6.518,5.37,-15.69,13.52,-2.90,.208333,.000652
No,51.00,0,0.586,1.00,1.57,8,319,-6.358,10.62,-10.05,14.43,-16.90,.194444,.000317
No,48.00,0,4.515,1.28,1.71,1,959,-4.549,1.25,0.00,102.89,-18.50,.263888,.001761
No,56.00,0,2.28,1.28,1.71,1,959,-6.040,4.05,0.00,82.64,-14.10,.208333,.000015
No,61.00,0,0.571,1.28,.71,21435,427,-4.948,5.83,-37.11,21.42,-28.70,.180555,.000016
No,38.00,0,3.613,1.28,.71,25,1403,-5.146,1.16,0.00,87.78,-12.50,.208333,.000185
No,58.00,0,4.048,1.28,.71,1,1028,-4.685,4.75,0.00,73.90,-26.50,.152777,.000011
No,52.00,0,2.619,1.50,1.12,1,419,-5.928,NA,0.00,90.09,-17.90,.202380,.000030
No,26.00,0,0.567,1.42,1.28,13,1117,-4.769,2.35,-4.29,18.28,-8.40,.194444,.000033
No,50.00,0,0.134,.50,.33,45902,683,-8.436,7.82,-56.90,NA,-25.90,.291338,.000298
No,41.00,0,0.092,2.71,5.28,29605,291,-4.917,8.59,-209.15,3.37,-10.90,.416666,.012433
No,56.00,0,2.482,.85,2.57,2,919,-3.146,4.24,0.00,111.56,-31.90,.169014,.000379
No,54.00,0,2.482,.85,2.57,2,919,-5.721,4.19,0.00,89.76,-22.40,.154929,.000413
No,33.00,0,2.122,.85,2.57,2,272,-5.322,NA,0.00,101.42,-7.70,.154929,.000108
No,38.00,0,3.038,.57,2.57,2,739,-5.368,0.93,0.00,87.04,-13.50,.169014,.000015
No,40.00,0,0.092,5.42,.42,20027,2933,-5.705,12.10,-250.05,5.01,-7.50,.352112,.000031
No,40.00,0,0.092,5.42,.42,17797,2933,-5.866,12.10,-250.05,5.01,-5.70,.338028,.000036
No,37.00,0,0.092,5.42,.42,24108,2932,-7.425,12.10,-250.05,5.01,-14.20,.430555,.000029
No,36.00,0,0.092,5.28,.42,18074,2933,-5.093,12.10,-250.05,5.01,-8.40,.253521,.000104
No,36.00,0,0.092,5.28,.42,17174,2933,-3.794,12.10,-250.05,5.01,-11.30,.239436,.000081
No,33.00,0,0.092,5.28,.42,17443,2933,-2.375,12.10,-250.05,5.01,-15.80,.253521,.000093
No,43.00,0,0.092,5.28,.42,17265,2933,-4.855,12.10,-250.05,5.01,-14.10,.295774,.000085
No,39.00,0,0.092,5.28,.42,15454,2933,-6.237,9.94,-2.83,3.44,-6.00,.549295,.016951
No,35.00,0,0.092,5.28,.42,16815,2933,-5.826,10.55,-226.66,3.94,-4.00,.380281,.000104
No,33.00,0.28169,0.092,5.28,.42,15089,2933,-6.834,9.82,-226.38,3.92,-1.20,.521126,.007298
No,35.00,0.323944,0.092,5.28,.42,15088,2933,-6.748,9.82,-226.38,3.92,-3.00,.521126,.007298
No,35.00,0,0.092,5.57,.71,15359,2933,-4.808,9.82,-226.38,3.92,-8.10,.507042,.002239
No,46.00,0,0.586,1.57,1.85,11,232,-5.488,6.13,-5.80,18.28,-16.20,.183098,.000011
No,35.00,0,0.562,1.57,1.85,14,232,-4.858,3.64,-3.86,11.11,-14.00,.183098,.000037
No,59.00,0,0.562,1.57,1.85,243585,556,-6.299,8.21,-61.44,24.63,-20.90,.183098,.000201
No,52.00,0,1.771,1.57,1.85,2,753,-5.010,2.10,0.00,36.52,-17.90,.295774,.000027
No,64.00,0,1.656,86.42,1.85,2,753,-6.460,5.26,0.00,36.27,-29.70,.281690,.000215
No,26.00,0,3.868,1.00,1.85,1,906,-4.539,2.82,0.00,99.52,-8.50,.126760,.000007
No,36.00,0,2.431,1.00,1.85,1,906,-4.298,NA,0.00,134.67,-13.40,.140845,.001517
No,30.00,0.388889,0.063,2.28,1.85,NA,1246,-4.712,NA,-50.15,NA,-2.90,.305555,.003598
No,28.00,0.985915,0.063,3.14,1.85,NA,1247,-5.024,NA,-50.15,NA,-24.30,.295774,.003754
No,29.00,,0.063,3.14,1.85,NA,1247,-2.481,NA,-50.15,NA,-17.30,.281690,.004046
No,29.00,0.901408,0.741,1.57,1.85,1,1247,-4.994,NA,-55.15,NA,0.00,.126760,.000273
No,29.00,0.985915,0,1.57,1.85,NA,1247,-3.990,NA,-55.30,NA,-6.60,NA,NA
No,18.00,0.873239,0.753,1.00,1.85,3,2173,-3.301,3.61,0.00,26.37,-7.80,.239436,.000016
No,35.00,0,2.866,1.00,1.85,1,703,-4.452,3.49,-7.93,21.56,-15.10,.112676,.000008
No,52.00,0,2.313,1.00,1.85,1,403,-5.888,4.15,0.00,60.01,-14.90,.154929,.004799
No,33.00,0,3.752,1.28,1.85,929,128,-6.172,NA,0.00,91.64,-2.80,.225352,.000016
No,80.00,0,4.116,1.00,3.00,1,1372,-5.957,NA,0.00,73.72,-37.90,.394366,.001684
No,56.00,0,0.554,.57,1.00,34552,297,-6.260,6.39,-16.51,22.26,-19.10,.267605,.000029
No,46.00,0,2.093,.42,.42,1,218,-5.198,1.30,0.00,48.43,-23.50,.239436,.000253
No,43.00,0,0.723,.42,.85,1,358,-5.995,7.11,-5.29,14.06,-4.30,.225352,.000018
No,45.00,0,0.72,.42,.28,1,409,-3.897,8.82,-10.51,24.42,-21.70,.197183,.000145
No,33.00,0,0.715,2.00,.28,1,959,-6.888,10.05,-14.09,29.76,-8.50,.225352,.000069
No,42.00,0,1.432,.57,.28,22,702,-4.655,6.52,-6.95,27.98,-14.80,.154929,.005938
No,53.00,0,0.563,.57,.28,278278,223,-6.643,8.71,-44.18,26.81,-14.20,.084507,.000015
No,39.00,0,0.586,1.28,.28,139,772,-5.381,6.22,-30.89,28.79,-14.40,.197183,.000042
No,47.00,0,0.34,.57,.28,292,556,-5.756,5.41,-51.65,4.25,-17.10,.197183,.001216
No,33.00,0,0.34,.42,.42,20,463,-6.394,5.45,-21.00,15.04,-4.70,.211267,.000019
No,35.00,0,0.34,.42,.28,981,2183,-7.361,15.72,-37.31,16.48,-10.40,.154929,.000038
No,33.00,0,0.34,.42,.28,3,259,-5.486,5.89,-20.39,11.16,-5.50,.169014,.000043
No,35.00,0,0.34,.42,.28,426,826,-5.709,7.61,-41.33,16.32,-4.80,.197183,.001240
