Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,62.00,0.361905,2.1,1.00,.30,1,2348,-5.506,1.59,0.00,103.30,-44.80,.238095,.000387
No,54.00,0,2.692,2.00,.30,1,2348,-7.062,1.11,0.00,112.26,-22.60,.209523,.000263
No,73.00,0,8.431,1.70,.50,1,2348,-7.098,3.43,0.00,103.12,-40.60,.228571,.000103
No,53.00,0,5.881,1.30,1.50,1,1615,-6.425,3.83,0.00,110.80,-36.10,.247619,.000113
No,48.00,0,1.628,.10,.05,207406,92,-6.542,10.69,-24.15,24.60,-60.60,.213592,.002318
No,31.00,0,4.296,.30,.30,1,634,-4.676,7.11,0.00,77.45,-19.00,.200000,.000019
No,38.00,0,0.586,.20,.10,61587,1905,-6.376,10.62,-21.47,27.25,-37.00,.266990,.000448
No,33.00,0,3.597,16.18,.90,1,3752,-6.542,7.45,0.00,179.84,-15.20,.184210,.024501
No,35.00,0.11165,2.612,.45,.10,1,1344,-6.557,4.91,0.00,118.55,-45.40,.252427,.015953
No,36.00,0,2.316,.10,.10,57,1096,-6.605,10.66,0.00,112.94,-41.70,.223300,.000703
No,43.00,0.0291262,2.364,.25,.10,1,616,-6.045,3.65,0.00,79.28,-51.10,.228155,.000099
No,49.00,0,0.586,.27,.45,322940,1089,-4.871,8.77,-65.99,25.47,-37.30,.211864,.000044
No,39.00,0.0679612,3.275,.15,.25,222180,1001,-5.677,5.66,-17.48,41.75,-49.20,.325242,.007769
No,36.00,0,2.891,.65,.25,215,237,-7.539,4.48,0.00,131.42,-37.80,.194174,.024305
No,52.00,0,3.136,.15,.25,1,530,-7.742,1.80,0.00,105.80,-68.20,.155339,.003606
No,38.00,0,0.134,.65,1.55,29937,2793,-6.540,9.75,-139.36,3.93,-31.80,.354368,.007466
No,40.00,0,NA,1.00,0,6353,2081881,-5.409,NA,-252.20,NA,-20.40,NA,NA
No,38.00,0,NA,5.37,.25,3303,2081905,-5.431,NA,-256.40,NA,-12.40,NA,NA
No,34.00,0,NA,33.90,.90,6291,2081877,-5.878,NA,-251.80,NA,-20.80,NA,NA
No,52.00,0,1.495,.90,.36,2,619,-5.630,6.71,0.00,38.74,-44.60,.438596,.000067
No,35.00,0,2.285,1.36,.72,1,1933,-5.188,1.08,0.00,113.12,-15.10,.201754,.000939
No,36.00,0,2.342,1.36,.72,1,2307,-5.649,2.92,0.00,124.87,-22.90,.236842,.000018
No,39.00,0,2.736,2.63,.72,4,1897,-6.795,5.39,0.00,96.42,-17.60,.271929,.016250
No,46.00,0.0964912,2.035,1.36,.72,1,2983,-5.576,4.12,0.00,81.39,-28.60,.263157,.030138
No,56.00,0,1.772,1.81,.72,1,2527,-6.595,6.52,0.00,78.27,-36.50,.263157,.000215
No,45.00,0.194915,0.828,2.63,1.00,227862,187,-7.693,12.20,-17.87,27.37,-36.30,.389830,.020848
No,36.00,0,0.586,3.09,.90,152,790,-5.883,7.26,-14.86,19.18,-22.30,.161016,.000017
No,36.00,0,0.586,3.09,.90,131,457,-6.554,7.26,-14.86,19.18,-17.90,.194915,.000016
No,44.00,0,2.991,1.45,.50,221,126,-6.103,4.05,0.00,75.83,-47.10,.242718,.000125
No,48.00,0,3.486,5.00,1.63,1,830,-6.902,4.81,0.00,90.20,-28.70,.135593,.000027
No,45.00,0,5.381,3.54,1.54,1,546,-6.017,3.57,0.00,121.32,-25.30,.220338,.000149
No,30.00,0.149123,3.222,3.54,1.36,1,744,-6.216,9.09,-51.53,21.36,-9.60,.289473,.009223
No,21.00,0.288136,3.033,3.72,1.54,1,188,-6.028,2.19,0.00,151.52,-10.30,.245762,.013378
No,44.00,0,3.114,4.81,2.27,1,601,-6.107,2.74,0.00,107.81,-24.80,.254237,.000117
No,43.00,0,3.51,1.12,.37,1,257,-6.203,4.41,0.00,127.74,-8.60,.311111,.000225
No,31.00,0,0.31,.87,.50,716,752,-4.990,11.10,-26.03,11.89,-9.90,.188888,.000064
No,32.00,0,4.288,1.00,.50,46,564,-5.555,14.79,-19.54,21.46,-7.20,.300000,.000021
No,41.00,0.211111,2.73,1.12,.50,1,733,-7.690,1.74,0.00,75.32,-12.20,.322222,.000057
No,56.00,0,0.804,1.12,.87,116464,401,-5.993,6.03,-59.52,NA,-26.40,.244444,.000082
No,37.00,0.0666667,4.422,1.12,1.50,1,2528,-5.514,14.74,-84.19,16.30,-14.70,.244444,.000470
No,45.00,0,0.572,1.25,.62,1238,1412,-9.416,10.00,-14.62,27.51,-7.60,.300000,.017944
No,51.00,0.5,2.112,.75,1.00,246747,2104,-5.939,8.74,-21.78,23.38,-23.00,.300000,.000172
No,38.00,0.122807,3.491,.72,.72,2,495,-5.437,6.79,0.00,84.95,-23.00,.500000,.006400
No,44.00,0,2.772,.27,.72,1,492,-5.743,1.70,0.00,98.13,-26.40,.254237,.039739
No,25.00,0,3.267,3.50,.25,1,757,-6.517,1.06,0.00,101.23,-1.50,.255555,.000047
No,24.00,0.0598291,0.992,1.18,.90,83,464,-4.666,9.64,-2.96,28.35,-14.40,.290598,.000788
No,37.00,0.0483871,1.46,2.41,1.25,783,833,-5.300,2.49,0.00,62.31,-21.00,.258064,.013061
No,34.00,0,2.189,1.09,.18,1769,2245,-4.940,NA,-371.90,NA,-21.90,.307692,.000204
No,42.00,0,3.394,.81,3.81,1,455,-6.169,5.67,0.00,131.04,-23.50,.188034,.001031
No,28.00,0,2.781,2.36,2.18,1,183,-6.215,3.21,0.00,80.88,-8.70,.188034,.000056
No,32.00,0,1.191,1.81,2.45,5,970,-5.450,5.44,-15.23,22.21,-13.70,.290598,.000392
No,34.00,0,0.545,1.54,1.18,8321,793,-5.964,7.15,-26.83,19.67,-13.20,.282051,.000040
No,34.00,0,1.942,1.54,1.18,1,1208,-5.832,3.45,0.00,36.78,-24.70,.222222,.000334
No,29.00,0,0.166,1.20,.86,23659,509,-4.845,13.46,-247.74,7.32,-18.10,.193548,.000132
No,35.00,0,0.562,1.81,1.18,434,2190,-6.318,7.02,-22.40,23.89,-16.30,.213675,.000012
No,35.00,0.478632,0.121,1.54,.63,13379,2132,-6.600,13.21,-162.43,3.36,-7.30,.316239,.005578
No,40.00,0,0.121,2.00,.58,14145,2125,-6.220,13.21,-162.43,3.36,-16.40,.314516,.004963
No,33.00,0,0.121,2.75,.58,18277,2870,-5.040,8.57,-145.50,4.16,-17.50,.346774,.000199
No,37.00,0,0.121,2.91,.58,19393,2870,-5.639,8.57,-145.50,4.16,-24.40,.322580,.003933
No,40.00,0,0.121,1.75,.58,18358,2870,-4.676,8.57,-145.50,4.16,-29.40,.258064,.000026
No,19.00,0,0.56,.58,.33,34,122,-3.783,10.07,-10.59,20.55,-9.40,.193548,.015223
No,50.00,0,1.302,.58,.33,1,196,-5.673,8.71,-13.25,20.62,-33.20,.233870,.026615
No,12.00,0.865854,1.302,.87,.50,1,297,-2.003,4.77,0.00,32.61,-10.60,.182926,.001047
No,30.00,0,1.398,.35,.20,228,871,-5.660,4.67,0.00,37.09,-28.20,.213592,.000026
No,30.00,0,0.794,.58,.33,533,662,-5.684,6.07,-3.93,23.18,-18.20,.225806,.006087
No,47.00,0.153226,0.579,2.91,.50,231933,492,-5.307,11.54,-19.16,24.27,-35.70,.717741,.021992
No,44.00,0,0.134,1.00,.41,1161,1590,-5.794,17.22,-185.49,4.96,-27.20,.184000,.000238
No,50.00,0,0.134,1.71,.71,931,1183,-3.243,17.22,-185.49,4.96,-24.80,.253521,.000131
No,32.00,0.0387097,2.213,.13,.46,3,428,-5.313,2.22,0.00,103.98,-23.90,.283870,.014016
No,42.00,0,1.731,.61,1.07,20,513,-6.343,5.45,0.00,51.06,-37.60,.213235,.000414
No,31.00,0,4.167,.90,.81,1,537,-4.373,3.06,0.00,153.90,-20.00,.273504,.014419
No,52.00,0,0.468,1.00,1.12,78632,478,-5.231,8.10,-19.99,15.07,-18.30,.329268,.000166
No,42.00,0.171206,0.586,.24,.36,297736,1623,-7.305,4.43,-1.76,43.70,-63.80,.357976,.000468
No,38.00,0,4.409,.60,.66,1,341,-6.295,2.90,0.00,110.12,-35.90,.225806,.000242
No,31.00,0,0.34,1.60,.66,130,620,-5.450,11.52,-54.15,17.51,-17.20,.225806,.027966
No,45.00,0.109677,0.333,.60,.66,43433,236,-7.206,17.70,-96.14,18.45,-37.90,.600000,.010707
No,38.00,0.0387097,2.138,.66,.26,1,922,-6.336,8.95,0.00,77.76,-28.10,.232258,.002692
No,23.00,0,2.274,.40,2.53,1,135,-6.197,2.27,0.00,96.14,-14.30,.167741,.001889
No,29.00,0.187097,2.008,.53,.46,1,784,-5.806,10.85,-34.90,9.19,-24.50,.903225,.000533
No,42.00,0,3.077,.87,.75,1,797,-4.305,4.22,0.00,81.19,-20.50,.231707,.000036
No,36.00,0,6.271,.70,1.80,1,1679,-5.481,4.20,0.00,147.14,-16.20,.134615,.000022
No,32.00,0,1.521,1.37,2.25,1,1491,-6.074,4.26,-0.30,25.80,-8.80,.134146,.000025
No,36.00,0,0.092,.87,2.25,38727,935,-6.292,12.72,-473.41,3.01,-9.80,.329268,.000118
No,39.00,0,1.002,.87,2.25,2730,1614,-5.145,6.64,-0.43,29.38,-17.30,.207317,.013773
No,30.00,0,1.002,.87,2.25,227,1614,-6.007,5.66,0.00,30.69,-6.30,.231707,.000066
No,28.00,0,2.978,1.00,.75,1,2165,-5.356,4.18,0.00,70.13,-5.40,.231707,.037446
No,34.00,0,3.373,1.66,1.80,9,487,-7.130,3.05,0.00,111.60,-26.30,.200000,.026606
No,37.00,0.101942,0.332,.35,4.25,15624,2801,-6.647,18.27,-99.94,16.74,-28.20,1.087378,.002625
No,34.00,0,3.703,1.41,.25,1,917,-6.991,1.05,0.00,144.03,-18.20,.233870,.025759
No,24.00,0,2.837,2.12,.37,1,366,-4.413,2.11,0.00,96.86,-6.70,.182926,.000124
No,44.00,0,2.201,1.41,.25,1,441,-6.895,2.46,0.00,78.92,-21.90,.128000,.000921
No,45.00,0,0.068,7.42,1.57,7462,2600,-4.433,26.19,-365.57,2.88,-17.90,.478873,.000051
No,34.00,0.026087,0.559,1.77,.18,2023,2332,-6.474,5.23,-14.19,22.09,-25.90,.278260,.010796
No,33.00,0.0776699,0.538,1.60,.20,49617,3868,-6.106,6.08,-14.41,23.75,-29.30,.320388,.000357
No,33.00,0,2.28,1.25,1.15,4694,439,-6.148,4.97,0.00,43.82,-37.37,.174757,.000030
No,36.00,0,2.13,1.35,1.80,5144,439,-6.423,3.96,0.00,46.12,-31.50,.208737,.020309
No,44.00,0,4.488,.30,.30,1,727,-7.144,3.52,0.00,145.89,-59.30,.199029,.014646
No,48.00,0,8.836,.40,.70,1,727,-5.864,3.61,0.00,206.44,-66.00,.262135,.010221
No,39.00,0,3.763,.40,.50,1,714,-6.081,1.23,0.00,181.82,-39.90,.092233,.000587
No,46.00,0,1.849,1.16,1.66,2862,2582,-6.632,3.10,0.00,39.68,-25.10,.256000,.020296
No,39.00,0,0.58,1.42,4.28,59,600,-5.724,4.96,-9.13,23.66,-10.60,.295774,.000013
No,44.00,0,0.547,.83,2.50,336776,447,-6.295,6.81,-35.48,22.54,-30.60,.280000,.000160
No,49.00,0,0.553,.83,2.50,321956,163,-7.055,5.45,-21.36,23.03,-34.20,.216000,.007687
No,35.00,0,8.858,1.00,2.58,1,971,-5.973,4.78,0.00,100.95,-19.40,.144000,.000124
No,34.00,0,0.572,1.00,2.58,15538,640,-6.326,12.95,-34.21,22.53,-23.10,.192000,.000036
No,33.00,0,0.572,1.71,4.42,7708,694,-6.295,12.95,-34.21,22.53,-8.80,.169014,.000065
No,29.00,0,0.572,1.71,4.42,1322,694,-2.840,12.95,-34.21,22.53,-12.20,.183098,.000060
No,38.00,0,0.572,.92,2.38,7910,629,-4.965,13.06,-25.64,22.65,-32.40,.183823,.000051
No,47.00,0,3.516,1.00,2.58,1,432,-5.374,5.29,0.00,95.21,-34.40,.248000,.000023
No,50.00,0,3.966,.69,.38,1,1968,-6.393,1.79,0.00,96.51,-36.40,.279411,.006512
No,36.00,0,4.516,.66,.75,1,1817,-5.879,2.41,0.00,128.99,-17.00,.184000,.033200
No,49.00,0,3.113,1.14,.71,1,1871,-5.596,1.69,0.00,91.84,-17.70,.183098,.000133
No,46.00,0.0882353,0.586,.61,.38,177339,384,-5.808,9.77,-88.95,19.10,-42.20,.411764,.012011
No,49.00,0,0.34,1.14,.71,46424,449,-5.310,10.07,-46.01,16.95,-20.40,.352112,.000009
No,35.00,0,2.299,1.14,.71,1,473,-4.372,5.04,-28.65,18.93,-7.10,.126760,.000035
No,44.00,0,0.34,.70,.25,39661,210,-6.263,9.19,-69.92,19.88,-55.40,.194174,.000716
No,41.00,0,2.045,.32,.20,31034,422,-7.562,10.06,-126.78,19.92,-64.60,.190661,.000230
No,45.00,0,3.555,1.14,.71,1,292,-4.522,3.91,0.00,93.16,-21.70,.169014,.000025
No,44.00,0.0441176,3.853,.61,.38,42195,460,-6.178,6.30,-25.02,30.35,-28.60,.154411,.008734
No,48.00,0,3.072,1.38,1.23,129,752,-6.971,4.20,0.00,87.63,-35.70,.250000,.000018
No,46.00,0,5.459,2.38,1.23,2,204,-6.891,2.59,0.00,125.13,-26.40,.191176,.000018
No,34.00,0.235294,0.586,2.15,1.23,221389,414,-5.251,4.35,-5.37,24.27,-25.90,1.316176,.003485
No,37.00,0,4.186,.52,.64,308591,582,-6.973,8.59,-35.00,31.76,-55.40,.186770,.000238
No,34.00,0,4.231,.48,.64,1,789,-7.288,5.28,0.00,159.22,-47.00,.159533,.000106
No,25.00,0.480769,4.068,1.20,1.60,1,453,-5.091,3.31,0.00,89.28,-13.30,.230769,.000034
No,47.00,0.0311284,0.58,1.36,.64,321309,93,-7.398,9.15,-75.30,21.84,-74.50,.210116,.000248
No,34.00,0,3.258,.44,.64,76,1139,-6.411,6.05,0.00,152.70,-47.10,.225680,.019600
No,35.00,0,2.629,.92,.64,1,1647,-7.042,3.21,0.00,96.68,-45.90,.143968,.002047
No,46.00,0,2.779,.78,1.14,5,2087,-6.944,5.58,0.00,48.00,-39.10,.173333,.013433
No,47.00,0,0.47,1.23,1.23,141,353,-6.464,7.25,-21.41,21.65,-30.80,.220588,.000347
No,40.00,0,0.879,1.00,.64,977,1693,-6.862,6.22,-43.08,26.26,-57.00,.186770,.000144
No,52.00,0.0387097,2.99,.86,1.06,208330,434,-7.023,6.54,-60.10,16.42,-43.90,1.006451,.004570
No,33.00,0,0.56,.80,.70,26,755,-5.478,3.18,-8.75,19.03,-16.90,.192307,.000010
No,32.00,0.0576923,4.779,.80,.70,1,626,-5.151,2.22,0.00,81.56,-12.70,.201923,.000012
No,35.00,0,0.166,1.25,.87,54651,676,-5.166,9.24,-90.01,6.82,-10.80,.231707,.000089
No,31.00,0,3.419,2.40,.70,1,1812,-5.564,5.12,0.00,144.32,-13.90,.192307,.000422
No,31.00,0,6.148,.68,.28,8,457,-5.512,7.61,0.00,162.58,-53.40,.190661,.000106
No,32.00,0,3.679,.90,.70,1,2490,-5.202,2.42,0.00,127.45,-12.50,.269230,.003553
No,23.00,0,5.505,.40,.70,1,607,-3.385,1.43,0.00,115.02,-15.20,.269230,.000058
No,27.00,0.347826,3.416,.27,.31,1,291,-5.642,6.77,0.00,126.23,-36.80,.243478,.002245
No,38.00,0,2.516,1.10,.70,1,215,-7.070,2.85,0.00,79.97,-16.00,.230769,.000240
No,28.00,0,0.798,.55,.77,71,1405,-5.823,5.49,-2.40,19.63,-12.20,.285714,.000015
No,37.00,0,3.389,1.00,.70,1,774,-6.392,9.29,0.00,77.47,-12.40,.221153,.000084
No,39.00,0,3.919,1.54,.27,1,699,-7.901,3.83,0.00,112.87,-43.00,.204347,.000299
No,42.00,0,0.586,.95,.22,960,5039,-6.403,9.39,-93.74,26.44,-61.70,.213043,.000530
No,43.00,0,0.542,.50,.22,631,5039,-6.502,9.97,-55.31,24.17,-51.30,.230434,.000058
No,40.00,0.0304348,2.998,1.13,1.13,1,5499,-6.577,1.60,0.00,180.78,-53.40,.134782,.000343
No,38.00,0.191304,4.472,.95,.68,1,3252,-5.883,4.40,0.00,169.66,-43.30,.182608,.000027
No,54.00,0,8.559,.22,.13,7,9604,-7.422,1.69,0.00,164.44,-80.10,.226086,.002124
No,64.00,0,5.735,1.00,1.66,1,8551,-8.047,3.11,0.00,120.63,-43.40,.232000,.000053
No,68.00,0,8.819,.75,1.15,1,8470,-7.512,7.50,0.00,146.26,-86.00,.378640,.000196
No,53.00,0,0.34,5.14,.42,12368,1802,-2.889,17.60,-100.44,20.24,-35.50,.394366,.026096
No,33.00,0.0391304,3.952,.63,.18,1,315,-7.255,6.10,0.00,126.55,-35.00,.204347,.000212
No,70.00,0,5.228,1.78,.28,1,4002,-8.419,1.25,0.00,123.74,-67.10,.360000,.000242
No,42.00,0,0.092,.69,.30,28630,2870,-6.259,15.10,-174.79,3.76,-22.10,.198529,.000018
No,57.00,0,0.579,1.00,1.83,144574,3238,-6.336,9.52,-20.64,23.36,-19.60,.333333,.000037
No,45.00,0.0622568,3.16,1.12,2.48,340700,1578,-7.223,6.05,0.00,26.84,-63.60,.346303,.005300
No,34.00,0,0.944,.64,.57,17,638,-6.760,6.32,-13.06,25.98,-25.80,.160000,.041574
No,42.00,0,3.525,.61,.61,1,1189,-7.486,7.69,0.00,98.41,-27.40,.189393,.000131
No,40.00,0,3.958,1.42,.57,7,584,-5.368,3.31,0.00,129.25,-41.00,.113333,.000526
No,37.00,0,4.431,.57,.57,5848,661,-6.346,9.38,-0.83,30.21,-37.00,.193333,.000012
No,43.00,0,0.166,2.57,.78,5491,937,-6.710,9.14,-47.35,6.85,-27.90,.226666,.000378
No,45.00,0,0.166,8.50,8.21,297722,98,-6.657,8.97,-344.07,7.34,-38.40,.180000,.000353
No,36.00,0,3.261,.64,.71,1,614,-5.114,7.56,-13.49,27.03,-28.50,.233333,.025136
No,22.00,0.326531,0.281,.33,.66,309,1391,-5.406,4.29,-24.05,10.62,-0.90,.540816,.000159
No,46.00,0,3.171,.20,.60,1,755,-4.345,5.44,0.00,85.60,-27.20,.173076,.019876
No,39.00,0,2.726,1.21,.50,1,16765,-7.423,2.85,0.00,98.82,-17.00,.253333,.000757
No,42.00,0,0.166,2.00,1.33,31595,1102,-6.016,8.05,-173.03,7.16,-19.80,.306122,.001595
No,70.00,0,0.134,.66,1.00,2632,706,-7.030,6.45,-140.66,NA,-38.40,.346938,.000126
No,55.00,0.0816327,0.793,.66,1.00,291217,463,-7.005,3.36,0.00,28.12,-32.60,.418367,.000082
No,35.00,0,3.306,.88,.88,133,109,-6.069,1.81,0.00,119.42,-13.90,.122448,.000061
No,40.00,0,2.628,2.70,.50,1,335,-6.198,5.09,0.00,122.51,-21.40,.161904,.000277
No,41.00,0,0.586,.77,1.11,602,629,-5.696,7.67,-19.51,23.09,-16.00,.183673,.000008
No,36.00,0,2.32,1.33,1.11,1,1111,-6.081,1.73,0.00,131.50,-18.60,.081632,.000012
No,43.00,0.026087,1.788,.31,.22,364364,635,-6.225,10.65,-29.65,23.00,-56.70,.226086,.000497
No,68.00,0,5.03,1.11,.66,1,4193,-6.058,2.48,0.00,73.23,-36.30,.295918,.001344
No,44.00,0,0.586,1.50,1.66,9,2082,-3.891,4.93,-9.20,21.91,-16.40,.253968,.002449
No,28.00,0,0.565,.76,.53,1,459,-5.169,13.39,-31.67,23.39,-11.90,.136363,.000040
No,57.00,0,0.571,1.33,2.66,110303,1791,-6.174,5.03,-7.29,23.31,-24.20,.190476,.000012
No,41.00,0,0.34,1.00,2.66,539,831,-5.199,6.85,-23.73,15.99,-14.10,.301587,.035133
No,53.00,0,0.586,1.00,2.66,1457,1038,-6.612,8.98,-12.02,17.82,-18.60,.206349,.015084
No,42.00,0,2.218,.66,4.50,1,234,-4.906,1.91,0.00,43.80,-11.10,.142857,.057869
No,44.00,0,1.597,.83,4.50,1,3924,-5.446,3.88,0.00,46.07,-7.10,.222222,.000205
No,34.00,0,7.007,.66,4.50,1,3924,-5.004,6.26,0.00,85.29,-8.80,.238095,.000023
No,33.00,0,0.545,.76,.30,19925,3990,-6.329,8.62,-7.28,27.50,-3.10,.159090,.000061
No,31.00,0.0454545,6.118,1.53,.46,1,2077,-5.515,3.88,0.00,149.73,-18.30,.219696,.012717
No,32.00,0.04,6.118,.92,.42,1,2059,-6.165,4.32,0.00,168.89,-22.90,.213333,.000040
No,31.00,0,3.919,1.46,.61,1,2077,-5.471,5.27,0.00,112.54,-18.20,.242424,.000039
No,50.00,0.106061,1.462,.53,1.38,282044,603,-6.822,7.20,-29.36,30.39,-45.40,.515151,.001094
No,55.00,0,2.322,.61,.30,1,318,-6.846,2.87,0.00,80.80,-48.10,.181818,.000007
No,43.00,0,2.373,3.38,2.38,1,932,-6.367,4.60,0.00,65.48,-33.70,.159090,.000024
No,36.00,0,2.647,2.33,2.00,1,1907,-4.974,0.91,0.00,76.89,-10.40,.253968,.000034
No,39.00,0,2.063,.60,2.50,266,509,-7.164,3.80,0.00,42.53,-18.50,.171428,.000013
No,37.00,0,0.586,.69,1.84,28,440,-6.368,7.21,-31.97,27.92,-19.90,.174242,.002373
No,28.00,0,5.424,.33,1.00,1,497,-4.960,2.32,0.00,139.29,-7.30,.244897,.000013
No,25.00,0,4.103,.30,.90,1,490,-5.132,2.31,0.00,121.84,-10.70,.295238,.000350
No,20.00,0,4.125,.50,.90,1,134,-4.288,1.50,0.00,174.35,-9.90,.304761,.015915
No,48.00,0.266667,1.313,.70,.90,103828,592,-6.106,21.45,-17.73,12.87,-24.40,.390476,.008697
No,33.00,0,2.258,3.00,.10,1,322,-5.964,1.68,0.00,83.70,-13.90,.123809,.000021
No,45.00,0,1.753,2.10,.10,220884,1076,-6.292,12.27,-87.13,18.66,-22.00,.200000,.000124
No,24.00,0,2.041,2.10,.10,1,230,-4.974,2.44,0.00,103.55,-10.90,.238095,.000083
No,32.00,0,2.097,.80,.10,1,773,-6.523,2.12,0.00,81.62,-9.40,.323809,.001703
No,20.00,0.401515,2.702,.38,.53,1,419,-3.910,1.93,0.00,81.63,-10.60,.242424,.001686
No,28.00,0,3.209,.33,1.16,1,222,-4.057,7.93,0.00,54.41,-6.10,.158730,.000021
No,31.00,0,3.1,1.75,.41,4,498,-5.573,NA,0.00,78.62,-12.60,.140495,.035345
No,20.00,0.561905,1.676,1.00,.30,1,563,-4.442,4.24,-0.07,25.94,-7.00,.257142,.000039
No,42.00,0,2.686,1.50,.25,1,277,-7.397,NA,0.00,63.57,-19.10,.181818,.000032
No,44.00,0,2.414,1.58,.16,1,423,-5.161,12.28,-29.20,24.89,-30.50,.264462,.003255
No,19.00,0,2.471,2.33,.16,1,862,-5.294,1.78,0.00,81.43,-7.70,.272727,.016889
No,53.00,0,0.34,2.66,.58,2920,2234,-5.526,9.90,-23.94,13.35,-31.90,.330578,.000056
No,24.00,0,4.601,3.16,.75,1,854,-5.768,0.59,0.00,113.86,-11.30,.181818,.005490
No,43.00,0,5.417,.30,1.00,1,523,-6.672,6.43,0.00,102.65,-21.30,.163461,.000045
No,34.00,0,4.035,.25,.75,1,506,-5.628,4.71,0.00,126.19,-22.00,.206611,.000780
No,42.00,0,2.713,.21,.64,631,591,-6.485,6.32,0.00,111.17,-26.70,.174496,.000026
No,51.00,0,0.586,.37,1.12,1731,478,-6.355,6.05,-22.92,15.25,-20.70,.170454,.000314
No,28.00,0,5.43,.33,.75,1,955,-4.958,4.57,0.00,131.13,-14.60,.206611,.000051
No,54.00,0,0.533,9.58,.91,388,326,-5.454,15.66,-97.63,21.61,-42.00,.264462,.000075
No,31.00,0,1.364,1.20,.40,1,418,-5.574,1.66,-0.84,29.38,-17.80,.182692,.002753
No,32.00,0.0576923,1.376,1.20,.40,1,282,-5.318,3.61,0.00,33.77,-13.90,.240384,.003358
No,37.00,0,1.052,1.50,.50,17,432,-6.151,9.22,-12.62,16.66,-12.80,.261363,.032829
No,58.00,0,0.335,.85,.28,301914,78,-7.602,9.77,-31.48,17.18,-45.90,.449664,.009900
No,42.00,0,1.371,1.00,.33,25,921,-6.311,5.84,0.00,38.02,-23.60,.231404,.003226
No,45.00,0.0769231,1.356,1.20,.50,122,938,-6.265,2.40,-0.55,31.89,-21.70,.250000,.000024
No,44.00,0.272727,2.773,1.50,.50,96432,397,-6.361,11.29,-9.92,28.94,-17.30,.420454,.004576
No,38.00,0,0.087,.92,.42,59311,980,-5.921,17.16,-198.13,NA,-26.00,.288590,.000233
No,38.00,0,0.092,.85,.28,59602,4122,-7.147,17.16,-198.13,NA,-16.20,.409395,.000715
No,35.00,0,0.092,1.50,2.25,24569,2909,-4.685,20.51,-225.99,4.21,-16.40,.420454,.018399
No,36.00,0,0.092,1.92,1.28,26883,2848,-5.149,20.69,-257.46,4.10,-22.10,.322147,.001617
No,37.00,0,0.092,2.75,2.25,23424,2909,-4.781,20.69,-257.46,4.10,-11.50,.409090,.000207
No,43.00,0,0.087,1.40,1.80,11939,2867,-6.975,28.00,-229.59,2.66,-7.70,.509615,.000898
No,35.00,0.480769,2.666,.20,.20,1,545,-5.787,6.33,-6.14,13.18,-15.70,.250000,.029249
No,39.00,0,3.392,.37,.25,1,545,-6.338,4.69,0.00,114.27,-7.70,.250000,.003574
No,27.00,0.5,3.218,.25,.25,1,199,-5.177,2.97,0.00,34.90,-5.90,.272727,.000068
No,49.00,0,0.991,.35,.14,353875,2644,-6.175,19.22,-30.99,26.02,-41.40,.308724,.000021
No,38.00,0,1.881,.20,.20,86539,2281,-4.697,6.48,-2.31,24.19,-20.20,.250000,.000035
No,29.00,0,4.626,.42,.14,1,1961,-5.000,2.27,0.00,109.30,-23.60,.161073,.000199
No,29.00,0,4.626,.75,.25,1,2022,-4.688,2.25,0.00,106.96,-12.50,.170454,.000205
No,38.00,0.0576923,2.529,.30,.20,1,449,-5.095,2.70,0.00,109.26,-20.00,.211538,.000016
No,38.00,0,3.287,.30,.20,1,449,-6.906,3.87,0.00,86.27,-13.30,.153846,.000514
No,51.00,0,0.563,.37,.37,289130,211,-6.052,10.84,-52.43,22.33,-25.60,.272727,.001109
No,30.00,0,3.428,.21,.14,1,618,-6.449,2.62,0.00,117.42,-11.30,.214765,.000539
No,46.00,0,2.206,.14,.21,358172,626,-6.370,6.85,-22.13,22.83,-40.40,.167785,.000021
No,45.00,0,0.586,.11,.44,989,3414,-6.308,5.83,-30.93,22.20,-22.10,.171717,.000219
No,36.00,0,0.823,.40,.30,7,2832,-6.170,6.73,-25.46,18.34,-15.90,.173076,.000012
No,30.00,0,2.139,.50,.87,1,303,-6.202,4.88,0.00,101.79,-8.40,.204545,.008418
No,39.00,0,4.882,.07,.21,1,1185,-5.576,1.22,0.00,112.48,-24.70,.194630,.000790
No,36.00,0,0.994,3.85,1.85,4,1627,-3.660,5.34,-1.75,28.39,-12.40,.120000,.000124
No,35.00,0,3.124,.66,.66,1,425,-6.585,3.40,0.00,93.51,-9.30,.171717,.000183
No,53.00,0,2.277,.88,.44,1,4940,-6.500,0.39,0.00,80.00,-23.70,.222222,.001122
No,36.00,0,1.599,1.33,.44,1,4940,-7.603,2.87,0.00,115.06,-9.90,.181818,.000010
No,32.00,0,3.007,1.22,.44,1,4940,-6.660,1.30,0.00,129.37,-10.40,.191919,.000012
No,49.00,0,0.565,.66,.55,321199,285,-6.959,7.81,-20.42,9.18,-18.60,.252525,.000095
No,49.00,0,0.335,1.33,.55,160606,1254,-6.257,13.31,-19.69,9.89,-25.30,.262626,.000138
No,31.00,0,2.972,2.77,.55,2,229,-4.260,0.76,0.00,149.97,-16.10,.151515,.000071
