Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,47.00,0.0517241,0.585,.45,2.09,15990,252,-7.540,5.31,-25.85,30.00,-18.80,.310344,.000162
No,47.00,0,2.396,.54,2.09,102221,485,-7.256,9.89,-22.45,16.50,-21.70,.206896,.000119
No,38.00,0,3.804,.81,1.18,1,2193,-5.798,4.69,0.00,90.85,-20.90,.163793,.000093
No,36.00,0,3.64,.63,.81,1,1055,-6.092,3.35,0.00,101.35,-19.40,.206896,.000749
No,36.00,0,3.715,.45,.72,1,627,-6.955,3.98,0.00,121.57,-13.40,.155172,.002502
No,18.00,0.0517241,1.945,.90,.27,1,130,-4.520,NA,0.00,48.31,-20.60,.241379,.000456
No,42.00,0,0.542,2.18,.54,597,4952,-5.612,5.51,-32.46,20.59,-32.80,.189655,.029217
No,50.00,0,0.564,.88,1.33,204673,412,-4.541,8.25,-34.33,21.69,-27.20,.190000,.000010
No,39.00,0,5.498,.33,.44,1,431,-6.420,1.76,0.00,138.21,-18.50,.210000,.000534
No,39.00,0.25,3.252,.33,1.11,1,720,-6.486,1.68,0.00,90.80,-17.50,.270000,.000024
No,58.00,0,1.892,1.22,.88,571,2435,-4.398,3.60,-19.19,19.63,-51.30,.210000,.000266
No,63.00,0,3.941,1.22,.66,1,1089,-7.381,NA,0.00,95.35,-32.10,.170000,.000032
No,51.00,0,4.442,.88,.66,1,6116,-6.567,1.51,0.00,153.12,-31.20,.130000,.000014
No,50.00,0.0447761,0.793,.40,.30,317100,291,-7.804,10.57,-34.50,12.05,-60.60,.248756,.000455
No,58.00,0,0.581,.88,.66,348608,211,-5.720,10.12,-17.53,11.75,-31.90,.330000,.000025
No,52.00,0,0.581,.88,.66,348335,211,-7.474,9.63,-15.71,11.80,-19.70,.350000,.000024
No,38.00,0.08,2.659,.88,.66,23463,567,-4.633,6.34,-28.40,10.90,-23.90,.260000,.000163
No,48.00,0.0447761,3.146,.35,.90,145934,2697,-7.433,9.96,0.00,33.30,-50.20,.328358,.000229
No,41.00,0,2.662,.72,3.45,1,553,-7.423,0.32,0.00,86.40,-12.60,.102564,.000165
No,41.00,0,3.932,.60,.95,25379,507,-7.467,5.59,0.00,135.05,-43.50,.218905,.007983
No,53.00,0.134328,0.333,1.05,.95,262525,212,-6.998,17.00,-84.62,17.07,-64.70,.179104,.000374
No,52.00,0.134328,0.333,1.05,.95,260155,212,-7.027,17.00,-84.62,17.07,-63.70,.184079,.000363
No,44.00,0,0.586,.25,.25,1636,281,-6.995,11.10,-69.17,28.14,-48.50,.169154,.001118
No,56.00,0,3.353,.55,.55,1,2799,-7.871,3.91,0.00,136.16,-27.20,.180000,.000013
No,57.00,0,6.828,.25,.40,1,2538,-7.114,5.70,-1.82,155.45,-48.10,.218905,.000492
No,71.00,0,8.872,.75,.75,1,2538,-6.897,6.69,-1.33,241.88,-83.00,.417910,.000114
No,29.00,0.0348259,2.905,.30,.15,1,1176,-6.790,2.87,0.00,168.76,-24.50,.258706,.006152
No,30.00,0,3.479,1.13,1.13,1,474,-5.612,3.16,0.00,135.35,-43.60,.229074,.000779
No,41.00,0,3.107,1.45,2.36,1,768,-6.472,2.59,0.00,110.65,-19.10,.307692,.017733
No,52.00,0,0.792,.45,1.72,327380,255,-6.263,6.28,0.00,33.30,-32.80,.350427,.000028
No,57.00,0,3.489,.45,1.72,328498,500,-6.083,9.97,-14.17,23.26,-41.70,.290598,.000278
No,49.00,0,0.548,.45,1.72,339634,206,-6.342,9.23,-48.08,21.87,-29.80,.290598,.000147
No,51.00,0,2.561,.27,.27,1,766,-6.952,NA,0.00,120.95,-21.60,.213675,.015355
No,37.00,0,2.98,.63,.27,1,281,-5.223,1.63,0.00,131.84,-20.50,.179487,.000052
No,48.00,0,2.569,.27,.27,1,765,-7.318,3.41,0.00,104.07,-11.20,.282051,.000025
No,43.00,0.112676,0.166,1.14,.07,294827,171,-7.712,11.64,-95.55,4.64,-27.80,.647887,.008069
No,35.00,0,3.323,2.09,2.27,1,1081,-7.323,2.50,0.00,128.22,-17.60,.153846,.000028
No,40.00,0.0646766,2.444,.55,.10,102440,339,-6.308,2.67,0.00,139.21,-44.40,.253731,.000078
No,48.00,0,4.905,.31,.54,1,467,-6.850,5.02,0.00,132.02,-71.00,.180180,.000419
No,40.00,0,4.6,.31,.54,1,64,-6.508,2.04,0.00,131.75,-40.00,.162995,.000015
No,49.00,0,2.848,3.72,4.95,200936,2195,-8.753,6.46,-2.71,45.24,-63.40,.246696,.000394
No,37.00,0.092511,2.563,4.27,3.31,35984,1056,-5.875,4.15,0.00,54.09,-46.90,.757709,.004008
No,39.00,0,1.457,8.22,4.90,1,151,-6.335,1.99,0.00,67.87,-50.00,.273127,.000034
No,57.00,0.352423,8.903,2.77,2.90,1,1374,-8.625,6.58,0.00,199.60,-71.40,.431718,.005097
No,47.00,0,3.207,.36,1.04,49,207,-6.925,2.22,0.00,150.63,-60.80,.158590,.000157
No,47.00,0,3.358,.36,.59,2,213,-6.840,2.97,0.00,144.38,-79.70,.171806,.012297
No,47.00,0,0.581,.57,1.00,356,227,-6.065,6.58,-25.85,23.96,-32.50,.169014,.000055
No,50.00,0.0264317,3.443,2.68,6.22,1,458,-6.348,4.63,0.00,114.75,-71.50,.189427,.017590
No,48.00,0,2.719,.54,.54,1,302,-7.712,9.52,0.00,54.14,-28.90,.170940,.000047
No,51.00,0,0.938,1.28,4.35,1,338,-7.097,6.26,-22.54,28.34,-38.00,.204225,.023845
No,40.00,0,2.774,1.00,4.35,1,86,-6.166,3.76,0.00,117.52,-24.30,.218309,.005270
No,52.00,0,0.586,.85,4.35,254417,321,-6.906,11.03,-48.63,12.33,-43.50,.176056,.001386
No,33.00,,2.308,17.85,3.57,1,3024,-5.916,0.69,0.00,105.19,-12.30,.281690,.002692
No,30.00,0,3.438,25.07,3.21,1,1261,-6.013,2.86,0.00,152.28,-16.80,.253521,.023106
No,59.00,0,0.586,9.21,1.35,368919,3104,-6.550,6.96,-22.52,21.71,-45.70,.464788,.005733
No,44.00,0,5.16,.30,.20,3,1002,-6.935,3.20,0.00,119.01,-11.60,.184466,.009591
No,35.00,0,0.586,1.21,.14,12491,2312,-5.644,7.05,-29.69,22.89,-24.30,.197183,.000035
No,47.00,0,0.586,1.63,.09,348446,760,-7.107,7.25,-20.97,16.81,-56.00,.261261,.000962
No,36.00,0,2.737,.31,.09,8,180,-6.061,2.64,0.00,117.64,-52.00,.234234,.000309
No,33.00,0.0810811,3.224,.40,.40,1,1640,-7.280,1.30,0.00,90.09,-40.10,.247747,.000018
No,39.00,0,4.651,.31,.31,1,1457,-6.766,5.66,-0.51,29.99,-42.40,.202702,.013715
No,37.00,0,3.815,.36,.36,1,94,-6.862,4.35,0.00,131.28,-32.20,.198198,.000243
No,47.00,0.148649,3.059,.50,.36,237167,426,-6.931,14.87,-85.52,12.48,-60.40,.558558,.003911
No,62.00,0,4.581,.63,.36,1,364,-6.289,1.10,0.00,135.66,-114.20,.229729,.000919
No,65.00,0,0.533,.45,.22,266,1146,-6.865,12.73,-92.35,19.61,-107.10,.198237,.001009
No,42.00,0.0315315,3.092,.31,.27,1,104,-7.363,2.54,0.00,92.10,-38.20,.216216,.003935
No,31.00,0,2.782,1.00,.50,1,1424,-5.522,3.26,0.00,94.92,-8.30,.252427,.000736
No,30.00,0.802817,0.334,1.07,.42,42868,402,-5.733,9.71,-26.10,21.62,-10.60,.492957,.000631
No,54.00,0,3.301,1.07,.42,350692,829,-5.660,5.23,-24.78,27.36,-46.20,.286666,.004543
No,33.00,0,2.431,.60,1.50,1,342,-5.171,0.85,0.00,168.24,-17.00,.252427,.000136
No,46.00,0,0.581,.30,.50,97273,411,-6.160,4.67,-15.26,18.10,-18.10,.320388,.005316
No,46.00,0.601942,2.479,.30,.50,1,265,-5.683,1.18,0.00,90.12,-26.60,.300970,.000550
No,41.00,0.194175,1.635,.30,.20,255365,431,-4.718,8.61,-93.82,7.52,-26.20,1.038834,.005681
No,32.00,0,0.31,.10,.20,1,438,-3.051,3.66,-3.41,15.83,-25.80,.252427,.000031
No,34.00,0,1.178,.70,.30,271,357,-5.609,4.47,-1.82,36.61,-14.90,.281553,.000020
No,33.00,0,2.906,.80,.10,1,1167,-6.388,3.83,0.00,145.70,-5.40,.165048,.038467
No,44.00,0,2.527,.36,.04,1,512,-7.596,4.39,0.00,136.24,-49.90,.202702,.001761
No,48.00,0,0.549,.07,.21,366720,363,-6.745,21.25,-80.48,17.77,-41.80,.306666,.012374
No,36.00,0,2.086,.14,.21,1824,754,-5.266,2.29,0.00,40.98,-33.60,.200000,.000309
No,30.00,0,1.203,.57,.21,276,719,-6.949,11.29,-1.10,27.37,-26.00,.266666,.000016
No,40.00,0,3.436,0,.30,1,301,-5.386,1.77,0.00,85.58,-19.90,.320388,.005773
No,44.00,0,2.517,.21,.21,1,298,-6.394,3.49,0.00,101.05,-47.20,.160000,.011003
No,54.00,0,0.875,1.42,.71,354257,1053,-7.177,NA,-101.80,NA,-41.00,.406666,.016589
No,38.00,0,0.852,.21,.71,34,800,-5.446,4.93,-9.01,31.41,-30.30,.173333,.000046
No,42.00,0,0.889,.21,.71,107,800,-6.292,5.15,-8.54,25.27,-34.60,.206666,.005274
No,35.00,0,0.708,.30,1.00,2,167,-6.941,6.60,-3.45,26.93,-12.20,.185185,.002120
No,50.00,0,0.772,.78,.71,324077,317,-5.537,6.62,-38.80,22.28,-48.10,.213333,.000013
No,30.00,0,6.206,.46,.06,1,2742,-5.796,3.66,0.00,179.46,-17.80,.211538,.009872
No,57.00,0,2.692,.10,0,1,938,-6.218,6.99,0.00,105.66,-36.80,.129629,.000009
No,49.00,0,0.586,.20,0,300192,340,-5.961,7.53,-27.42,25.74,-25.30,.333333,.002435
No,44.00,0,3.317,.28,0,41,253,-6.241,3.57,0.00,111.58,-30.10,.220000,.000029
No,63.00,0,8.479,1.00,.10,1,8815,-5.592,8.34,0.00,117.64,-46.80,.259259,.000065
No,71.00,0,8.368,.60,0,1,8815,-7.271,5.05,-1.16,109.42,-36.60,.287037,.000017
No,47.00,0.0625,0.586,.50,.28,74377,331,-6.287,9.06,-18.84,24.68,-42.30,.277777,.005988
No,42.00,0.157407,2.573,.50,1.80,199977,226,-5.518,8.73,-8.43,17.53,-23.00,.601851,.004564
No,57.00,0,1.979,.50,.40,1,1150,-7.333,2.70,0.00,97.65,-30.20,.268518,.012436
No,83.00,0.101852,8.187,24.00,50.40,2,1303,-6.797,5.93,0.00,108.05,-58.30,.314814,.000061
No,35.00,0.121795,2.667,.26,.06,36,474,-6.619,3.22,0.00,85.14,-25.40,.378205,.003603
No,36.00,0.185185,4.713,.30,.10,1,468,-5.474,15.48,-93.95,18.00,-21.50,.592592,.027381
No,43.00,0.583333,1.829,.33,.06,274621,427,-5.379,9.50,-20.79,38.68,-41.90,.192307,.000238
No,48.00,0,3.344,.33,.13,1,157,-6.298,6.57,0.00,86.86,-37.10,.160256,.000060
No,46.00,0,2.427,.13,.13,1770,1045,-6.236,9.30,-28.79,26.56,-39.90,.294871,.000336
No,50.00,0,2.248,.46,2.66,35,514,-7.365,6.20,0.00,121.39,-41.80,.153846,.000959
No,42.00,0,2.383,.46,2.93,1,185,-7.151,3.12,0.00,116.73,-20.40,.179487,.002343
No,54.00,0,5.333,.46,2.73,1,257,-5.559,2.52,0.00,125.81,-54.90,.224358,.006729
No,55.00,0,3.072,.66,.80,1,299,-7.125,2.12,0.00,80.94,-41.20,.250000,.000094
No,49.00,0,5.615,.66,.80,1,906,-6.361,4.85,0.00,144.28,-49.20,.219354,.000043
No,34.00,0,0.955,.78,.85,1,838,-6.061,3.70,-0.25,31.64,-24.30,.187500,.007463
No,50.00,0.0985915,3.535,.71,3.21,1,3118,-5.715,1.20,0.00,116.66,-39.50,.992957,.004599
No,64.00,0,8.828,.22,.27,1,716,-7.338,4.67,0.00,140.98,-93.60,.236607,.010771
No,38.00,0,1.875,.21,.71,1598,189,-6.181,1.68,0.00,109.65,-21.30,.145833,.000015
No,48.00,0,0.586,.44,1.11,269582,238,-6.385,8.43,-25.78,20.52,-23.40,.222222,.000040
No,59.00,0,0.134,.35,.71,342936,410,-7.367,8.59,-88.84,5.94,-51.10,.472222,.011418
No,56.00,0,0.779,1.21,.71,375198,621,-6.641,5.02,-27.34,27.58,-44.60,.340277,.004891
No,52.00,0,0.557,.42,.71,280332,402,-6.197,15.15,-15.73,32.24,-43.70,.444444,.000102
No,31.00,0,4.426,.35,.71,1,296,-5.445,0.19,0.00,316.92,-23.90,.187500,.000028
No,50.00,0.104167,1.015,.50,.71,9728,434,-5.861,3.92,0.00,41.71,-53.40,.277777,.022949
No,56.00,0,2.28,.40,2.00,1,621,-6.898,4.93,0.00,82.09,-18.30,.222222,.013026
No,38.00,0,3.168,.20,1.33,1,528,-6.442,3.40,0.00,125.87,-21.40,.264150,.011389
No,50.00,0,6.76,.14,.21,1,1782,-7.181,3.41,0.00,123.21,-29.60,.222222,.000183
No,31.00,0,2.16,1.50,.50,1,1659,-3.958,3.99,0.00,33.62,-12.70,.181818,.000012
No,46.00,0,2.465,.40,.06,1,151,-6.302,1.72,0.00,114.45,-33.80,.187096,.000485
No,46.00,0,3.032,.25,.06,3,557,-6.925,4.74,0.00,107.61,-44.10,.131736,.000257
No,49.00,0,0.34,.22,.05,263035,198,-6.298,15.00,-85.62,16.75,-52.60,.187845,.000658
No,36.00,0,2.935,.40,.10,1,545,-5.872,3.25,0.00,120.32,-10.90,.160377,.000140
No,28.00,0.0384615,4.875,.26,.06,1,554,-5.090,7.15,0.00,175.19,-22.00,.205128,.030242
No,60.00,0,4.055,.40,.73,4,684,-7.623,3.79,0.00,80.74,-64.10,.270967,.001116
No,56.00,0,4.092,.46,.73,4,684,-5.316,2.85,0.00,58.82,-64.50,.193548,.001560
No,50.00,0,1.661,.46,.73,5,684,-7.709,2.77,0.00,51.01,-27.10,.200000,.008855
No,63.00,0,0.568,.40,.86,35,382,-7.609,4.34,0.00,96.47,-75.40,.303225,.000029
No,59.00,0,0.527,.40,.73,10,1441,-7.808,6.51,-42.42,5.82,-55.40,.477419,.017430
No,50.00,0.0422535,0.566,.42,.78,194775,2260,-7.313,5.05,-1.25,44.38,-34.20,.260563,.003374
No,50.00,0,8.754,.40,.73,308502,2247,-6.474,5.12,0.00,39.71,-48.30,.290322,.002536
No,50.00,0.15625,1.589,.81,.77,382363,625,-7.760,10.24,-37.27,10.92,-65.00,.522321,.000306
No,71.00,0,3.74,4.22,2.33,1,2438,-8.264,4.86,0.00,124.31,-44.20,.282828,.000586
No,56.00,0,0.338,.80,1.60,328575,387,-7.571,11.06,-46.78,15.72,-46.10,.400000,.012844
No,40.00,0.140845,1.68,.92,1.71,57078,828,-5.752,3.39,-2.76,26.53,-23.20,.232394,.003033
No,50.00,0.0422535,0.793,.85,1.71,351986,780,-7.298,2.77,-9.28,25.91,-35.20,.190140,.000284
No,56.00,0,3.37,1.64,1.71,1,115,-7.190,1.65,0.00,133.46,-51.40,.183098,.000068
No,63.00,0,4.391,.85,1.71,1,3087,-6.433,NA,0.00,119.36,-53.60,.246478,.000017
No,50.00,0,2.188,.85,1.71,1,642,-6.052,4.63,0.00,95.12,-35.30,.126760,.017709
No,50.00,0,1.907,.85,1.71,325929,604,-6.247,5.93,-25.78,18.04,-50.20,.260563,.000074
No,50.00,0.0758929,0.546,1.00,1.09,265093,486,-7.819,13.65,-0.45,32.84,-62.40,.593750,.002815
No,58.00,0.0535714,6.803,1.36,1.00,1,8158,-7.048,1.22,0.00,158.08,-91.10,.321428,.012526
No,49.00,0,6.3,1.36,1.04,1,8158,-6.643,3.08,0.00,160.16,-69.00,.250000,.015450
No,60.00,0,3.465,41.09,1.63,1,414,-7.684,1.66,0.00,119.68,-66.30,.254464,.000359
No,52.00,0.227679,1.062,2.00,2.68,389144,823,-8.525,6.44,-4.89,26.96,-55.60,.352678,.010519
No,45.00,0.174107,1.716,3.04,.68,36840,3344,-6.653,9.74,-16.58,40.84,-65.60,.241071,.000458
No,53.00,0.474747,2.377,10.77,3.00,356775,60,-5.788,10.08,-3.46,20.83,-28.60,.515151,.000467
No,43.00,0,0.134,.55,1.44,1478,438,-7.594,7.77,-54.88,4.07,-7.20,.191919,.000329
No,35.00,0,0.572,.55,1.44,18201,999,-4.622,6.62,-12.14,25.90,-17.70,.161616,.000011
No,57.00,0,2.384,.55,1.44,330968,430,-6.187,9.93,-99.15,4.49,-32.40,.313131,.001999
No,70.00,0,8.707,.33,4.93,2,1441,-6.939,2.09,0.00,132.39,-69.60,.308176,.000037
No,63.00,0,3.553,1.00,4.35,1,568,-7.089,7.32,0.00,138.10,-51.80,.528169,.021186
No,62.00,0,3.553,1.07,4.00,1,566,-6.913,6.86,0.00,126.49,-47.20,.534722,.020636
No,52.00,0,2.493,2.88,9.11,1,611,-6.104,6.26,0.00,115.41,-34.20,.202020,.000072
No,52.00,0,2.97,3.00,10.44,1,850,-5.861,3.63,0.00,116.14,-31.70,.252525,.000040
No,50.00,0,2.97,3.50,13.16,2,883,-5.172,NA,0.00,95.09,-18.10,.242424,.000042
No,45.00,0,4.667,.40,1.36,1,5865,-6.610,2.31,0.00,117.62,-43.70,.183035,.004725
No,33.00,0,2.897,.80,1.33,44,2141,-5.440,1.15,0.00,51.23,-29.80,.176100,.000021
No,37.00,0,2.897,1.55,2.22,12,2201,-5.472,4.56,0.00,45.61,-13.10,.171717,.000025
No,35.00,0,1.894,2.93,1.66,1,320,-5.630,5.87,0.00,51.14,-31.40,.169811,.000137
No,31.00,0.0566038,2.168,1.13,1.60,124,1551,-4.074,2.26,0.00,124.62,-30.70,.257861,.000145
No,40.00,0,3.415,.20,1.33,1,339,-7.017,7.77,0.00,96.10,-32.90,.182389,.019396
No,41.00,0,0.572,.40,1.33,1,609,-6.211,11.07,-32.66,24.57,-34.50,.207547,.001169
No,50.00,0,0.971,.20,1.33,370734,69,-7.478,3.96,-27.71,27.44,-43.90,.201257,.000040
No,33.00,0,0.134,4.83,1.33,1,210,-5.177,6.45,-26.36,4.36,-9.00,.242424,.028470
No,57.00,0,0.134,2.00,1.33,12237,274,-6.875,9.26,-42.93,2.89,-8.20,.318181,.013616
No,66.00,0,0.565,3.00,1.33,290801,147,-7.490,10.96,-10.44,22.26,-25.50,.227272,.000011
No,33.00,0.106061,2.528,2.66,3.00,1,409,-5.077,NA,0.00,99.19,-12.30,.272727,.000013
No,50.00,0,0.575,2.00,1.33,6720,1215,-5.577,3.54,-21.47,10.54,-20.30,.151515,.000260
No,44.00,0,1.824,1.83,.77,2,325,-5.530,7.72,0.00,47.36,-47.00,.226519,.039876
No,19.00,0.712121,0.415,2.33,2.00,19,389,-4.732,2.43,0.00,10.08,0.00,.590909,.018886
No,56.00,0,2.215,.56,1.00,2,874,-6.501,2.09,0.00,147.03,-57.20,.251497,.000026
No,66.00,0,2.921,1.00,1.60,2,935,-6.119,3.08,0.00,170.18,-37.40,.283018,.000981
No,52.00,0,2.935,2.26,2.80,2,5278,-7.385,1.83,0.00,128.60,-26.10,.213836,.009385
No,33.00,0.272727,1.733,1.33,5.66,1,381,-4.016,1.86,0.00,73.80,-10.40,.303030,.001280
No,43.00,0,2.697,2.00,1.88,1,825,-6.705,0.97,0.00,164.30,-35.40,.176795,.000036
No,53.00,0,1.838,.44,1.88,355544,341,-7.197,6.98,-23.89,23.40,-42.70,.303867,.001841
No,61.00,0,2.633,.68,2.12,1,696,-5.218,3.84,0.00,115.06,-74.30,.215568,.000495
No,64.00,0,2.511,.61,1.88,2,2937,-7.382,0.75,0.00,108.68,-56.80,.243093,.010527
No,83.00,0,5.484,.80,3.00,1,1028,-7.163,3.25,0.00,86.99,-60.90,.556603,.004526
No,55.00,0,2.745,.44,1.66,1,1056,-7.170,6.83,0.00,85.39,-54.20,.342541,.000118
No,56.00,0,0.092,.55,1.66,385845,160,-7.974,14.56,-142.31,3.99,-56.00,.469613,.011186
No,50.00,0,2.036,.75,1.87,1,552,-6.301,0.91,0.00,101.21,-48.90,.155688,.000131
No,36.00,0,2.472,.62,1.87,1,552,-5.325,2.23,0.00,166.79,-37.90,.233532,.013756
No,47.00,0.197605,0.516,.50,1.56,339373,159,-5.718,11.00,-30.58,9.77,-47.00,4.209580,.001796
No,31.00,0,0.525,.80,2.50,1,440,-6.006,8.24,-6.25,19.11,-9.70,.301886,.001335
No,38.00,0,0.525,1.40,2.50,2,440,-7.497,4.94,-0.01,11.93,-15.00,.216981,.000061
No,51.00,0,0.261,.68,1.56,1806,193,-6.818,7.37,-62.95,10.30,-52.70,.191616,.006300
No,48.00,0,2.248,.44,1.38,1,322,-6.395,3.35,0.00,130.41,-52.80,.270718,.000965
No,54.00,0,3.202,.50,1.56,173263,295,-7.659,11.98,-34.17,22.55,-48.70,.233532,.001109
No,24.00,0,0.166,.80,2.50,144,376,-6.086,4.11,-80.20,6.66,-11.80,.179245,.000385
No,49.00,0,0.313,.80,2.50,62574,189,-6.241,5.22,-9.30,10.62,-26.60,.188679,.005178
No,34.00,0,1.331,.80,2.70,197,33,-6.001,7.92,-2.73,26.65,-11.40,.179245,.054601
No,45.00,0,0.516,.53,1.80,252373,436,-5.755,17.27,-45.63,24.96,-38.20,.283870,.015989
No,52.00,0,0.645,.22,1.33,2,128,-6.000,11.99,-27.69,17.88,-59.70,.254143,.001425
No,43.00,0,0.46,.25,1.50,219639,248,-6.826,10.76,-29.77,13.34,-32.70,.269461,.001964
No,33.00,0,0.463,2.90,2.10,29,764,-6.510,4.79,0.00,83.36,-19.30,NA,NA
No,47.00,0,1.569,.66,.60,1,1396,-5.954,3.87,0.00,101.67,-35.50,.503267,.000174
No,27.00,0,2.899,.21,.15,1,1251,-6.053,2.22,0.00,96.22,-30.70,.215384,.000104
No,39.00,0,3.614,1.06,.20,1,1164,-5.467,5.29,0.00,159.23,-32.70,.294117,.000138
No,34.00,0,3.401,1.26,.15,1,1122,-5.482,5.14,0.00,127.01,-46.30,.179487,.003254
No,10.00,0.847826,3.904,.46,.23,4,1475,-4.858,NA,0.00,97.36,-15.10,.260869,.022501
No,25.00,0,3.862,.84,.23,1,1475,-5.175,1.54,0.00,102.10,-13.10,.202898,.000384
No,28.00,0,3.607,.84,.15,86,2057,-5.793,2.50,0.00,123.57,-23.60,.143589,.004384
No,30.00,0,3.607,1.23,.23,50,2114,-5.534,3.71,0.00,71.84,-17.80,.166666,.005334
No,30.00,0,3.607,1.06,.20,85,2099,-5.872,1.30,0.00,104.96,-17.90,.156862,.005113
No,25.00,0.0461538,3.607,1.05,.15,102,468,-4.567,4.20,0.00,115.36,-28.50,.266666,.041300
No,43.00,0,1.956,.30,.23,1,309,-6.420,2.10,0.00,102.95,-28.60,.340579,.000051
No,61.00,0,3.362,.26,.20,1,294,-7.482,8.35,-0.82,66.54,-60.80,.222222,.000023
No,32.00,0,0.134,1.12,.37,1736,146,-5.896,3.22,-29.74,4.55,-4.40,.155555,.001965
No,35.00,0.0740741,1.079,.37,.12,2420,272,-7.361,4.58,-4.07,42.77,-32.10,.341563,.015476
No,50.00,0,3.507,.52,.23,209,237,-6.776,7.04,-4.80,56.85,-40.90,.181818,.002947
No,45.00,0,0.99,1.00,.33,1,776,-5.088,4.38,-0.44,35.22,-28.60,.234693,.006877
No,38.00,0,3.165,1.50,.50,1,1234,-5.607,2.75,0.00,107.97,-5.30,.307692,.004924
No,47.00,0.0452675,2.024,.37,.16,367433,1165,-7.414,12.47,-114.07,6.97,-66.90,.349794,.014963
No,32.00,0,1.019,.70,.23,163,909,-5.823,6.90,-0.09,39.08,-30.50,.136363,.034103
No,30.00,0,2.203,3.94,.23,278,844,-4.920,3.44,-7.38,33.59,-33.40,.147727,.002499
No,27.00,0,2.203,5.41,.23,119,565,-6.083,4.35,0.00,52.33,-23.30,.181818,.000016
No,34.00,0,2.936,3.04,.16,459,498,-6.256,2.59,0.00,119.19,-47.20,.176954,.022536
No,31.00,0,2.961,.45,.16,33,2514,-6.180,2.49,0.00,100.26,-36.90,.164609,.000066
No,21.00,0,2.803,1.12,.50,1,413,-4.915,1.94,0.00,74.83,-6.20,.166666,.000027
No,23.00,0,2.803,1.00,.44,1,405,-3.986,1.98,0.00,77.21,-9.70,.183673,.000024
No,20.00,0,2.085,1.50,.66,1,438,-3.779,3.32,0.00,57.58,-6.00,.184615,.000030
No,27.00,0.566667,2.759,1.12,.50,1,413,-6.041,4.33,0.00,65.81,-4.70,.255555,.010169
No,35.00,0.336735,2.759,1.00,.44,1,405,-5.797,2.60,0.00,68.15,-17.00,.306122,.008048
No,32.00,0.446154,2.5,1.50,.66,1,438,-5.623,3.02,0.00,67.05,-4.30,.276923,.000016
No,45.00,0,2.5,1.12,.50,1,413,-4.235,2.02,0.00,81.73,-25.80,.288888,.000307
No,44.00,0,2.5,1.00,.44,1,405,-4.951,1.41,0.00,93.15,-23.70,.265306,.000307
No,50.00,0,2.449,1.50,.66,1,438,-6.444,0.75,0.00,63.36,-12.50,.215384,.000555
No,55.00,0,4.67,.26,.20,1,1207,-6.375,2.52,0.00,128.54,-48.80,.225165,.000041
No,46.00,0,2.758,.41,.17,2,1182,-7.913,2.76,0.00,125.08,-40.30,.221590,.033684
No,42.00,0,2.931,.16,.12,1,200,-6.073,4.45,0.00,138.85,-54.00,.144032,.015710
No,42.00,0,2.931,.23,.17,1,267,-6.214,5.15,0.00,124.28,-34.20,.119318,.026172
No,48.00,0,3.177,.50,.37,1,127,-6.688,1.00,0.00,88.15,-20.00,.288888,.021494
No,53.00,0,0.587,.16,.12,401958,686,-7.340,10.85,-73.72,18.88,-84.00,.246913,.000287
No,32.00,0.134228,2.231,.28,.21,3107,386,-6.044,7.63,-11.54,26.70,-16.90,.201342,.000386
No,51.00,0,1.996,.50,.37,1,1280,-7.052,2.28,0.00,94.40,-13.40,.207317,.000430
No,47.00,0,3.922,.50,.50,1,1272,-6.912,0.69,0.00,114.86,-15.00,.155555,.023753
No,51.00,0,2.724,.23,.17,1,520,-7.034,2.69,0.00,149.08,-54.90,.312500,.011759
No,60.00,0,2.718,.36,.27,1,793,-6.481,0.79,0.00,108.31,-42.50,.247787,.029824
No,23.00,0.111111,2.08,.50,.37,786,273,-3.636,5.62,0.00,31.03,-13.20,.177777,.000043
No,41.00,0,3.508,.16,.12,1,1629,-7.277,1.55,0.00,158.41,-51.10,.139917,.000360
No,55.00,0,2.634,1.88,1.66,1,2021,-8.423,2.12,0.00,97.59,-24.00,.216494,.000016
No,42.00,0,1.257,.29,.29,1988,666,-6.600,5.29,-21.76,25.83,-48.00,.272727,.006895
No,43.00,0,0.521,.66,.73,7,1695,-7.408,11.71,-11.66,14.76,-34.80,.198675,.016593
No,40.00,0,0.521,.73,.80,21,1695,-7.538,11.62,-18.78,14.67,-31.00,.211920,.015551
No,41.00,0,0.728,1.25,.75,1589,448,-6.839,8.23,-9.86,12.58,-3.70,.266666,.016687
No,43.00,0,0.332,.73,.66,6201,387,-6.810,8.56,-60.64,16.21,-27.60,.211920,.024911
No,46.00,0,3.257,.40,.33,1,2097,-6.292,3.85,0.00,97.72,-42.80,.211920,.004884
No,39.00,0,3.848,.54,.45,1,2135,-7.508,3.20,0.00,85.31,-15.00,.212389,.000011
No,58.00,0,2.512,.40,.33,1,2097,-6.299,3.08,0.00,77.25,-51.80,.165562,.000053
No,54.00,0,0.331,1.14,.35,357020,162,-7.336,22.40,-48.62,19.54,-48.10,.248322,.001816
No,29.00,0,2.194,.66,.55,47,1136,-3.844,3.12,0.00,57.66,-20.50,.164948,.000044
