Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,49.00,0,2.654,2.75,4.75,1,1321,-5.564,2.37,0.00,85.63,-18.80,.211764,.000021
No,83.00,0,8.571,2.62,4.00,1,1198,-5.030,1.27,0.00,47.36,-49.70,.505882,.000723
No,41.00,0.164706,0.41,3.00,3.00,400,2187,-5.774,4.61,-11.50,9.87,-21.50,.376470,.001677
No,56.00,0,0.322,3.00,2.75,1,148,-6.005,13.45,-55.74,17.95,-21.10,.235294,.000309
No,58.00,0,3.108,2.75,2.62,351702,1701,-6.506,6.84,-11.77,29.28,-23.70,.247058,.000383
No,47.00,0.078341,2.017,1.33,.95,341316,3155,-6.993,6.77,-24.11,23.35,-65.00,.497695,.004369
No,46.00,0,0.575,1.14,1.90,369389,273,-6.388,7.75,-69.69,3.04,-71.40,.216589,.000034
No,47.00,0.271889,1.25,2.00,1.90,33084,959,-6.949,3.27,0.00,43.67,-53.40,.253456,.000079
No,55.00,0,0.586,1.71,3.42,370864,8919,-6.753,9.31,-24.36,33.63,-68.90,.350230,.000056
No,46.00,0,2.796,1.85,3.57,1,1959,-7.220,1.38,0.00,105.18,-53.50,.281105,.000064
No,44.00,0,2.796,1.38,3.57,1,1959,-6.867,1.21,0.00,145.47,-51.30,.276497,.000049
No,56.00,0,0.992,2.41,5.91,344475,119,-5.888,5.30,-4.26,42.32,-50.70,.661417,.002461
No,43.00,1,0.992,2.41,5.91,193686,792,-6.752,3.93,0.00,23.49,-31.30,.771653,.002568
No,40.00,0,0.586,2.41,5.91,249110,1654,-7.140,6.82,-11.05,18.09,-26.30,.110236,.000016
No,60.00,0,3.92,3.50,8.87,1,1181,-5.656,3.63,0.00,109.68,-27.80,.180722,.000050
No,67.00,0,1.624,4.66,11.83,1,1194,-4.872,NA,0.00,94.51,-31.00,.257142,.007965
No,58.00,0,2.561,2.16,3.66,1,1680,-7.386,3.86,0.00,141.25,-44.70,.267716,.000129
No,62.00,0,2.561,2.16,3.66,1,1680,-7.323,2.52,0.00,105.43,-46.20,.259842,.000033
No,56.00,0,3.667,2.16,3.66,1,1680,-5.418,2.05,0.00,146.60,-43.20,.133858,.000039
No,50.00,0,3.667,3.25,5.50,1,1722,-5.716,NA,0.00,111.94,-21.60,.105882,.000023
No,51.00,0.0645161,0.308,1.04,1.90,388641,65,-7.022,3.88,-1.58,11.35,-69.70,.447004,.000040
No,44.00,0,8.903,1.83,2.33,1,8522,-5.296,8.55,0.00,134.39,-31.80,.181102,.006653
No,50.00,0,1.979,8.76,10.23,4,1046,-6.744,4.01,0.00,40.28,-19.50,.440298,.001076
No,43.00,0,2.836,.84,.63,5,2067,-5.991,2.78,0.00,128.11,-47.10,.190954,.000122
No,45.00,0,2.333,1.14,.85,5,2119,-7.680,1.22,0.00,90.08,-22.80,.170068,.000991
No,28.00,0,2.498,2.00,1.50,5,1750,-4.852,2.95,0.00,93.77,-5.50,.105882,.001592
No,34.00,0,2.824,1.84,.92,4,1701,-5.825,1.93,0.00,132.74,-29.50,.156716,.000149
No,40.00,0,3.392,2.15,.92,422,2148,-6.333,3.07,0.00,111.63,-22.90,.350746,.000033
No,31.00,0.0408163,0.336,2.07,.85,76,968,-4.878,13.17,-74.95,18.73,-28.80,.224489,.002000
No,29.00,0,0.336,1.23,.92,984,981,-5.431,7.60,-47.75,17.17,-13.20,.179104,.009628
No,48.00,0,0.068,1.14,.85,1,454,-6.882,13.65,-187.10,3.51,-26.80,.156462,.000049
No,72.00,0,8.679,1.07,.69,1,7566,-6.766,4.30,-0.06,171.19,-56.00,.328358,.000233
No,41.00,0,7.114,1.53,.53,1,7566,-6.220,4.30,0.00,136.58,-13.30,.231343,.001592
No,47.00,0,4.861,1.14,.42,1,358,-6.075,3.20,0.00,135.47,-31.70,.258503,.005785
No,50.00,0,2.637,1.00,.31,1,551,-5.800,1.46,0.00,138.24,-59.00,.246231,.000236
No,27.00,0.0351759,6.15,1.31,.31,1,2581,-4.697,3.41,0.00,171.04,-40.20,.236180,.000299
No,25.00,0,6.15,1.23,.46,1,2646,-5.037,2.85,0.00,157.68,-17.90,.186567,.000320
No,31.00,0.296482,2.802,1.26,2.31,1,2581,-6.767,3.67,0.00,209.73,-22.90,.417085,.000913
No,33.00,0.296482,0.092,.78,.42,17814,2793,-6.589,14.66,-351.04,3.81,-31.00,.592964,.007872
No,37.00,0,0.34,.31,.47,29,319,-8.596,14.97,-37.06,18.17,-33.00,.231155,.001350
No,40.00,0.040201,2.71,.68,.42,206399,327,-7.426,3.46,-0.04,63.79,-45.70,.185929,.000199
No,40.00,0,3.01,4.50,1.00,1,633,-6.795,3.84,0.00,104.24,-5.70,.180722,.000587
No,47.00,0,2.544,2.00,.87,1,212,-6.903,6.47,0.00,74.35,-15.80,.200000,.000010
No,27.00,0.0921659,3.62,.66,.33,14,353,-6.467,6.41,-139.94,5.09,-32.80,.211981,.000230
No,30.00,0,3.339,1.07,.76,1,410,-5.939,5.10,0.00,112.39,-22.10,.179104,.000029
No,51.00,0,0.53,.73,.84,168553,351,-6.925,8.79,-3.58,20.53,-61.10,.502512,.015159
No,28.00,0.110236,2.461,1.16,1.33,1,420,-4.551,2.60,0.00,83.28,-17.90,.251968,.000035
No,40.00,0,5.311,1.11,.33,1,481,-5.937,2.89,0.00,110.07,-13.70,.252525,.021016
No,20.00,0.232323,2.492,.33,.33,1,240,-4.903,1.20,0.00,84.51,-7.90,.262626,.000023
No,34.00,0,3.125,.25,.37,1,373,-3.626,3.54,0.00,101.65,-18.30,.183908,.000009
No,43.00,0,0.34,.37,.37,282465,318,-5.857,13.60,-75.90,20.43,-19.10,.228915,.000018
No,40.00,0,5.046,.22,.33,9,741,-6.786,3.05,0.00,113.64,-21.80,.151515,.000033
No,53.00,0,8.795,3.71,4.78,1,2752,-5.669,12.24,0.00,158.81,-46.50,.340136,.009921
No,37.00,0,2.426,2.88,3.55,1,202,-5.292,3.65,0.00,57.46,-18.80,.202020,.000286
No,28.00,0,0.34,9.15,.53,32174,2398,-5.476,8.67,-55.13,15.87,-11.10,.313432,.018540
No,34.00,0,0.134,5.52,.63,4081,2333,-5.531,8.75,-196.78,4.18,-20.40,.190954,.000224
No,45.00,0,0.545,.50,1.50,8,216,-5.909,13.21,-28.10,24.91,-9.90,.181818,.000022
No,46.00,0,2.183,.62,1.50,1,576,-5.807,3.25,0.00,101.28,-15.90,.216867,.000020
No,21.00,0.126437,3.461,.87,1.50,1,1236,-4.160,NA,0.00,83.47,-10.40,.229885,.000153
No,33.00,0,3.913,.87,9.37,1,232,-5.462,9.48,0.00,118.25,-10.10,.264367,.000566
No,51.00,0,2.354,1.25,9.37,341257,3823,-5.244,6.54,-25.79,24.44,-27.20,.229885,.040074
No,47.00,0,2.741,1.62,9.37,1,3207,-5.634,5.04,0.00,84.43,-20.70,.367816,.000020
No,71.00,0,8.617,2.62,2.87,1,4820,-6.338,5.41,-0.39,84.34,-21.60,.301204,.000012
No,68.00,0,8.6,1.37,2.87,1,4820,-6.130,6.97,-0.39,90.12,-25.60,.265060,.000609
No,65.00,0,8.598,1.12,1.12,1,4820,-5.071,7.95,0.00,93.04,-26.90,.373493,.000018
No,57.00,0,1.827,.25,.75,1,440,-6.531,4.21,0.00,75.20,-29.40,.192771,.000050
No,49.00,0,2.64,.25,.50,1,708,-7.012,4.25,0.00,45.35,-15.50,.183908,.000189
No,37.00,0,3.532,.25,.25,1,1878,-4.384,1.44,0.00,85.49,-20.60,.195402,.001865
No,32.00,0.712644,3.992,.25,.37,1,1515,-4.882,4.87,0.00,111.23,-4.12,.195402,.001601
No,50.00,0,2.956,.37,.25,1,568,-6.631,NA,0.00,76.71,-15.60,.265060,.000011
No,48.00,0,2.153,.50,.33,1,699,-5.489,2.68,0.00,109.58,-32.80,.173553,.000451
No,30.00,0,1.181,.33,1.00,2,630,-4.939,5.17,-19.88,37.08,-17.90,.242424,.000015
No,38.00,0.26506,3.941,.50,.25,2,646,-6.522,0.37,0.00,76.23,-20.40,.180722,.000053
No,35.00,0,NA,3.62,1.87,18670,2910,-5.193,NA,-264.80,NA,-11.20,NA,NA
No,45.00,0,NA,3.62,.75,14582,2915,-7.543,NA,-236.30,NA,-17.50,NA,NA
No,42.00,0,NA,3.62,5.00,12274,1903,-4.986,NA,-231.70,NA,-16.80,.609195,.001301
No,63.00,0,8.823,.37,.75,1,9276,-5.750,4.63,-0.56,163.05,-28.10,.386363,.000102
No,47.00,0,5.538,.87,.75,1,9276,-6.706,3.55,0.00,114.23,-16.50,.272727,.000098
No,68.00,0,8.74,.62,.75,1,9276,-6.116,7.07,0.00,142.85,-24.90,.284090,.000022
No,45.00,0,3.351,1.00,.50,1,845,-6.409,2.23,0.00,124.65,-16.10,.284090,.000136
No,37.00,0,1.906,.62,.50,1,1089,-6.229,5.35,0.00,127.99,-9.60,.238636,.000917
No,61.00,0,3.815,.75,.50,264948,394,-7.346,7.71,-12.35,25.61,-23.60,.238636,.000455
No,47.00,0,5.953,.25,.50,1,4951,-6.968,5.78,0.00,116.69,-25.40,.204545,.002108
No,45.00,0,0.166,1.66,1.11,3097,2053,-6.709,5.68,-51.45,4.44,-23.50,.272727,.000270
No,38.00,0,3.317,.33,.41,1,2338,-5.881,1.95,0.00,118.09,-20.20,.223140,.000059
No,57.00,0.0909091,3.273,.33,.58,1,5176,-7.838,0.91,0.00,106.34,-5.20,1.504132,.000444
No,63.00,0.13253,6.822,.50,.75,1,5214,-8.247,2.20,0.00,85.48,-28.40,2.096385,.000462
No,60.00,0,8.648,.33,3.50,1,5176,-5.763,5.55,0.00,113.43,-42.50,.264462,.000214
No,70.00,0,8.744,.33,7.50,1,5176,-6.152,7.63,0.00,99.11,-61.50,.322314,.000016
No,68.00,0.0689655,8.744,.50,11.62,1,5210,-7.039,6.68,0.00,105.52,-26.30,.402298,.000035
No,31.00,0.247934,3.735,.16,.25,2,5798,-5.385,3.85,0.00,112.56,-16.40,.347107,.009411
No,37.00,0,2.65,3.41,.25,1,1778,-5.926,3.44,0.00,125.10,-15.60,.272727,.000011
No,50.00,0,0.586,.16,.25,45814,214,-6.289,9.60,-27.83,23.35,-42.10,.157024,.000069
No,28.00,0,1.602,.16,.16,1,564,-5.040,5.54,0.00,44.98,-15.10,.165289,.026860
No,44.00,0,7.064,.62,.50,1,2576,-5.411,2.44,0.00,99.49,-18.80,.147727,.000030
No,22.00,0,1.86,1.33,.55,1,285,-5.365,1.31,0.00,49.85,-5.00,.171717,.000011
No,25.00,0,4.156,.33,1.22,1,2292,-3.398,1.82,0.00,150.66,-16.50,.161616,.000040
No,26.00,0.121212,5.636,3.88,.22,1,686,-4.546,3.71,0.00,114.16,-12.80,.171717,.000036
No,42.00,0,2.326,1.44,.33,1,454,-5.756,2.10,0.00,107.36,-15.90,.232323,.000012
No,33.00,0,2.746,4.33,.22,1,1947,-4.425,5.40,-28.16,15.70,-43.10,.121212,.000011
No,30.00,0,2.297,2.88,.22,1,752,-5.288,2.82,0.00,122.19,-10.00,.191919,.022517
No,41.00,0,1.741,.77,.22,1,249,-5.341,2.63,0.00,118.92,-19.40,.242424,.000212
No,41.00,0,2.687,1.66,.11,1,269,-5.989,6.29,0.00,100.11,-15.80,.202020,.000028
No,48.00,0,2.905,.25,.91,1,2502,-6.342,3.62,0.00,102.95,-23.00,.206611,.000016
No,47.00,0.111111,1.441,.90,.20,316,1464,-8.165,8.10,-47.19,24.60,-22.90,.212962,.000219
No,31.00,0,3.869,.57,1.00,1,144,-5.294,2.21,0.00,114.68,-2.00,.219178,.000017
No,59.00,0,0.563,1.00,1.22,382,1099,-6.595,8.86,-35.44,19.53,-31.20,.232323,.017378
No,24.00,0,0.166,.95,.04,7,667,-5.319,7.01,-73.33,4.60,-40.80,.181034,.001746
No,34.00,0,1.852,.35,0,1,118,-7.030,3.29,0.00,107.42,-19.40,.205673,.000091
No,36.00,0,1.019,1.20,.10,1387,2775,-4.978,5.45,-9.78,37.01,-13.40,.194444,.000171
No,35.00,0,0.166,1.50,1.30,14929,2880,-5.985,13.33,-90.40,3.80,-8.60,.314814,.003566
No,35.00,0,0.166,.80,1.30,22707,2880,-5.167,11.50,-158.55,4.55,-8.44,.203703,.000037
No,35.00,0,1.649,3.30,1.30,1278,1887,-6.017,14.18,-28.61,NA,-12.80,.231481,.012567
No,34.00,0,1.019,.20,.20,1079,611,-5.123,6.77,-12.31,33.25,-18.20,.148148,.000014
No,50.00,0.0555556,2.219,.20,.20,13,20,-4.749,4.52,0.00,94.58,-30.50,.583333,.046307
No,44.00,0,2.964,.40,.20,1,3809,-6.010,5.68,0.00,89.78,-18.50,.212962,.000067
No,64.00,0,3.39,.42,.28,1,3844,-7.976,3.23,0.00,109.66,-10.50,.342465,.000147
No,53.00,0,0.776,2.80,2.80,340276,289,-7.923,6.46,-22.70,13.06,-20.80,.379629,.006803
No,54.00,0,1.886,1.42,4.00,2643,290,-4.741,6.49,-19.40,21.42,-20.60,.287671,.017216
No,49.00,0,2.223,1.42,3.42,1,1076,-5.574,2.40,0.00,77.43,-8.10,.164383,.000017
No,34.00,0,1.563,1.85,3.42,1,531,-6.238,1.47,0.00,48.76,-4.30,.273972,.000090
No,46.00,0,0.586,2.42,8.00,215507,7407,-5.672,12.74,-47.31,22.55,-20.90,.232876,.000012
No,53.00,0,0.723,2.00,8.00,147857,7407,-4.121,4.43,-17.91,21.70,-22.50,.561643,.000014
No,58.00,0,6.051,1.42,1.42,1,4405,-7.643,6.23,0.00,100.86,-16.80,.150684,.000017
No,37.00,0.0301724,0.34,.60,.30,70870,207,-7.652,6.52,-57.93,17.28,-45.80,.202586,.000120
No,57.00,0,0.134,1.71,1.57,349,137,-4.515,7.76,-58.08,NA,-24.90,.410958,.000034
No,42.00,0,2.863,.45,.60,1,636,-6.999,2.72,0.00,127.09,-46.10,.203883,.002638
No,51.00,0,0.586,.64,.71,30453,609,-7.184,7.34,-2.19,24.27,-37.00,.283687,.026783
No,48.00,0.193966,2.065,.65,.43,350987,1101,-6.324,7.20,-88.31,19.14,-70.90,.452586,.017408
No,41.00,0,3.768,.26,.43,3,680,-8.166,4.42,0.00,127.85,-54.90,.189655,.001492
No,48.00,0,5.303,.30,.43,21679,664,-7.647,10.85,0.00,112.15,-66.20,.146551,.011570
No,39.00,0,6.997,.39,.43,1,157,-6.575,7.53,0.00,170.12,-45.20,.137931,.000274
No,48.00,0.0948276,0.586,.43,.52,392671,148,-5.539,12.25,-97.69,25.32,-83.60,.193965,.000121
No,39.00,0.0560345,4.956,.26,.43,1,961,-7.134,3.18,0.00,125.43,-53.10,.176724,.000269
No,39.00,0,3.02,.35,.78,1,789,-7.406,4.12,0.00,99.20,-20.20,.170212,.004160
No,35.00,0,0.34,1.64,.78,64358,1097,-5.880,17.45,-57.53,15.75,-26.50,.226950,.000064
No,36.00,0,0.34,.50,1.10,7135,1130,-4.877,11.25,-62.09,17.67,-19.40,.222222,.000071
No,53.00,0.0425532,0.562,.35,.78,270029,285,-7.347,9.87,-64.18,NA,-39.20,.184397,.002545
No,32.00,0.0301724,2.122,.21,.47,4213,660,-6.365,5.98,-4.93,23.94,-42.40,.258620,.004457
No,32.00,0,1.107,4.28,.14,1,225,-5.614,7.66,-8.51,26.48,-21.40,.170212,.000072
No,51.00,0,1.096,.21,.28,264661,515,-6.555,9.69,-35.97,28.61,-44.70,.269503,.005999
No,51.00,0,4.071,.21,.21,1,924,-6.503,1.52,0.00,133.47,-35.30,.226950,.000079
No,21.00,0.716312,2.991,.21,.14,1,384,-5.765,1.29,0.00,79.62,-12.20,.198581,.001054
No,36.00,0,1.701,.57,.14,1,318,-6.789,1.06,0.00,25.83,-7.20,.164383,.000008
No,51.00,0.121359,3.698,.45,.35,376362,1010,-5.547,NA,-112.40,NA,-66.80,.830097,.009639
No,25.00,0.291262,0.166,1.20,.70,395,3650,-5.032,9.85,-157.76,6.54,-33.50,.194174,.000017
No,45.00,0,0.166,2.15,3.85,4,3360,-6.906,12.79,-129.70,5.78,-46.50,.189320,.041723
No,34.00,0,0.34,1.20,2.10,67,716,-5.806,7.85,-33.18,8.34,-50.90,.165048,.020415
No,53.00,0,0.742,.50,.25,396841,327,-6.898,9.82,-47.31,21.71,-74.50,.325242,.013244
No,32.00,0.0339806,0.499,.75,.25,237,2676,-6.210,4.77,-12.78,19.27,-41.90,.189320,.000076
No,37.00,0,0.968,.85,.25,2,2499,-6.442,15.08,-8.83,41.36,-35.70,.213592,.003515
No,53.00,0,0.586,.56,.52,378069,1510,-7.388,8.15,-61.21,25.14,-79.80,.258620,.000155
No,35.00,0,3.083,1.10,.80,1,1950,-6.299,7.76,0.00,103.30,-9.90,.177570,.000139
No,40.00,0.0436893,2.288,.35,.05,209811,1044,-6.513,11.77,-31.93,30.85,-44.70,.233009,.002424
No,44.00,0,4.26,.50,.64,2,1520,-7.242,5.46,0.00,130.48,-25.50,.241134,.027700
No,78.00,0.420561,3.767,.90,.50,1,993,-8.134,5.75,0.00,122.15,-51.30,.308411,.003214
No,55.00,0,4.476,.60,.45,2,754,-7.655,2.53,0.00,115.05,-63.10,.218446,.000123
No,49.00,0,0.586,1.20,.90,317608,527,-5.819,5.69,-30.12,17.51,-36.10,.261682,.003145
No,31.00,0,1.078,1.00,.90,15,1082,-4.524,5.64,-6.83,24.14,-20.40,.196261,.000084
No,30.00,0,0.567,1.00,.90,13,1082,-4.798,5.82,-7.72,26.74,-14.50,.214953,.000078
No,53.00,0,2.811,.80,.80,123334,338,-7.324,4.43,-4.60,31.28,-27.20,.149532,.000048
No,44.00,0,0.53,1.70,.80,8579,864,-6.149,7.82,-46.09,20.83,-25.90,.168224,.000022
No,27.00,0,0.319,.80,.80,2,378,-5.318,5.55,-42.57,13.46,-11.90,.112149,.000009
No,35.00,0,2.961,.60,1.00,2,2845,-5.910,3.06,0.00,94.94,-16.20,.196261,.000044
No,39.00,0,1.812,1.53,2.46,317353,2146,-5.517,8.19,-53.96,3.71,-33.70,.211920,.000498
No,46.00,0,0.603,3.70,.50,338,1163,-7.568,4.48,-3.79,11.49,-21.20,.233009,.000232
No,71.00,0,0.166,3.70,.50,2146,709,-6.660,8.06,-112.66,4.48,-49.30,.401869,.010476
No,49.00,0,1.771,.73,.86,1920,888,-7.039,4.94,-63.18,24.14,-37.70,.238410,.000026
No,44.00,0.0463576,0.804,.40,.86,313988,338,-8.018,10.47,-13.52,38.57,-38.30,.311258,.004288
No,51.00,0,0.322,.46,.26,4415,1460,-7.233,9.72,-108.63,NA,-42.00,.437086,.009213
No,47.00,0,0.068,.53,.60,3407,1123,-5.392,10.77,-395.31,2.98,-41.00,.344370,.000396
No,45.00,0,0.571,.33,.26,10690,221,-7.188,6.87,-30.05,18.40,-21.50,.178807,.000018
No,50.00,0.317881,0.571,.20,.20,1,409,-6.097,10.04,-34.80,33.17,-37.70,.205298,.000156
No,55.00,0,2.421,.20,.26,1,444,-7.006,4.45,0.00,45.30,-37.50,.158940,.000128
No,27.00,0,0.702,.40,.20,48,197,-6.667,5.51,-52.30,4.71,-10.40,.184466,.000017
No,26.00,0,0.134,1.70,6.20,507,2275,-5.288,11.02,-119.16,5.03,-11.00,.155339,.000277
No,29.00,0,0.166,1.60,6.20,17,1056,-6.132,7.80,-106.06,4.90,-9.00,.126213,.000014
No,32.00,0,0.166,1.70,6.20,77,388,-5.476,6.67,-129.50,5.05,-19.60,.174757,.000040
No,48.00,0,2.828,.70,.30,1,689,-6.380,2.86,0.00,83.42,-12.70,.359223,.018746
No,37.00,0.463576,0.789,.33,.13,1571,574,-7.062,6.17,-15.98,26.62,-20.10,.264900,.031931
No,32.00,0,0.833,.60,.20,1,387,-6.258,4.63,-4.08,34.23,-6.80,.233009,.000892
No,43.00,0,0.586,.90,.20,1,55,-5.817,6.27,-46.04,27.04,-24.10,.213592,.000025
No,32.00,0.621359,0.552,0,.40,1,818,-6.389,3.45,0.00,19.71,-9.40,.174757,.001619
No,52.00,0,1.019,2.80,1.46,1,476,-5.735,4.36,-4.97,32.22,-42.50,.304635,.001966
No,44.00,0,2.861,.16,.22,2,3505,-6.256,11.95,0.00,56.56,-42.70,.262032,.010650
No,46.00,0,2.861,.30,.40,1,689,-5.607,2.23,0.00,55.77,-26.90,.287037,.023445
No,65.00,0,2.047,.10,.40,1,287,-6.945,6.22,0.00,35.87,-40.70,.310679,.000093
No,50.00,0,1.647,.20,.30,1,488,-6.496,1.44,0.00,88.47,-25.00,.259259,.001199
No,55.00,0,2.539,1.70,1.60,1,3218,-6.319,1.38,0.00,42.29,-31.10,.250000,.000347
No,55.00,0,1.083,.70,1.30,1798,85,-5.756,8.65,-40.30,24.98,-38.20,.194444,.000051
No,43.00,0,2.699,.70,1.30,1,649,-6.092,2.58,0.00,80.15,-25.00,.185185,.005547
No,62.00,0,0.952,.80,1.30,1,316,-5.241,4.21,-4.02,28.72,-39.30,.342592,.009816
No,69.00,0,0.694,2.10,.30,1,3487,-6.996,7.95,-44.49,10.55,-47.80,.203703,.000498
No,32.00,0,2.037,.60,.20,1,1437,-5.008,6.51,-0.43,69.28,-16.70,.203703,.000059
No,34.00,0,0.567,.72,.11,31312,2005,-5.809,10.02,-17.93,23.28,-26.30,.160427,.061519
No,83.00,0.898396,2.243,.38,.50,1,6461,-10.211,5.47,-2.33,26.64,-80.10,.582887,.000304
No,75.00,0,2.964,.30,.20,1,6540,-6.960,8.29,-2.64,31.28,-51.60,.361111,.000567
No,39.00,0.326203,1.609,.61,.83,1,1029,-7.061,7.64,-9.81,25.14,-25.80,.203208,.000041
No,40.00,0,0.85,1.50,1.22,5,473,-6.232,6.33,-37.97,26.48,-32.30,.181818,.015601
No,49.00,0.0695187,0.717,.11,.88,228068,3036,-7.019,15.87,-35.77,13.98,-53.10,.272727,.013051
No,39.00,0,0.935,.11,.27,1,2623,-6.370,7.10,-0.37,37.52,-36.80,.176470,.000357
No,44.00,0,0.938,.05,.22,1,1073,-7.281,11.76,-41.25,19.03,-44.00,.208556,.018870
No,47.00,0,0.331,.16,0,1,886,-5.494,11.46,-41.44,23.02,-52.90,.336898,.001223
No,43.00,0,2.06,1.10,.10,99,655,-6.345,2.64,-0.81,88.36,-24.40,.444444,.000895
No,58.00,0,0,.90,5.80,44,1177,-6.006,NA,-421.60,NA,-33.10,.710280,.000065
No,75.00,0,0,1.12,7.12,16,1808,-8.404,NA,-421.60,NA,-36.50,1.011363,.002869
No,68.00,0,NA,1.10,4.30,37,456,-6.608,NA,-394.00,NA,-39.10,.738317,.010714
No,65.00,0,NA,1.37,5.25,37,475,-7.306,NA,-394.00,NA,-29.60,.772727,.003885
No,61.00,0,NA,1.37,5.12,19,234,-3.693,NA,-394.00,NA,-31.30,.670454,.000525
No,40.00,0,NA,1.30,4.70,24,653,-5.880,NA,-394.00,NA,-14.80,.476635,.000046
No,37.00,0.0611354,1.998,.90,.13,1,889,-5.910,6.84,-0.02,79.27,-50.10,.449781,.001582
No,41.00,0.0262009,1.917,.09,.18,1,853,-6.671,3.44,0.00,58.82,-54.90,.432314,.003350
No,55.00,0,0.134,.31,.36,8053,2668,-6.604,17.69,-356.18,5.65,-85.90,.436681,.000742
No,36.00,0.0350877,0.547,.17,.23,324,1096,-6.541,10.31,-49.96,21.74,-30.20,.374269,.000379
No,50.00,0,1.453,.14,.42,184,2309,-6.732,2.79,-0.71,25.54,-14.40,.250000,.000026
No,39.00,0,2.249,.11,.35,26,2214,-6.669,5.55,0.00,45.71,-35.80,.286549,.000109
No,52.00,0,2.841,.42,.57,1,1749,-4.618,4.97,0.00,33.68,-20.90,.276315,.000015
No,36.00,0,2.127,1.14,.57,1,1749,-5.415,3.32,0.00,82.13,-11.60,.184210,.000080
No,52.00,0,2.01,.52,.23,1,1654,-7.244,1.43,0.00,54.06,-45.40,.438596,.007492
No,33.00,0,2.389,.58,1.23,1,990,-6.399,10.51,-68.24,35.05,-29.60,.333333,.012010
No,42.00,0,1.07,.59,.36,9,998,-7.662,4.35,0.00,52.19,-53.50,.397379,.002181
No,36.00,0.0262009,2.789,.40,.36,16,1497,-6.485,1.54,0.00,63.91,-38.70,.384279,.032008
No,34.00,0.318777,0.536,.40,.36,207560,1606,-7.910,11.03,-3.37,30.36,-26.70,.353711,.000320
No,34.00,0,0.456,4.16,7.83,22178,3055,-5.436,8.18,-66.30,4.27,-7.60,.642857,.000017
No,37.00,0,2.35,4.16,7.83,5,1318,-5.425,0.50,0.00,99.00,-10.90,.600000,.006568
No,52.00,0,0.068,10.16,4.50,40,4984,-6.328,20.13,-164.72,8.99,-15.20,NA,NA
No,18.00,0,0.333,3.90,1.30,54,263,-6.323,5.39,-15.73,6.01,-15.50,.850467,.000287
No,52.00,0,0.122,3.90,1.70,116,4345,-6.383,26.95,-298.65,3.62,-28.40,.214953,.001042
No,55.00,0,3.527,4.20,1.30,27,1077,-7.267,3.71,0.00,105.75,-31.20,.112149,.000271
No,36.00,0,2.352,4.14,1.42,25,1322,-5.125,2.79,0.00,45.60,-7.60,.289473,.000505
No,31.00,0,0.834,4.14,1.42,10,3292,-5.559,1.89,0.00,88.16,-4.60,.171052,.001065
No,50.00,0,0.922,4.14,1.42,11,2890,-6.401,2.28,0.00,86.84,-16.80,.013157,.000680
No,47.00,0,1.134,1.31,.45,16,2737,-7.045,4.16,0.00,120.48,-71.50,.030567,.000401
No,61.00,0,1.784,.50,.83,2,708,-7.069,2.10,0.00,74.18,-22.30,.357142,.000017
No,50.00,0,0.548,.30,.50,304821,476,-7.291,6.62,-16.14,21.88,-13.90,.429906,.000027
No,52.00,0,0.447,1.00,.71,357476,1790,-6.876,8.41,-18.23,13.08,-21.30,.276315,.071597
No,56.00,0.0760234,0.745,1.58,2.05,361329,1502,-6.875,5.79,-6.05,24.43,-60.60,.865497,.005054
No,46.00,0,2.016,2.76,3.29,3035,515,-7.388,7.64,-18.44,16.30,-47.30,.538011,.000266
No,41.00,0,1.779,.76,.58,2,638,-5.794,3.41,0.00,47.82,-37.10,.374269,.015703
No,39.00,0,3.011,.54,.54,26,895,-6.847,11.66,-188.45,22.94,-45.10,.231441,.000118
No,20.00,0,0.076,2.00,1.83,5,485,-3.368,NA,-330.60,NA,-5.40,.042857,0
No,28.00,0,0,1.20,1.10,30,206,-3.230,NA,-330.60,NA,-23.90,.149532,.000235
No,40.00,0,7.065,.85,4.57,2,694,-4.733,4.36,0.00,125.60,-15.50,.236842,.000022
No,38.00,0,3.159,.82,1.88,25795,568,-6.779,3.11,0.00,55.68,-30.10,.339181,.031276
No,55.00,0.651685,3.08,1.47,.05,8,1618,-7.962,4.41,0.00,22.97,-3.10,.640449,.001638
No,47.00,0,4.999,1.29,.05,1,1228,-7.577,4.92,0.00,142.50,-41.00,.339181,.035250
No,27.00,0.652174,0.683,.55,.44,5,518,-5.267,3.92,-5.79,8.73,-11.20,.315217,.002735
No,44.00,0,2.883,1.66,.91,18,445,-6.654,2.62,0.00,63.30,-15.20,.352000,.011369
No,50.00,0,0.772,2.00,.36,1,1564,-6.035,7.18,-30.97,20.48,-32.10,.187500,.000015
No,55.00,0,2.651,.27,.54,1,999,-6.386,5.35,0.00,104.71,-32.20,.312500,.001787
No,28.00,0,2.625,.30,.53,2,704,-4.993,3.93,-16.68,27.82,-18.90,.250000,.000030
No,17.00,0.398876,0.586,.17,.64,1,344,-4.629,4.97,-18.87,25.72,-12.70,.308988,.000947
No,46.00,0,0.44,.29,.88,3,1121,-6.920,6.97,-51.82,9.34,-50.50,.202247,.007525
No,38.00,0,2.817,.35,.17,1,952,-5.887,3.47,0.00,82.06,-36.70,.264044,.000063
