Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,41.00,0,5.239,1.63,.81,34,807,-5.361,4.79,0.00,149.60,-29.60,.168141,.000025
No,63.00,0,2.38,.59,.55,100,153,-9.162,13.80,-132.88,34.71,-446.30,.267317,.004797
No,57.00,0,1.454,.33,.69,1765,758,-9.121,10.14,-143.86,26.52,-450.90,.236097,.000172
No,45.00,0.0253659,3.432,.63,.47,2,234,-9.071,2.52,0.00,143.64,-277.30,.212682,.000238
No,40.00,0,1.164,.36,1.45,14218,1184,-6.389,9.25,-38.31,27.07,-22.50,.212389,.009629
No,49.00,0,1.442,.27,1.45,356451,947,-6.461,4.86,-8.99,34.88,-27.90,.256637,.000114
No,33.00,0.40708,0.992,.81,1.45,33666,696,-5.684,6.92,-40.92,NA,-15.20,.283185,.007797
No,48.00,0,0.34,.63,1.45,220,922,-6.039,17.34,-91.01,20.25,-30.70,.238938,.000034
No,54.00,0,0.586,.54,2.18,19,1832,-7.426,8.27,-11.81,24.26,-38.40,.247787,.000051
No,33.00,0,0.925,.90,.72,158,676,-6.381,4.85,-3.80,25.32,-18.40,.230088,.006148
No,57.00,0,3.531,.16,.65,1,2121,-10.549,1.84,0.00,99.39,-429.00,.203902,.004849
No,56.00,0,6.2,.18,.15,21,403,-9.247,4.04,0.00,138.74,-362.20,.194143,.000620
No,52.00,0,1.019,1.90,2.00,1,10806,-4.605,7.43,-1.32,28.57,-36.30,.336283,.013107
No,46.00,0,2.604,2.25,1.87,208111,1244,-4.674,3.61,0.00,53.92,-23.40,.228915,.000195
No,52.00,0,5.412,.11,.08,1,3142,-9.096,NA,0.00,177.22,-296.60,.186341,.006572
No,54.00,0,3.955,1.27,2.81,1,12464,-5.680,NA,0.00,79.80,-32.40,.274336,.000189
No,48.00,0.0856833,7.102,.10,.09,394420,559,-9.251,7.49,-21.43,44.64,-308.20,.249457,.000907
No,51.00,0.0151844,8.899,.11,.14,379933,1039,-7.861,8.79,-58.13,41.54,-321.20,.225596,.000479
No,53.00,0.116052,2.82,.23,.06,403622,1174,-9.212,8.96,-62.59,35.66,-344.80,.427331,.002164
No,53.00,0.171367,4.647,.17,.05,372990,1577,-8.681,9.77,-46.00,28.72,-345.30,.481561,.001902
No,49.00,0.0607375,2.077,.64,.35,424285,3630,-7.157,9.87,-16.15,42.78,-429.00,.271149,.001992
No,49.00,0.0206074,3.453,.64,.46,404707,1564,-8.056,8.85,-18.05,47.41,-468.90,.299349,.002534
No,55.00,0,3.72,1.44,1.19,386989,248,-9.180,6.57,0.00,51.25,-339.90,.191973,.005774
No,38.00,0.0249458,0.77,.22,.34,395156,410,-7.824,13.12,-333.58,19.44,-215.70,.218004,.009998
No,34.00,0.0694143,8.903,.41,.22,1,662,-8.373,NA,0.00,218.89,-208.00,.191973,.003008
No,52.00,0,7.09,1.18,7.90,1,575,-6.862,2.56,0.00,131.55,-28.00,.193277,.000027
No,37.00,0.0857143,1.008,.33,.11,2721,1210,-6.150,4.39,0.00,47.60,-63.20,.303571,.024122
No,60.00,0,3.556,.72,.72,1,3127,-6.097,3.46,0.00,101.13,-41.10,.352941,.000048
No,46.00,0,0.586,.22,.11,233855,179,-5.536,7.41,-24.26,20.89,-25.10,.161290,.000029
No,43.00,0,2.994,.18,.09,1,729,-6.940,NA,0.00,99.53,-19.70,.235294,.000487
No,37.00,0,3.044,.18,.09,1,799,-8.291,2.88,0.00,112.46,-21.70,.285714,.000018
No,44.00,0,3.896,.18,.09,1,1079,-5.809,3.04,0.00,94.77,-19.70,.201680,.000137
No,49.00,0,0.134,.72,.36,10777,1922,-6.835,9.33,-306.11,4.32,-32.40,.277310,.000063
No,49.00,0,0.134,.72,1.00,9223,1922,-4.381,9.19,-108.92,4.07,-29.00,.369747,.010160
No,39.00,0,0.134,1.36,.45,16347,2867,-6.180,10.69,-151.26,4.64,-11.50,.403361,.000309
No,36.00,0.0464286,0.166,.22,.14,23891,2697,-6.409,8.44,-149.43,6.33,-52.70,.367857,.002817
No,42.00,0,3.615,5.72,2.63,1,5485,-6.320,1.24,0.00,125.30,-25.40,.285714,.000419
No,43.00,0,3.596,.59,.14,1,229,-8.654,4.16,0.00,113.65,-56.20,.242857,.000313
No,36.00,0.0357143,4.215,.59,.33,1,527,-7.509,3.73,0.00,129.40,-48.30,.289285,.000509
No,44.00,0,4.2,.59,.29,78,460,-6.836,14.20,0.00,149.00,-83.00,.221428,.001459
No,34.00,0,3.925,.74,.18,1,978,-6.170,4.66,0.00,152.28,-46.00,.221428,.000617
No,37.00,0,4.782,.33,.18,42047,349,-6.549,7.88,-13.34,36.05,-52.10,.296428,.010833
No,31.00,0.025,4.496,.33,.18,175041,677,-6.537,5.12,0.00,97.67,-41.90,.250000,.004932
No,41.00,0,3.448,.11,.25,74,1655,-6.786,3.39,0.00,108.43,-65.70,.200000,.014937
No,37.00,0.0650407,5.799,.16,.16,100719,657,-5.448,4.09,-17.38,29.27,-24.80,.487804,.002490
No,54.00,0,2.777,.33,.22,1,502,-7.705,6.04,0.00,81.34,-21.90,.247311,.000575
No,64.00,0,0.586,.66,1.22,206426,335,-7.375,5.85,-28.25,22.99,-30.60,.311827,.000022
No,41.00,0,0.915,1.88,4.55,3,722,-6.118,5.67,-4.28,19.90,-12.00,.172043,.000009
No,30.00,0,3.31,2.22,1.22,1,888,-5.112,2.57,0.00,42.82,-7.90,.182795,.000015
No,36.00,0,0.34,2.00,.44,13645,5188,-5.208,6.86,-52.20,21.36,-11.90,.473118,.018108
No,50.00,0,0.586,2.11,.44,151070,485,-4.525,8.01,-25.43,28.59,-23.60,.817204,.003567
No,18.00,0.0645161,0.586,2.00,.44,2,653,-4.149,7.37,-24.04,33.20,-7.30,.354838,.000018
No,27.00,0,0.581,3.81,.36,8,155,-5.283,4.88,-13.44,16.84,-7.70,.235294,.000255
No,26.00,0,2.707,.77,.22,1,1398,-5.082,NA,0.00,96.90,-5.10,.225806,.000029
No,30.00,0.025,3.57,.11,.07,1,394,-5.765,5.09,0.00,104.35,-56.20,.217857,.000029
No,35.00,0,3.454,.07,.15,1,486,-6.472,2.76,0.00,126.86,-17.50,.188405,.000017
No,45.00,0,0.586,.08,.16,59,2421,-6.099,10.92,-75.22,26.89,-35.00,.186991,.000741
No,33.00,0,3.344,.25,.08,1,778,-5.245,4.35,-0.24,31.10,-22.80,.146341,.000035
No,35.00,0,3.194,.66,.08,2,1095,-6.288,4.73,0.00,140.30,-18.30,.268292,.000036
No,48.00,0,2.997,.33,.91,1,8742,-7.807,0.39,0.00,107.76,-35.90,.186991,.000055
No,54.00,0,0.322,.16,.16,269325,159,-7.066,13.91,-66.71,16.54,-32.00,.471544,.000059
No,26.00,0,4.107,.16,.16,1,156,-5.000,1.24,0.00,115.92,-15.20,.235772,.000009
No,52.00,0,3.496,.25,.16,1,417,-5.992,3.04,0.00,129.87,-38.00,.243902,.008655
No,82.00,0.463415,6.919,1.83,1.33,2,4335,-8.714,4.73,0.00,90.48,-58.10,.642276,.000420
No,37.00,0,NA,.33,.33,2,927,-5.397,4.73,NA,NA,-19.90,.204301,.002901
No,40.00,0.144928,4.387,.15,.30,1,1472,-6.143,2.04,0.00,90.45,-23.20,.289855,.000537
No,34.00,0,0.132,.84,.84,2,1101,-5.711,12.30,-85.54,NA,-20.50,.268115,.000731
No,50.00,0.123188,0.134,.46,.84,17,366,-6.736,9.77,-14.10,8.77,-38.60,.442028,.000035
No,47.00,,0.34,.46,.84,186305,625,-6.568,4.63,-51.93,5.28,-39.90,.471014,.002003
No,56.00,0,3.861,.38,.46,37,2010,-5.367,2.88,0.00,104.12,-43.90,.326086,.009606
No,55.00,0,3.705,.23,.30,38,2945,-7.627,2.30,0.00,85.87,-32.90,.391304,.006368
No,65.00,0.152174,0.108,.23,.30,81,174,-7.337,NA,-148.90,NA,-66.00,.782608,.000364
No,18.00,0,3.179,.91,.41,2,995,-4.196,1.22,0.00,87.68,-14.60,.186991,.000075
No,21.00,0,3.141,2.15,.38,2,1549,-5.401,NA,0.00,134.63,-12.40,.188405,.000018
No,30.00,0,2.955,1.40,1.90,1,5276,-5.021,1.36,0.00,122.86,-18.20,.178217,.000022
No,28.00,0,3.524,1.84,.15,1,1236,-6.602,3.48,0.00,118.91,-16.90,.166666,.035937
No,30.00,0,0.166,.50,.30,21,246,-5.382,21.86,-29.52,7.37,-5.50,.198019,.000017
No,30.00,0,3.072,1.10,1.30,2,463,-5.528,2.20,0.00,82.01,-12.20,.188118,.000608
No,42.00,0,2.937,2.00,1.30,1,1026,-5.713,7.10,0.00,119.52,-23.30,.118811,.003609
No,37.00,0,6.36,1.00,1.30,1,1026,-6.497,8.11,0.00,119.95,-14.40,.148514,.000041
No,30.00,0.405941,1.98,1.30,.30,1,192,-5.450,4.48,0.00,79.15,-12.70,.217821,.000013
No,35.00,0,1.986,1.50,.30,1,1123,-6.121,2.23,0.00,86.32,-13.20,.207920,.000923
No,27.00,0,2.174,.20,.30,1,2132,-5.141,0.79,0.00,114.21,-14.20,.247524,.000120
No,24.00,0.0594059,2.948,.30,.40,1,1745,-5.104,1.16,0.00,87.56,-9.80,.217821,.000866
No,28.00,0,4.038,.30,.30,1,326,-5.956,5.31,0.00,76.71,-7.50,.277227,.026294
No,49.00,0,1.465,.08,.21,355702,1895,-6.700,10.60,-47.07,25.27,-75.50,.301724,.002612
No,37.00,0,0.34,1.06,.31,186,5855,-6.230,12.00,-72.02,17.74,-39.10,.260355,.000021
No,50.00,0,1.339,1.12,.12,1,919,-5.603,2.49,0.00,97.86,-25.70,.305882,.003468
No,33.00,0.0289855,2.638,.75,.15,1,487,-7.561,4.60,0.00,145.23,-26.90,.275362,.006478
No,51.00,0,0.468,.17,.13,832,1506,-8.269,16.83,-332.21,5.38,-81.60,.241379,.023282
No,52.00,0,0.468,.25,.18,770,1569,-6.510,11.92,-69.90,14.81,-49.10,.242603,.022496
No,26.00,0.0560345,3.613,.39,.13,1,588,-6.073,4.00,0.00,126.15,-26.60,.241379,.001073
No,35.00,0.99569,3.001,.08,.21,18,572,-6.302,7.22,0.00,26.13,-1.80,.439655,.000745
No,51.00,0.0991379,2.033,.08,.26,379495,2209,-7.056,8.57,-65.54,5.49,-77.80,.336206,.000770
No,39.00,0,5.14,.26,.26,1,874,-6.317,3.39,0.00,199.96,-56.10,.176724,.000192
No,34.00,0,4.78,.39,.26,1,258,-6.214,4.91,0.00,191.58,-46.30,.206896,.024851
No,52.00,0,2.322,.47,2.65,182871,1126,-8.419,7.64,-37.50,34.44,-51.50,.211206,.000197
No,37.00,0.035503,3.589,2.43,.56,1,1249,-5.098,1.72,0.00,166.59,-42.10,.171597,.001627
No,44.00,0,3.176,1.11,.44,1,1167,-5.152,3.08,0.00,76.65,-21.20,.305263,.014749
No,43.00,0,3.047,1.95,.42,1,291,-7.258,2.63,0.00,126.96,-49.40,.208333,.002354
No,53.00,0,0.586,.81,.43,390838,1157,-6.020,8.76,-40.34,26.26,-52.00,.307692,.006284
No,46.00,0,2.417,.56,.18,1,1652,-7.934,4.92,0.00,105.91,-37.60,.230769,.000045
No,50.00,0,0.586,1.06,.18,985,647,-6.953,10.84,-57.82,19.14,-49.00,.236686,.009190
No,43.00,0,4.939,.81,.37,1,1276,-6.052,3.80,0.00,170.23,-45.00,.183431,.039057
No,52.00,0,2.289,.75,.18,1,1680,-8.031,3.25,0.00,168.15,-41.60,.284023,.000636
No,34.00,0.435294,2.192,1.75,.37,59,595,-4.982,5.31,-90.86,4.92,-11.70,.235294,.009009
No,37.00,0.0474138,2.833,.73,.21,1,654,-7.393,3.20,0.00,70.12,-51.70,.288793,.005317
No,55.00,0,1.795,.06,.18,1,255,-8.017,2.16,0.00,54.74,-48.50,.236686,.008493
No,50.00,0,2.914,.25,.62,1,361,-6.826,1.74,0.00,82.08,-7.30,.223529,.038436
No,34.00,0.376471,0.586,.25,.25,213374,980,-6.051,11.18,-33.86,28.10,-12.90,2.400000,.002534
No,35.00,0,2.461,.75,.25,1,2100,-5.349,3.23,0.00,112.18,-10.60,.105882,.000007
No,44.00,0,2.877,.50,.50,17,1334,-8.235,5.67,-0.07,42.55,-13.90,.517647,.019176
No,40.00,0,3.162,.50,.50,1,978,-4.390,2.30,0.00,88.84,-21.00,.200000,.000007
No,43.00,0,2.932,.50,3.62,1,382,-6.205,1.49,0.00,54.62,-23.70,.223529,.000190
No,34.00,0,3.362,.85,.10,1,2215,-5.656,3.25,0.00,147.78,-37.30,.207729,.000027
No,36.00,0,2.936,.62,.25,1,1334,-4.515,0.96,0.00,80.92,-12.90,.129411,.000282
No,33.00,0.0434783,3.255,.20,.20,1,1265,-6.718,3.01,0.00,170.10,-28.70,.299516,.016942
No,28.00,0.285024,6.694,.20,.35,1,2637,-4.667,4.81,0.00,157.11,-57.80,.144927,.000072
No,36.00,0,3.568,.20,.75,1,2853,-7.179,6.06,0.00,175.31,-40.20,.246376,.000666
No,43.00,0,2.87,1.33,1.52,1,223,-8.688,4.94,0.00,124.96,-39.30,.254629,.000475
No,46.00,0,3.854,1.45,1.60,2,1404,-7.475,4.46,0.00,139.90,-53.70,.212560,.000256
No,39.00,0,3.206,.90,1.60,1,114,-6.549,3.78,0.00,138.33,-39.00,.198067,.000031
No,45.00,0,3.062,1.88,3.55,1,931,-5.885,1.25,0.00,117.03,-20.00,.126315,.000033
No,46.00,0,3.319,.95,1.60,1,945,-6.416,3.54,0.00,160.58,-54.10,.169082,.000230
No,42.00,0,4.069,1.42,2.46,383276,3143,-8.228,5.52,0.00,139.36,-134.60,.241035,.007486
No,50.00,0,2.887,1.55,1.60,1,885,-7.024,1.68,0.00,124.06,-64.20,.173913,.001195
No,27.00,0.288793,0.34,2.43,1.39,475,231,-6.466,6.17,-20.24,18.58,-23.70,.202586,.019098
No,44.00,0,3.72,.44,1.33,1,1396,-7.528,2.51,0.00,120.07,-15.90,.210526,.000015
No,42.00,0,3.644,.44,1.33,1,1396,-4.181,2.88,0.00,112.74,-24.40,.178947,.000013
No,24.00,0,3.068,.37,.75,2,170,-4.395,1.83,0.00,121.25,-21.70,.195266,.000024
No,37.00,0.0277778,0.092,.28,.57,49531,3746,-6.895,8.23,-210.12,3.14,-29.10,.472222,.004360
No,37.00,0,0.087,.47,.57,43126,2777,-7.342,9.24,-269.49,3.34,-24.30,.481481,.019324
No,35.00,0,0.087,.52,.57,40726,2777,-7.082,10.67,-120.89,2.68,-29.30,.393518,.012767
No,38.00,0,0.092,.66,1.33,12889,1890,-5.934,10.65,-168.70,4.13,-11.70,.536842,.020812
No,44.00,0,2.714,1.00,1.33,14,1999,-4.235,4.24,0.00,97.56,-29.50,.168421,.001112
No,31.00,0.336842,4.477,1.00,1.33,4,521,-6.349,0.76,0.00,88.99,-4.10,.621052,.003737
No,35.00,0.0648148,6.157,.38,.57,1,400,-5.150,3.76,0.00,194.88,-51.80,.236111,.000079
No,35.00,0.0736842,6.157,.77,1.33,1,521,-6.617,2.06,0.00,149.32,-1.40,.315789,.000046
No,39.00,0.0324074,4.843,.33,.57,1,400,-6.469,4.64,0.00,151.14,-44.60,.217592,.000059
No,38.00,0,4.787,1.00,.57,1,1895,-6.903,2.18,0.00,148.64,-40.10,.171296,.000239
No,45.00,0,8.655,.76,1.52,1,4809,-7.601,7.11,-1.97,146.86,-48.40,.240740,.000205
No,43.00,0,4.257,.22,1.44,1,601,-5.960,3.15,0.00,58.45,-19.80,.189473,.000028
No,30.00,0,3.187,.87,1.62,1,276,-5.276,2.90,0.00,77.74,-5.40,.282352,.000120
No,37.00,0,3.597,.10,.10,285,425,-7.141,5.82,0.00,157.06,-109.30,.179282,.001135
No,35.00,0.0139442,5.26,.16,.08,1,433,-7.081,3.92,0.00,207.91,-110.90,.195219,.008780
No,37.00,0,3.809,.14,.06,1,1582,-6.942,3.02,0.00,150.88,-112.50,.171314,.008766
No,39.00,0,2.859,.08,.06,1,765,-7.965,2.70,0.00,152.86,-117.50,.203187,.011853
No,45.00,0,4.13,.40,.15,1,795,-7.962,4.23,0.00,155.03,-45.30,.222222,.010739
No,38.00,0.0577689,3.163,2.18,.62,355237,1095,-7.858,10.71,0.00,79.23,-133.90,.229083,.000102
No,38.00,0.0159363,3.083,.96,.56,74621,117,-7.398,9.97,0.00,50.77,-124.40,.245019,.000089
No,46.00,0,2.14,1.54,.62,3840,392,-7.720,9.54,-82.05,38.06,-169.00,.189243,.000062
No,37.00,0,5.721,6.47,1.85,1,3815,-5.869,2.59,0.00,106.55,-46.70,.180555,.012438
No,44.00,0.0119522,2.605,7.26,4.08,1,1698,-7.588,3.36,0.00,137.01,-134.50,.209163,.000350
No,42.00,0,2.091,12.88,6.11,1,2105,-6.240,2.36,0.00,121.68,-11.80,.252631,.000064
No,42.00,0,5.137,.72,.82,1,502,-8.122,1.45,0.00,188.73,-127.80,.191235,.000041
No,42.00,0,2.773,1.13,.13,503,169,-7.890,9.56,-41.59,31.23,-87.10,.193121,.009079
No,44.00,0,0.586,1.00,.62,41532,723,-5.768,4.49,-15.10,18.52,-17.70,.277777,.014210
No,50.00,0.0823529,2.297,.32,.44,391261,416,-7.300,6.23,-25.10,28.12,-80.30,.674509,.004319
No,51.00,0,0.913,1.33,.77,2,403,-7.289,7.89,-1.27,28.66,-25.60,.221052,.033217
No,57.00,0,2.225,.62,1.87,2,243,-6.724,0.64,0.00,84.30,-26.10,.235955,.000700
No,60.00,0,3.386,.21,.40,12,499,-9.326,1.44,0.00,107.08,-138.70,.280423,.014226
No,41.00,0,3.039,.36,.56,1,231,-7.024,3.43,0.00,67.97,-48.90,.160784,.000080
No,51.00,0,2.698,1.12,1.25,1,4744,-7.083,4.73,0.00,68.80,-25.10,.288888,.000014
No,43.00,0.015873,2.76,.43,.37,324922,151,-5.243,5.46,-18.53,30.67,-163.90,.193121,.011840
No,55.00,0,3.254,1.16,.97,1,241,-8.976,6.82,0.00,109.96,-132.70,.193121,.000719
No,54.00,0.0330418,3.164,3.77,1.00,1,3780,-9.051,NA,0.00,113.33,-354.70,.282798,.001225
No,50.00,0,3.164,6.78,2.08,1,4212,-7.308,2.46,0.00,113.34,-112.50,.251322,.002877
No,55.00,0,0.276,1.02,.37,2,2045,-8.392,16.33,-238.64,13.07,-146.30,.190476,.000139
No,48.00,0,0.328,.35,.40,1,1585,-7.087,8.49,-191.59,21.70,-109.80,.203703,.000095
No,51.00,0,3.65,.24,.29,1,915,-8.868,2.64,0.00,139.03,-128.30,.185185,.000633
No,41.00,0,0.34,.87,1.25,20065,580,-5.397,6.00,-24.64,11.62,-12.20,.244444,.001710
No,38.00,0,3.444,.28,.52,2,558,-6.293,6.60,0.00,121.48,-62.00,.211764,.000086
No,49.00,0,3.374,.56,.76,244906,215,-7.778,8.56,0.00,123.90,-71.70,.215686,.000016
No,28.00,0,3.401,1.50,1.37,27,513,-6.235,1.64,-0.99,21.16,-10.70,.188888,.000019
No,42.00,0,2.242,.87,1.25,1,237,-7.035,3.82,0.00,88.28,-19.30,.233333,.000304
No,45.00,0,3.32,.60,1.20,1,393,-5.590,4.48,0.00,110.01,-71.90,.137254,.000190
No,37.00,0,0.319,1.25,.50,40,1933,-4.584,9.27,-49.94,19.70,-19.70,.244444,.026999
No,32.00,0,0.166,.60,.08,27678,517,-5.918,6.38,-46.40,5.25,-25.70,.290196,.008855
No,33.00,0,0.166,.60,.08,28069,517,-5.818,6.38,-46.40,5.25,-28.90,.290196,.008855
No,43.00,0,0.166,1.12,.25,1073,149,-6.608,5.91,-24.53,8.25,-15.20,.355555,.000346
No,51.00,0,0.166,2.12,.50,30,764,-6.066,4.99,-63.88,9.14,-15.60,.266666,.000146
No,37.00,0.0980392,0.535,.36,.12,26987,825,-7.592,3.34,-4.07,8.56,-48.50,.572549,.007348
No,32.00,0.179894,0.134,.27,.05,3,616,-6.760,8.06,-126.32,3.51,-55.90,.214285,.000589
No,46.00,0.252632,0.134,.33,.22,305599,52,-6.499,6.12,-97.28,3.54,-18.10,.547368,.021291
No,36.00,0,2.919,.22,.11,1,344,-5.671,3.99,0.00,110.52,-13.30,.210526,.000591
No,49.00,0,2.355,.22,.11,1,70,-7.147,4.70,0.00,81.03,-17.40,.231578,.000539
No,37.00,0,3.729,.33,.22,1,1151,-6.141,4.61,0.00,94.86,-9.00,.231578,.000038
No,40.00,0,3.302,1.88,1.55,27,625,-6.525,1.90,0.00,102.06,-15.90,.084210,.000756
No,36.00,0,2.766,.60,.56,1,172,-6.597,4.07,0.00,114.79,-48.70,.219607,.016991
No,48.00,0.4,0.585,1.66,1.55,220344,471,-6.660,4.47,-3.78,23.87,-16.30,3.768421,.002731
No,52.00,0.422222,0.585,1.87,1.75,221422,476,-6.943,4.47,-3.78,23.87,-16.30,3.555555,.003007
No,40.00,0,3.71,1.22,1.33,1,1089,-5.674,1.01,0.00,72.03,-20.90,.178947,.000288
No,38.00,0,1.884,2.87,3.00,1,303,-5.402,2.22,0.00,36.26,-16.90,.247191,.000134
No,47.00,0,0.34,.62,1.37,1,490,-6.824,8.18,-43.40,19.58,-15.30,.176470,.001790
No,45.00,0,0.092,1.22,5.66,13646,1894,-6.262,13.22,-251.20,4.54,-17.30,.336842,.000393
No,37.00,0,0.545,1.12,6.37,240,627,-6.267,16.81,-35.67,23.46,-12.80,.224719,.001924
No,58.00,0,0.586,1.12,6.37,340911,345,-6.269,3.87,-19.16,24.59,-24.00,.471910,.000111
No,55.00,0,2.55,1.00,6.62,1,781,-6.056,2.28,0.00,72.98,-23.50,1.146067,.000559
No,48.00,0,2.51,3.50,2.50,1,492,-6.865,3.16,0.00,106.81,-18.40,.372093,.000188
No,42.00,0,2.934,3.37,2.50,1,489,-5.822,1.96,0.00,80.62,-13.60,.235955,.000065
No,31.00,0,0.586,3.12,2.50,4669,1641,-5.685,2.48,-0.67,21.39,-7.60,.202247,.000018
No,35.00,0.0786517,0.285,4.12,1.25,22910,632,-6.747,19.23,-25.85,12.86,-3.70,.359550,.012939
No,41.00,0.0913508,3.212,.26,.14,407050,1015,-8.493,13.01,-59.83,23.80,-392.60,.311953,.004627
No,33.00,0,0.56,.62,1.50,43,504,-6.562,17.67,-22.27,19.03,-12.30,.202247,.001867
No,51.00,0,4.345,.17,.03,5355,1335,-9.853,NA,0.00,200.98,-359.00,.231292,.015528
No,50.00,0,4.345,.17,.03,5460,1335,-9.543,NA,0.00,198.22,-357.50,.230320,.010045
No,44.00,0,4.853,.10,.01,363966,639,-8.537,NA,0.00,140.75,-300.20,.202137,.007574
No,46.00,0.351852,0.725,.13,.05,373944,234,-7.870,11.33,-48.07,27.15,-85.90,1.910052,.003523
No,53.00,0,6.893,.13,.07,1,1671,-8.699,NA,0.00,188.24,-414.90,.212827,.000271
No,47.00,0.0417881,3.358,.09,.05,401605,267,-8.673,13.46,-30.74,42.15,-333.48,.271137,.003030
No,34.00,0.143829,3.937,.17,.05,60,1064,-8.573,6.63,-18.55,41.32,-240.40,.236151,.008816
No,46.00,0,4.505,.20,1.96,44,739,-6.413,2.37,0.00,108.81,-76.70,.223529,.000272
No,34.00,0.166667,2.27,.62,.62,1,1122,-5.129,3.83,0.00,83.29,-11.80,2.055555,.003238
No,45.00,0.0155491,5.656,.27,.07,383094,1368,-9.117,NA,0.00,200.80,-260.60,.260447,.008704
No,27.00,0,2.736,.75,.37,1,1375,-4.641,4.16,0.00,97.41,-4.50,.305882,.000614
No,42.00,0,3.531,1.22,1.00,1,327,-8.960,3.65,0.00,110.10,-12.40,.200000,.000217
No,50.00,0.117647,0.586,1.87,1.75,210783,232,-5.480,7.25,-21.36,22.51,-21.40,.317647,.000206
No,40.00,0,0.558,2.12,1.75,23,225,-5.402,8.61,-19.04,23.09,-15.80,.197674,.000461
No,48.00,0,0.585,1.25,1.50,29828,461,-4.658,8.61,-3.17,32.84,-27.20,.352941,.000133
No,42.00,0.152941,0.134,1.62,1.50,90630,437,-5.070,11.77,-226.36,2.46,-15.40,.670588,.000430
No,55.00,0,2.325,1.37,3.62,1,1612,-6.110,1.61,0.00,90.95,-28.90,.152941,.094377
No,49.00,0,1.989,1.37,1.37,1,1348,-7.987,3.53,0.00,102.98,-16.50,.270588,.000212
No,42.00,0,2.809,1.37,2.75,1,1348,-4.282,2.31,0.00,92.98,-17.80,.200000,.000013
No,43.00,0,2.165,1.75,.37,1,2394,-7.200,1.66,0.00,70.45,-4.10,.162790,.000018
No,55.00,0,2.57,.87,.37,1,1564,-6.369,2.14,0.00,129.54,-24.00,.267441,.001751
No,45.00,0,6.272,.87,.75,1,13356,-5.786,5.08,0.00,88.95,-26.10,.186046,.000045
No,46.00,0,3.831,.87,.37,1,408,-5.304,6.11,0.00,83.25,-18.30,.244186,.008396
No,18.00,0,3.711,.87,.37,3,860,-3.778,2.71,0.00,116.89,-4.60,.258823,.005086
No,40.00,0,3.022,.87,.37,11,364,-5.573,3.77,0.00,85.09,-19.70,.186046,.014676
No,43.00,0,0,2.25,.37,3457,648,-6.772,NA,-111.10,NA,-8.70,.258426,.000547
No,34.00,0,0.34,.87,.37,7114,879,-5.166,6.59,-17.37,12.22,-9.90,.372093,.000171
No,26.00,0.127907,5.165,.37,.62,1,50,-4.741,2.19,0.00,89.30,-8.90,.174418,.000294
No,48.00,0.0495627,1.708,.09,.04,3043,382,-9.155,12.16,-81.48,41.93,-294.10,.227405,.004104
No,42.00,0,2.94,2.87,2.12,253,320,-6.069,6.90,-25.88,22.89,-15.10,.188235,.000096
No,43.00,0.0697674,0.586,.62,1.37,76379,385,-5.655,9.63,-40.28,19.75,-16.00,.209302,.000015
No,32.00,0.25,2.089,.50,0,1,3355,-6.445,1.93,0.00,97.53,-6.87,.333333,.026467
No,50.00,0,2.42,.30,.30,1,11506,-6.623,1.76,0.00,112.68,-26.50,.212962,.000130
No,35.00,0,3.383,1.40,.50,1,1121,-5.746,2.95,0.00,103.69,-20.80,.166666,.000045
No,30.00,0,3.248,1.20,.50,1,1121,-5.843,7.37,0.00,121.42,-7.80,.185185,.006377
No,30.00,0.0555556,0.267,.60,.50,5598,1837,-6.430,13.94,-32.69,9.12,-6.70,.287037,.003368
No,46.00,0,3.047,.70,.10,1,1567,-7.110,2.22,0.00,92.99,-7.00,.222222,.000034
No,29.00,0,2.316,.70,.10,169,565,-4.714,2.50,0.00,90.50,-10.90,.231481,.000087
No,28.00,0,3.73,.70,.20,1,3088,-4.287,2.33,0.00,161.56,-14.60,.222222,.000017
No,36.00,0,3.359,.63,.36,1,1484,-6.319,1.98,0.00,86.19,-24.80,.239316,.000039
No,49.00,0,2.804,.90,.50,1,3084,-5.645,4.84,-0.10,69.94,-27.30,.240740,.028436
No,51.00,0,0.134,.62,.37,3815,411,-4.934,11.87,-108.76,4.09,-27.60,.295454,.000015
No,33.00,0,2.544,.22,1.55,1,1973,-7.175,2.30,0.00,124.52,-5.30,.163265,.000281
No,52.00,0,0.34,.90,.36,29671,468,-7.989,20.51,-66.69,19.48,-21.20,.333333,.000015
No,43.00,0,1.841,1.45,.72,1,2122,-4.981,2.13,0.00,67.12,-30.50,.145299,.007380
No,29.00,1,3.582,.45,.36,49,2082,-5.425,7.42,-16.31,32.63,-17.00,.264957,.000990
No,37.00,0,3.883,.60,.60,17,1124,-6.079,6.08,0.00,103.21,-11.80,.129629,.000112
No,29.00,0,2.005,.63,.36,1,9778,-4.618,2.87,0.00,113.58,-19.20,.213675,.009549
No,38.00,0,8.423,2.09,1.72,1,6635,-5.726,4.94,0.00,91.16,-18.80,.162393,.000343
No,25.00,0.162393,3.692,1.54,1.72,1573,1079,-5.626,7.95,-62.55,4.81,-11.30,.564102,.013577
