Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,41.00,0.0442177,3.06,.06,.20,345915,453,-7.680,7.23,-16.50,39.77,-62.15,.387755,.003582
No,34.00,0,1.782,.19,.07,8402,223,-7.738,2.61,-4.46,45.55,-57.00,.181481,.000041
No,42.00,0,3.221,.13,.15,276128,534,-7.962,3.66,0.00,146.60,-128.20,.185840,.000427
No,40.00,0,3.221,.13,.15,1,1774,-7.509,3.59,0.00,136.79,-122.80,.181415,.000476
No,39.00,0,3.268,.33,.15,1,1232,-7.355,1.69,0.00,141.04,-117.80,.190265,.000463
No,42.00,0,3.221,.53,.26,1,1414,-6.841,2.49,0.00,106.59,-67.70,.188888,.000736
No,42.00,0,3.221,.53,.26,1,1414,-6.841,2.49,0.00,106.59,-67.70,.188888,.000736
No,48.00,0,3.136,.19,.07,1,551,-6.994,3.28,0.00,79.50,-62.70,.192592,.000319
No,49.00,0,3.943,.24,.04,1,563,-7.738,3.39,0.00,163.48,-151.10,.170353,.012163
No,51.00,0.0309735,3.943,.26,.06,121806,2832,-7.499,4.76,0.00,88.08,-154.70,.269911,.021666
No,54.00,0.0309735,3.943,.17,.06,340302,2832,-7.903,3.05,0.00,178.66,-167.80,.303097,.024392
No,58.00,0.0222222,0.34,.26,.11,388621,2051,-7.696,13.34,-82.22,17.80,-103.20,.359259,.018421
No,47.00,0,4.548,.11,.11,1,1710,-7.011,5.06,0.00,129.63,-75.40,.222222,.004783
No,37.00,0.0204082,3.533,1.24,1.48,2,15436,-6.409,5.06,0.00,160.53,-61.20,.207482,.000057
No,43.00,0.0204082,3.823,.62,1.48,2,15436,-6.925,1.94,0.00,177.93,-80.60,.241496,.000061
No,37.00,0,8.903,.24,1.48,1,12829,-6.732,6.88,-0.76,318.90,-64.40,.197278,.013429
No,58.00,0.0204082,3.746,.17,1.51,1,16599,-8.080,3.66,0.00,146.87,-105.20,.200680,.000023
No,65.00,0,4.973,.51,1.51,1,16599,-8.085,2.90,0.00,116.94,-132.00,.282312,.000696
No,46.00,0,8.903,.17,1.48,1,2461,-7.310,9.12,0.00,251.31,-85.70,.221088,.000047
No,74.00,0,6.682,.19,1.65,1,3877,-7.427,3.96,0.00,145.38,-130.40,.388888,.001231
No,58.00,0,6.357,.11,.95,1,3695,-7.817,1.87,0.00,142.42,-164.70,.261061,.008361
No,38.00,0,3.748,.15,.15,1,319,-6.093,5.15,0.00,129.78,-25.20,.152671,.017496
No,54.00,0,3.541,.65,.06,388279,578,-8.034,12.73,-15.75,21.56,-103.50,.323129,.010483
No,45.00,0,1.973,.15,.23,50,3120,-6.530,1.84,0.00,75.79,-28.70,.160305,.000025
No,29.00,0,3.168,.46,.23,22,1255,-6.276,7.49,0.00,83.65,-14.70,.145038,.001848
No,30.00,0,2.247,.14,.21,63,186,-4.614,7.94,0.00,59.06,-26.50,.200000,.000022
No,64.00,0,0.584,.30,.23,256820,216,-6.593,13.11,-27.93,17.74,-53.70,.351145,.000036
No,30.00,0,4.913,.46,1.46,1,717,-5.445,1.16,0.00,129.49,-20.60,.259541,.000067
No,45.00,0,3.327,.38,.69,1,468,-7.927,3.78,0.00,98.66,-21.70,.137404,.003142
No,38.00,0,3.327,.38,.84,1,468,-7.363,4.63,0.00,109.26,-18.70,.145038,.002989
No,51.00,0,2.843,.38,.76,1370,890,-5.334,6.83,0.00,124.87,-35.30,.236641,.000022
No,60.00,0,2.784,2.57,2.71,1,1287,-7.895,2.16,0.00,120.80,-59.80,.220000,.000082
No,48.00,0.1,0.475,2.14,2.21,88468,137,-6.918,12.27,-47.17,20.72,-34.40,.200000,.001104
No,49.00,0.1,0.475,2.64,2.14,155677,137,-7.139,11.46,-35.48,18.69,-35.50,.186666,.001183
No,44.00,0,1.004,.21,.07,212,524,-5.888,5.40,-19.35,20.88,-27.30,.173333,.000305
No,44.00,0,1.607,.21,.07,210,524,-6.366,5.46,-13.18,23.11,-27.10,.173333,.000305
No,37.00,0.453333,3.114,.57,.14,3,624,-6.862,3.08,0.00,113.34,-18.40,.313333,.012061
No,44.00,0.266667,3.392,.15,.11,3,1965,-6.622,5.59,0.00,160.31,-56.40,.737037,.004504
No,36.00,0,0.586,.28,.14,4576,2198,-4.982,12.89,-51.21,23.91,-28.20,.226666,.000076
No,28.00,0.130531,3.924,.20,.06,1,193,-6.539,3.47,0.00,109.73,-87.60,.179203,.007160
No,42.00,0,2.47,.48,.44,1,288,-6.737,3.67,0.00,160.65,-76.50,.197278,.000620
No,37.00,0.0839695,2.809,1.61,.92,1,6732,-5.419,2.97,0.00,116.53,-27.90,.221374,.000011
No,47.00,0,8.582,.34,.08,2,392,-8.311,1.75,0.00,162.24,-125.60,.216386,.000437
No,47.00,0,3.99,.21,.14,1,1145,-5.474,1.32,0.00,159.88,-44.70,.226666,.011115
No,28.00,0,6.123,3.31,.12,1,1294,-6.116,3.94,0.00,154.72,-24.20,.165680,.000021
No,34.00,0,0.999,1.19,.61,22997,2584,-6.178,3.87,-7.06,37.95,-31.40,.226851,.000248
No,35.00,0.012605,3.381,1.04,.65,356,1255,-7.425,3.06,-0.25,79.07,-96.60,.197478,.003868
No,36.00,0.193277,3.255,.27,.36,39413,1321,-7.967,3.82,0.00,105.96,-94.20,.233193,.001978
No,34.00,0,2.82,.21,.34,206,268,-5.978,2.34,0.00,101.91,-46.20,.217948,.001564
No,43.00,0.0147059,3.1,.12,.53,4428,414,-7.906,20.28,-82.80,27.93,-141.90,.195378,.007279
No,42.00,0.0315126,3.704,.23,.25,315657,544,-7.123,4.65,0.00,56.22,-132.50,.170168,.000226
No,38.00,0,0.166,.48,1.00,46664,2518,-7.498,15.83,-227.77,6.59,-114.20,.308823,.006330
No,36.00,0,0.166,.68,.68,37987,2518,-7.519,15.83,-227.77,6.59,-109.20,.294117,.001036
No,38.00,0,0.166,1.00,1.68,26992,2825,-6.550,6.69,-65.13,NA,-35.00,.355029,.000080
No,39.00,0,0.166,.46,1.02,17904,4769,-7.983,10.24,-339.21,6.89,-102.90,.308823,.002990
No,39.00,0.14916,0.166,.59,1.04,16339,1631,-7.605,8.17,-217.52,6.90,-106.00,.289915,.013674
No,30.00,0,0.425,2.87,.50,1209,571,-6.261,10.93,-48.37,21.62,-10.30,.230769,.000010
No,32.00,0.462963,1.812,.61,.19,3,1470,-5.898,6.26,-29.81,18.23,-28.30,.250000,.004501
No,46.00,0,0.586,.25,.25,5831,422,-8.875,7.71,-20.36,24.09,-27.20,.260355,.041515
No,37.00,0,1.419,.25,.18,5614,422,-6.746,6.11,-9.05,24.38,-37.40,.236686,.000016
No,29.00,0,3.442,.50,0,1,1180,-5.244,4.44,0.00,102.40,-26.40,.153846,.000033
No,46.00,0,2.304,.06,.18,1,580,-7.357,2.75,0.00,122.41,-42.90,.284023,.002454
No,50.00,0,2.274,.18,.18,1,1905,-7.145,NA,0.00,115.08,-45.10,.248520,.000055
No,31.00,0.0416667,0.331,.23,.04,1,147,-7.210,18.48,-67.02,19.35,-32.60,.388888,.008100
No,32.00,0.0324074,0.34,.52,.04,53526,587,-5.992,18.58,-50.31,18.25,-33.80,.282407,.001154
No,36.00,0,0.34,.90,.09,51358,1627,-6.424,10.29,-46.87,15.43,-41.10,.240740,.000146
No,33.00,0,0.468,.93,15.25,842,1493,-6.552,6.74,-25.28,11.19,-19.20,.177514,.000166
No,30.00,0,0.535,2.40,.26,249,1510,-6.419,10.44,-11.49,16.59,-14.20,.171052,.001215
No,28.00,0,0.535,2.57,.19,434,1446,-4.949,10.51,-8.39,17.06,-39.60,.194444,.000155
No,28.00,0,0.535,4.28,.19,1894,1446,-5.505,9.24,-18.19,18.69,-30.50,.189814,.000366
No,31.00,0,0.134,.19,.19,942,1762,-6.643,9.09,-181.37,4.10,-29.60,.222222,.000100
No,39.00,0.123932,0.432,.30,.17,6,575,-6.623,15.44,-34.25,24.74,-45.90,.260683,.027443
No,31.00,0,2.247,.57,4.00,1,185,-7.111,2.63,0.00,85.02,-29.80,.217592,.000127
No,34.00,0,0.549,.82,3.65,317,352,-6.603,7.11,-28.33,18.47,-32.90,.166666,.000023
No,41.00,0.025641,0.541,1.08,3.78,389871,997,-6.142,7.15,-55.64,17.07,-64.70,.205128,.003925
No,34.00,0,0.549,.47,3.73,1,445,-5.824,7.06,-43.68,18.84,-57.40,.128205,.000031
No,39.00,0,8.375,.73,1.91,10,962,-5.773,3.58,0.00,124.58,-51.50,.235042,.006768
No,51.00,0.025641,0.8,.69,1.91,192358,186,-7.559,6.12,-25.42,31.22,-72.10,.286324,.004200
No,46.00,0.0726496,0.586,.69,.56,383580,156,-6.819,10.29,-13.11,36.34,-72.30,.290598,.006770
No,42.00,0.239496,0.134,.31,.27,270571,227,-7.290,6.34,-231.86,4.06,-129.31,.350840,.006091
No,53.00,0,1.082,.73,.65,392646,11356,-6.126,9.44,-41.58,25.02,-85.10,.299145,.003483
No,36.00,0,1.586,.75,.18,1,279,-5.243,5.52,0.00,93.97,-33.80,.165680,.000026
No,32.00,0.177632,2.215,.80,.13,1,1872,-5.987,6.95,0.00,62.73,-24.30,.263157,.007101
No,36.00,0.0277778,1.987,.09,.19,1,943,-6.144,4.34,0.00,72.98,-41.80,.185185,.000061
No,51.00,0,2.027,.33,.33,1,1007,-7.501,2.83,0.00,62.17,-30.90,.276315,.000178
No,44.00,0,2.027,.33,.33,2885,1803,-6.427,7.79,-0.73,60.49,-29.70,.223684,.000198
No,33.00,0,2.183,.06,.26,1,1803,-5.640,3.63,0.00,67.96,-25.00,.230263,.000038
No,28.00,0,2.68,.06,.26,2,1261,-4.087,15.78,-3.16,21.25,-26.40,.203947,.000011
No,23.00,0,2.68,.13,.26,1,1261,-6.037,NA,0.00,141.56,-16.80,.203947,.000065
No,29.00,0,3.156,.06,.26,1,1261,-5.668,1.89,0.00,133.10,-19.60,.171052,.000011
No,36.00,0,1.86,2.80,.06,1,511,-7.419,2.57,0.00,117.60,-30.70,.230263,.000031
No,30.00,0,2.277,1.39,.08,1,760,-6.466,1.53,0.00,110.02,-35.40,.239316,.002661
No,36.00,0,2.066,.46,.20,1,818,-5.275,1.89,0.00,102.66,-26.90,.203947,.000169
No,36.00,0,NA,8.00,.50,7315,2758647,-5.146,1.89,NA,NA,-21.00,NA,NA
No,38.00,0,NA,.58,0,7730,2758409,-6.957,1.89,NA,NA,-62.20,NA,NA
No,37.00,0,NA,10.37,.50,6075,250154,-4.484,1.89,NA,NA,-19.50,NA,NA
No,37.00,0,NA,2.50,.07,8007,249719,-6.862,1.89,NA,NA,-121.60,NA,NA
No,58.00,0,0.426,1.00,.30,3,1958,-5.890,6.48,-7.12,46.00,-32.40,.257142,.000054
No,49.00,0,0.143,1.40,.60,311207,203,-6.604,4.43,-72.05,NA,-29.60,.171428,.000185
No,36.00,0.0652591,0.586,.13,.19,380770,1087,-7.266,6.96,0.00,71.38,-119.60,.245681,.004710
No,31.00,0.122841,0.586,.13,.19,173791,1087,-6.763,7.58,0.00,81.07,-104.90,.205374,.000073
No,25.00,0.0697674,0.586,.87,1.25,12,117,-6.977,2.67,0.00,71.12,-2.48,.197674,.000221
No,39.00,0.024952,0.586,.26,.19,391032,187,-7.664,4.56,0.00,96.58,-139.90,.285988,.000767
No,50.00,0,0.586,.87,1.25,324870,622,-7.991,2.58,0.00,55.27,-21.50,.279069,.000381
No,38.00,0.0379009,0.586,.41,.29,360584,365,-6.650,10.14,0.00,69.10,-70.70,.294460,.001009
No,41.00,0,1.915,.44,.29,10477,1018,-8.420,6.78,-7.69,56.53,-60.30,.212827,.011116
No,25.00,0.169096,2.157,.38,.29,22,82,-6.120,5.35,0.00,52.76,-53.20,.259475,.009114
No,36.00,0,1.453,1.37,1.25,16,339,-5.792,1.47,0.00,43.30,-12.50,.290697,.000130
No,38.00,0,2.454,.19,.19,33,2122,-7.243,8.65,0.00,90.84,-112.70,.207293,.007865
No,25.00,0,1.473,1.37,1.25,17,1578,-4.610,2.40,0.00,73.60,-7.30,.174418,.000021
No,33.00,0.0174927,4.915,.29,.29,34,1321,-6.756,3.72,0.00,144.84,-60.90,.139941,.015360
No,40.00,0,2.53,.80,1.00,14,1559,-5.951,7.57,0.00,88.88,-19.80,.219047,.001028
No,28.00,0,3.476,2.10,1.00,30,1559,-3.561,4.43,0.00,94.30,-20.00,.295238,.045792
No,38.00,0.127907,2.065,2.62,1.62,31,301,-5.635,6.55,-0.04,24.62,-16.60,.197674,.000035
No,51.00,0.0699708,1.715,.64,.35,387569,786,-8.025,24.39,-91.79,32.17,-109.80,.720116,.009790
No,52.00,0,1.298,2.00,1.10,7,143,-5.471,7.63,-1.53,32.77,-31.00,.285714,.006721
No,56.00,0,3.753,.55,.21,1,960,-9.215,4.66,0.00,103.25,-196.10,.190019,.001699
No,46.00,0,3.753,2.37,1.37,2,1395,-5.342,3.80,0.00,78.47,-16.70,.174418,.010960
No,38.00,0.53167,3.178,.38,.21,46,269,-7.721,5.94,-17.74,26.27,-49.90,.988483,.005146
No,48.00,0,1.249,.52,.41,415058,1140,-7.186,11.53,-40.91,21.27,-133.00,.239067,.003429
No,65.00,0,1.559,2.37,2.00,255288,329,-7.197,7.53,-12.53,15.37,-34.00,.488372,.000015
No,38.00,0.0153551,0.319,.40,.21,266915,439,-7.861,18.43,-83.71,18.77,-107.00,.243761,.002431
No,44.00,0,0.299,1.80,1.10,9,533,-7.063,20.19,-77.75,16.00,-16.10,.190476,.000929
No,45.00,0.0666667,0.58,2.00,1.10,21548,561,-6.073,9.08,-15.65,8.83,-27.80,.180952,.000171
No,54.00,0,0.332,2.37,1.37,139590,227,-6.376,7.94,-27.38,17.65,-17.80,.220930,.000030
No,53.00,0,1.529,1.80,1.10,134033,348,-6.170,12.34,-20.81,14.87,-36.30,.228571,.000117
No,60.00,0,4.623,.97,.29,1,848,-8.726,4.99,0.00,116.73,-117.20,.250728,.058105
No,45.00,0.734694,2.627,.82,.29,9,1872,-7.535,9.14,-144.84,6.47,-107.20,.376093,.014431
No,45.00,0,8.783,.34,.19,1,441,-7.798,7.15,0.00,184.50,-140.50,.213051,.000133
No,35.00,0.0761905,0.166,.60,.20,3,1123,-6.230,3.23,-27.32,NA,-16.70,.371428,.025924
No,44.00,0,4.242,.85,.42,1,320,-5.220,1.85,0.00,108.93,-15.60,.259740,.000062
No,37.00,0.0174927,2.677,.11,.05,5453,1020,-6.453,18.04,-20.75,63.39,-91.40,.221574,.000231
No,43.00,0.0690979,2.791,.17,.09,364083,515,-7.705,8.98,-30.56,46.01,-132.40,.355086,.006362
No,68.00,0,8.538,36.50,6.62,1,3721,-8.030,4.83,0.00,87.44,-33.70,.220930,.000288
No,53.00,0.0942308,3.411,.29,.05,89585,101,-8.958,3.38,0.00,57.92,-144.10,.559615,.006478
No,46.00,0.233766,0.329,3.00,3.57,633,223,-5.994,3.11,-10.57,19.93,-16.80,.792207,.001834
No,44.00,0,0.792,3.00,3.57,1,1130,-5.645,11.01,-18.42,26.27,-16.50,.220779,.000031
No,32.00,0,2.3,3.00,3.57,1,878,-6.096,NA,0.00,104.91,-2.90,.103896,.000019
No,50.00,0,3.377,3.00,3.57,1,1078,-4.533,3.38,0.00,73.53,-21.60,.233766,.000113
No,57.00,0,0.468,5.14,14.85,233556,468,-5.536,3.10,-0.35,25.72,-23.20,.207792,.000007
No,58.00,0,0.448,5.14,14.85,2935,468,-5.942,5.07,-0.11,28.14,-15.60,.233766,.000008
No,61.00,0,0.518,5.14,14.85,297405,276,-7.567,3.93,-10.86,17.53,-20.80,.324675,.000227
No,61.00,0.792208,2.718,5.14,14.85,1,435,-9.994,3.80,0.00,91.32,-7.80,.181818,.000014
No,60.00,0,3.27,.42,1.07,1,2179,-7.852,2.01,0.00,89.98,-119.50,.179577,.000033
No,51.00,0.180769,1.29,.35,1.37,396274,2776,-8.344,8.68,-0.93,35.42,-171.10,.457692,.000411
No,48.00,0.0115385,2.184,1.33,1.27,386684,228,-8.041,7.23,-29.65,23.47,-168.20,.234615,.003225
No,45.00,0.0596154,3.717,1.13,2.29,377152,162,-7.302,5.56,0.00,54.09,-147.40,.644230,.008774
No,44.00,0.0403846,0.914,1.17,2.54,317078,159,-7.972,11.33,-45.95,39.71,-143.60,.338461,.009885
No,36.00,0.025,3.912,1.01,.23,1,1701,-7.166,7.19,0.00,170.79,-117.50,.188461,.002298
No,38.00,0.0788462,2.675,1.01,.23,201054,635,-7.755,7.16,0.00,186.69,-134.60,.217307,.007960
No,43.00,0.0673077,3.114,1.01,.23,356201,635,-8.073,8.38,-0.53,46.74,-160.80,.219230,.007809
No,34.00,0.0923077,4.395,1.01,.23,1,1275,-7.158,7.73,0.00,173.72,-106.80,.176923,.009754
No,43.00,0,4.266,.39,.25,1,1002,-6.986,1.53,0.00,124.90,-79.60,.179577,.006057
No,34.00,0,4.415,.39,.25,1,1078,-6.908,3.44,0.00,126.21,-61.30,.204225,.000827
No,25.00,0,2.705,1.57,1.00,1,367,-4.695,5.59,0.00,101.02,-6.40,.181818,.000007
No,38.00,0,3.829,.57,.25,1,160,-6.123,4.74,0.00,182.43,-64.30,.218309,.000341
No,36.00,0,0.586,.50,.64,6759,292,-6.784,8.40,-55.81,26.50,-55.70,.235915,.000375
No,36.00,0,0.585,.46,1.17,35672,503,-7.567,8.26,-83.19,23.86,-64.80,.228873,.000074
No,24.00,0.0211268,3.373,.82,.96,1,822,-6.679,1.62,0.00,123.02,-40.00,.165492,.000027
No,34.00,0,3.142,.28,.28,1,803,-6.960,4.39,0.00,169.92,-56.50,.218309,.000018
No,39.00,0,2.646,.42,.46,1,2199,-7.230,2.72,0.00,165.93,-51.60,.221830,.003074
No,27.00,0.267308,3.877,.39,.03,3,1183,-7.062,3.71,0.00,166.65,-89.80,.194230,.001287
No,29.00,0.132275,5.583,.51,.10,1,11898,-6.364,11.34,0.00,166.80,-106.65,.201058,.002807
No,35.00,0.0387324,2.998,.21,.14,1,2159,-7.637,1.46,0.00,141.73,-43.20,.221830,.000023
No,41.00,0,1.845,.37,.12,328161,1470,-7.922,10.97,-267.55,NA,-120.80,.298059,.004622
No,38.00,0.0864198,4.1,.42,.16,2,441,-7.553,8.78,0.00,152.74,-147.40,.202821,.000484
No,32.00,0.0511464,3.478,.26,.16,162,415,-7.138,4.80,-0.29,47.04,-122.80,.194003,.001189
No,35.00,0.0352734,3.508,.96,.16,155,415,-7.700,4.09,0.00,103.79,-102.70,.246913,.005559
No,39.00,0.0231214,3.253,.33,.17,38922,1742,-7.968,13.58,-39.32,40.01,-90.40,.225433,.009293
No,46.00,0,4.705,.46,.16,1,101,-7.893,2.14,0.00,131.23,-147.87,.186948,.008028
No,40.00,0.047619,4.537,1.01,.16,1,417,-8.758,2.70,0.00,218.56,-134.60,.225749,.010528
No,35.00,0.0687831,2.946,.17,.07,270595,526,-7.451,16.06,-37.05,35.96,-118.50,.253968,.000557
No,37.00,0,3.728,1.26,.98,1,3218,-7.630,1.63,0.00,174.29,-133.80,.194003,.000452
No,29.00,0.0404624,8.828,.23,.29,1,676,-6.816,2.92,0.00,224.99,-87.40,.290944,.001939
No,28.00,0,2.753,.42,1.00,1,1117,-4.203,4.27,0.00,94.20,-11.40,.081081,.000009
No,40.00,0.0558767,4.056,.17,.13,438717,856,-7.556,6.35,0.00,102.14,-161.00,.352601,.006076
No,39.00,0.0229277,3.154,.17,.12,110828,104,-8.038,13.25,-53.73,36.78,-140.70,.208112,.013028
No,45.00,0,1.367,.09,.13,382259,196,-7.395,8.34,-39.82,34.52,-164.40,.204238,.004388
No,45.00,0,0.166,.94,.13,2147,556,-8.004,10.74,-308.22,4.29,-172.60,.236994,.003868
No,45.00,0.0500963,3.42,.50,.92,397780,5009,-7.652,9.24,-57.79,38.12,-165.20,.208092,.002265
No,50.00,0,3.268,.60,.39,1,410,-8.651,4.73,0.00,66.33,-162.40,.248554,.000065
No,32.00,0.0134875,3.639,.82,.29,1,2815,-6.986,1.74,0.00,136.89,-113.40,.171483,.000067
No,41.00,0.0115607,3.683,.37,.52,3188,1762,-7.401,9.83,-86.95,38.34,-143.10,.194605,.000882
No,36.00,0,0.134,1.14,.42,22865,979,-4.972,9.31,-148.30,NA,-14.00,.108108,.000461
No,37.00,0.0945946,3.478,1.42,1.71,1,92,-5.586,0.82,0.00,77.58,-11.10,.378378,.006696
No,39.00,0,0.586,1.85,1.71,16417,873,-5.177,7.64,-58.72,26.30,-12.80,.229729,.000690
No,47.00,0,2.119,1.28,1.71,1,375,-6.186,NA,0.00,93.28,-9.80,.148648,.000036
No,44.00,0,2.155,2.14,1.42,1,2778,-6.147,5.52,0.00,90.69,-12.10,.216216,.041550
No,43.00,0,7.113,2.00,1.28,11,666,-6.118,3.99,0.00,110.81,-13.70,.256756,.012071
No,31.00,0,0.345,1.57,1.28,1,533,-5.641,5.87,-8.74,7.81,-8.00,.148648,.000055
No,48.00,0,0.166,2.00,.28,247263,229,-6.978,4.94,-105.81,3.45,-14.60,.297297,.004778
No,58.00,0,0.166,2.11,.33,232063,432,-6.984,13.36,-67.86,4.77,-31.60,.490000,.000644
No,41.00,0,2.578,.28,.08,17480,1356,-6.565,2.68,0.00,102.68,-68.40,.181818,.000711
No,30.00,0.195021,3.944,.16,.08,1,504,-5.388,6.34,0.00,128.57,-45.30,.203319,.013708
No,42.00,0,3.549,.07,.76,38,2183,-7.097,3.64,0.00,164.50,-139.10,.181117,.003710
No,56.00,0,2.127,1.71,1.14,41947,135,-7.156,7.36,-16.35,20.11,-18.40,.351351,.000049
No,39.00,0.31,0.586,74.77,1.66,37458,465,-6.112,4.03,0.00,33.02,-9.34,.190000,.000046
No,56.00,0,4.563,1.88,1.68,2,620,-7.353,3.53,0.00,174.79,-80.10,.233201,.001050
No,45.00,0.244813,4.734,1.66,1.66,8922,935,-7.700,5.89,-0.86,49.04,-43.80,.253112,.000146
No,57.00,0,3.794,3.11,7.88,1,394,-8.490,3.18,0.00,88.99,-29.90,.200000,.000019
No,53.00,0,2.645,3.11,7.88,1,394,-6.152,NA,0.00,111.31,-32.80,.220000,.000017
No,62.00,0,1.624,3.11,7.88,1,1164,-7.155,2.28,0.00,81.92,-37.60,.210000,.000019
No,61.00,0,2.561,2.88,4.88,1,1707,-6.975,2.21,0.00,92.86,-31.20,.220000,.000043
No,53.00,0,2.561,2.88,4.88,1,1707,-5.659,NA,0.00,104.35,-27.80,.250000,.000888
No,58.00,0,3.667,2.88,4.88,1,1707,-6.829,2.30,0.00,119.24,-35.70,.130000,.000048
No,30.00,0.0237154,3.651,.76,1.76,1620,157,-7.082,3.40,0.00,73.33,-40.80,.256916,.003147
No,51.00,0.0580913,0.514,.58,1.66,277242,220,-7.208,3.61,-27.11,19.72,-74.60,.290456,.038855
No,49.00,0.300395,2.686,.60,1.60,8,221,-7.472,4.00,0.00,55.47,-63.70,1.205533,.015258
No,47.00,0.229249,0.323,.88,1.60,371033,320,-8.714,6.95,-17.22,16.26,-75.10,.509881,.000425
No,55.00,0.0871369,0.547,1.08,1.66,334918,94,-6.347,12.32,-108.12,NA,-70.70,.493775,.006780
No,52.00,0.0373444,0.586,.83,1.66,391103,586,-7.291,6.91,0.00,51.33,-75.50,.522821,.001019
No,53.00,0,0.605,1.29,1.16,396009,203,-8.477,18.95,-45.92,18.63,-65.50,.273858,.005590
No,50.00,0,0.424,1.29,1.16,373936,102,-7.742,17.56,-30.88,20.54,-64.30,.224066,.006327
No,43.00,0.181818,0.335,1.24,1.12,201242,348,-5.720,11.43,-42.24,22.19,-66.80,.249011,.000229
No,47.00,0.102767,1.452,1.24,1.12,379470,587,-7.322,10.81,-26.43,23.15,-69.10,.616600,.006997
No,48.00,0.207469,0.34,1.29,1.16,359656,602,-8.132,15.21,-53.55,18.87,-57.30,.887966,.003375
No,51.00,0.106719,4.489,1.24,1.12,171954,1126,-8.051,7.06,-5.00,33.62,-69.40,.173913,.000020
No,48.00,0,3.567,1.72,1.55,1,277,-6.988,4.20,0.00,119.75,-53.50,.241758,.012132
No,31.00,0,6.072,1.20,1.16,1,8408,-6.639,3.63,0.00,205.46,-34.70,.170124,.000019
No,33.00,0.0355731,4.332,1.04,1.12,1,8396,-6.473,5.61,0.00,135.37,-43.70,.126482,.000197
No,36.00,0,8.896,2.33,3.11,1,8549,-5.196,5.15,-0.05,107.70,-17.10,.630000,.000237
No,46.00,0,0.068,.80,.60,1,393,-7.196,13.65,-187.10,3.51,-55.70,.187500,.000039
No,50.00,0,2.436,1.06,.40,371830,648,-7.250,10.64,-82.14,22.92,-42.10,.187500,.008446
No,56.00,0,0.26,1.55,1.77,247013,287,-6.741,8.30,-41.84,1.63,-24.30,.320000,.005710
No,51.00,0,4.201,.72,.38,57,519,-6.734,4.36,0.00,112.59,-39.10,.219780,.000073
No,41.00,0.0237154,0.327,1.08,.12,26159,1753,-7.198,11.76,-120.34,20.85,-60.30,.276679,.003635
No,29.00,0.0580913,5.139,.45,.12,1,836,-5.774,4.54,0.00,196.00,-38.20,.452282,.001161
No,38.00,0.0769231,0.332,1.44,.27,15241,3835,-6.554,8.67,-36.54,13.86,-33.00,.565934,.012238
No,45.00,0,3.638,.61,.22,172,959,-6.322,2.35,0.00,112.70,-47.60,.203296,.000016
No,43.00,0,2.645,.83,.22,1,672,-5.667,0.98,0.00,162.10,-46.60,.192307,.005569
No,34.00,0,3.922,.50,.15,1,495,-6.163,2.76,0.00,137.11,-35.10,.206730,.001847
No,32.00,0.0604396,4.06,.83,.16,1,540,-6.346,1.54,0.00,120.46,-36.10,.175824,.005113
No,39.00,0,3.499,1.00,.16,1,170,-6.567,5.65,0.00,106.71,-37.60,.186813,.000033
No,41.00,0.0769231,3.166,.38,.38,89710,701,-5.789,6.36,-1.26,43.20,-32.70,.445054,.009706
No,72.00,0.0288462,0.131,.45,.20,2565,1057,-7.764,13.40,-289.69,4.90,-84.50,.437500,.007779
No,72.00,0,0.134,.35,.20,2362,1057,-7.092,10.62,-236.80,3.38,-103.30,.413461,.007717
No,37.00,0,4.292,.50,.15,1,3245,-7.382,3.76,0.00,146.49,-37.30,.206730,.000041
No,35.00,0,3.057,.52,.14,1,367,-6.000,3.12,0.00,143.95,-34.60,.234741,.011183
No,27.00,0.110577,2.492,.15,.15,7,131,-5.387,1.46,0.00,103.11,-26.00,.206730,.004153
No,48.00,0,2.163,.10,.50,369169,458,-6.816,10.65,-54.66,21.96,-62.80,.293269,.000283
No,34.00,0.0769231,3.234,.10,.25,11,229,-5.952,2.30,0.00,105.70,-34.10,.307692,.000128
No,50.00,0,0.34,.22,.16,389126,219,-5.948,13.60,-75.90,20.43,-61.70,.291208,.000158
No,41.00,0,3.238,.26,.20,1,554,-6.976,2.08,0.00,77.54,-30.80,.262500,.016381
No,45.00,0,4.176,2.80,.46,11,415,-6.007,2.16,0.00,106.97,-41.10,.212500,.000063
No,47.00,0,2.75,3.33,.46,1,879,-7.059,2.48,0.00,130.31,-44.80,.256250,.000519
No,41.00,0,3.01,7.86,.46,1,648,-6.147,4.59,0.00,88.80,-28.50,.281250,.032713
No,30.00,0.110577,0.34,7.65,.35,30065,3942,-6.821,9.71,-56.06,20.31,-21.10,.865384,.013341
No,41.00,0,4.676,.33,.80,1,1331,-6.784,4.86,0.00,151.71,-36.70,.231250,.000026
No,41.00,0.0375,2.855,.26,.80,1,867,-6.592,3.77,0.00,68.72,-40.20,.162500,.000015
No,25.00,0,3.646,1.73,.80,1,1163,-4.960,4.22,0.00,108.78,-26.90,.293750,.000355
No,39.00,0,2.579,1.40,.80,1,1479,-5.823,7.50,-46.82,19.74,-31.60,.243750,.000176
