Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,48.00,0,0.898,.71,.85,1,45,-6.696,4.27,-8.94,31.54,-12.20,.141025,.000028
No,55.00,0,2.815,.57,.85,1,2657,-5.606,2.74,0.00,157.24,-25.70,.692307,.003483
No,23.00,0,0.829,.42,.85,141,1099,-3.405,7.80,-5.95,26.86,-10.80,.243589,.000783
No,70.00,0,0.999,.42,1.28,1,948,-6.707,0.95,0.00,83.84,-27.80,.397435,.000564
No,59.00,0,0.586,.20,.90,341217,145,-6.290,5.12,-12.91,31.44,-39.90,.333333,.003093
No,60.00,0,1.556,0,1.28,1,523,-5.321,2.39,0.00,61.32,-24.00,.256410,.000031
No,39.00,0,3.374,.14,1.28,1,800,-6.043,1.37,0.00,100.49,-8.30,.141025,.005092
No,41.00,0,3.045,3.00,39.00,1,648,-6.172,2.85,0.00,97.45,-5.50,.192307,.002275
No,24.00,0.231511,1.74,.09,.32,1,4046,-6.786,5.53,0.00,126.94,-41.80,.189710,.000106
No,42.00,0.276527,0.787,.09,.58,371152,1663,-7.869,10.67,-101.86,2.58,-57.70,.633440,.014034
No,64.00,0,3.529,.35,1.35,1,7539,-7.625,0.65,0.00,109.80,-151.30,.334405,.002675
No,60.00,0,3.406,.48,2.06,1,7539,-7.563,0.97,0.00,108.50,-121.90,.331189,.003000
No,63.00,0,2.193,1.16,1.38,1,12289,-7.987,6.35,-0.66,48.32,-139.50,.247588,.000128
No,62.00,0,2.73,1.06,1.41,1,12289,-8.033,7.17,0.00,65.38,-138.10,.212218,.000199
No,59.00,0,1.665,.12,.67,1,698,-8.259,15.34,-79.77,25.88,-111.50,.292604,.002316
No,61.00,0,1.938,.71,5.00,1,3075,-7.454,2.27,0.00,56.34,-16.60,.435897,.000250
No,32.00,0.0192926,0.585,.41,.35,74,186,-5.904,7.78,-6.66,33.96,-56.40,.199356,.000177
No,54.00,0.0747126,0.575,.47,.23,23093,90,-7.306,9.99,-24.24,22.62,-50.20,.229885,.011559
No,53.00,0,7.937,.16,.45,1,221,-7.696,7.87,0.00,130.24,-70.20,.165289,.000627
No,47.00,0,8.763,.37,.87,1,493,-6.313,4.35,0.00,115.51,-11.70,.235294,.000040
No,50.00,0,3.848,.12,.16,1,595,-7.228,4.28,0.00,137.38,-66.90,.260330,.000526
No,45.00,0,2.773,.29,.16,1,467,-6.298,2.59,0.00,138.79,-63.00,.206611,.000021
No,38.00,0,3.438,.08,.16,1,322,-5.573,0.72,0.00,113.69,-62.40,.219008,.006683
No,35.00,0.0495868,1.107,.08,.20,259572,205,-5.861,11.20,-24.24,30.08,-48.10,.338842,.001376
No,49.00,0.239669,2.591,.16,.20,2,840,-8.381,3.14,0.00,116.08,-44.60,1.276859,.005377
No,45.00,0,5.555,.16,.20,6,840,-7.495,1.69,0.00,116.15,-50.60,.214876,.000276
No,36.00,0,2.246,.63,.72,1,831,-4.954,2.72,0.00,82.88,-15.50,.179487,.000022
No,45.00,0.239583,0.326,1.22,2.22,116252,377,-5.901,11.57,-30.08,17.77,-20.10,1.416666,.002830
No,57.00,0.0247934,0.321,1.00,.83,382468,204,-8.030,6.08,-38.49,15.61,-88.10,.330578,.000440
No,52.00,0,0.586,5.18,1.90,343211,303,-4.477,22.67,-71.75,19.12,-42.80,.743589,.000845
No,55.00,0,3.15,5.18,2.63,2,1790,-6.744,1.72,0.00,157.75,-24.40,.179487,.000026
No,53.00,0,3.15,5.18,2.72,2,1790,-6.783,1.69,0.00,146.83,-19.70,.188034,.000023
No,57.00,0,1.48,5.18,2.72,377275,224,-5.556,9.64,-15.57,27.53,-40.50,.324786,.000105
No,30.00,0.0512821,2.22,5.18,2.54,1,204,-5.391,4.82,0.00,64.87,-13.54,.282051,.000120
No,55.00,0,0.312,5.18,2.00,355148,191,-6.192,10.80,-48.11,11.36,-37.80,.367521,.000272
No,47.00,0,2.747,.66,1.88,14,493,-6.922,4.15,0.00,93.97,-22.10,.239583,.006478
No,54.00,0,2.605,.66,1.88,1,693,-5.955,3.14,0.00,101.23,-28.20,.208333,.015240
No,47.00,0,2.915,.88,1.88,16151,1158,-5.792,7.93,-22.95,19.91,-26.10,.270833,.056858
No,35.00,0.206897,2.372,.47,.47,3,282,-5.398,2.76,0.00,63.98,-45.90,.327586,.012554
No,51.00,0,4.458,.88,.88,1,538,-6.860,3.76,0.00,99.29,-15.90,.239583,.000009
No,38.00,0,2.325,.55,.88,303,439,-4.747,NA,0.00,52.72,-21.60,.239583,.000076
No,48.00,0,2.318,.55,.88,1,556,-7.170,NA,0.00,61.38,-14.60,.312500,.000030
No,25.00,0.0854701,2.768,.54,1.27,60,435,-5.265,3.90,0.00,88.25,-13.00,.213675,.000255
No,52.00,0.0281924,3.315,.11,.23,368486,405,-8.037,16.24,-37.01,33.58,-215.30,.285240,.000580
No,46.00,0,0.134,2.00,.55,288742,1017,-5.581,11.30,-99.93,3.33,-24.30,.270833,.023209
No,58.00,0,2.919,2.00,.29,1,2081,-7.379,4.20,0.00,106.44,-52.00,.201149,.006266
No,51.00,0,2.978,.88,.29,1,2967,-5.712,3.58,0.00,100.15,-62.30,.178160,.004701
No,52.00,0,2.978,.88,.29,1,2967,-5.320,1.40,0.00,84.91,-65.30,.189655,.004376
No,41.00,0,3.13,.88,2.17,2,215,-6.888,2.54,0.00,76.17,-31.40,.195402,.000069
No,46.00,0.0632184,4.447,1.00,1.94,354616,174,-6.556,5.08,-3.17,25.23,-48.10,.379310,.010227
No,39.00,0,3.327,1.23,2.88,1,1074,-7.038,1.23,0.00,133.72,-29.60,.224137,.000319
No,40.00,0,0.322,1.25,1.37,1,903,-5.127,10.31,-40.17,10.85,-11.30,.200000,.000298
No,45.00,0,3.492,.17,.17,1,176,-6.926,5.07,0.00,162.90,-43.20,.247126,.007092
No,42.00,0,1.272,.37,.37,1,279,-6.551,NA,-6.00,NA,-11.60,.200000,.000190
No,44.00,0.564706,2.136,1.00,.37,8,958,-7.937,0.58,0.00,59.96,-4.00,.529411,.017035
No,48.00,0,2.455,.37,.37,60,1026,-6.143,NA,-146.80,NA,-24.00,.270588,.008509
No,51.00,0,8.903,.37,.37,1,2293,-4.852,8.60,-6.75,90.25,-24.00,.305882,.000043
No,35.00,0,2.849,.50,.37,27,3150,-5.167,3.02,0.00,93.52,-9.70,.211764,.000045
No,38.00,0,2.329,.16,.12,1,1106,-6.448,5.86,0.00,154.74,-53.10,.161157,.000135
No,34.00,0,3.093,.25,.37,1,1263,-4.600,2.17,0.00,89.56,-10.80,.235294,.000577
No,32.00,0,2.458,1.75,.37,6,795,-5.316,5.45,0.00,83.14,-12.90,.211764,.000492
No,50.00,0.0397727,0.589,.47,.29,326791,1122,-7.351,13.60,-33.15,19.01,-49.80,.301136,.000759
No,45.00,0,1.091,1.00,.36,1,408,-6.478,10.74,-14.77,32.93,-24.70,.153846,.000019
No,27.00,0,3.647,1.00,.36,4,429,-4.834,3.61,0.00,107.83,-17.90,.191666,.000011
No,44.00,0.0215589,3.14,.40,.08,1,574,-8.165,3.66,0.00,181.68,-145.10,.189054,.001779
No,43.00,0,1.028,.88,.33,3,337,-6.093,14.33,-3.69,32.06,-19.10,.166666,.020997
No,43.00,0,1.448,.66,.01,2,395,-8.008,14.19,-125.75,26.67,-158.30,.255389,.005541
No,39.00,0.00995025,3.073,.38,.31,8,223,-7.841,2.54,0.00,126.73,-142.40,.200663,.006512
No,41.00,,3.444,.16,.08,17,751,-8.215,3.11,0.00,165.13,-159.10,.260364,.006498
No,47.00,0,8.645,.21,.55,1,1865,-8.222,NA,0.00,165.09,-166.60,.393034,.006408
No,42.00,0,8.356,.21,.46,1,1865,-8.127,1.82,0.00,168.81,-143.90,.364842,.006943
No,42.00,0,8.356,.21,.46,1,1865,-8.263,NA,0.00,168.85,-143.90,.366500,.006911
No,51.00,0,8.356,.23,1.41,1,2294,-6.760,3.94,0.00,113.37,-53.80,.477011,.008732
No,40.00,0,2.851,.28,.03,2,1536,-6.899,8.14,0.00,194.23,-167.30,.258706,.000856
No,37.00,0,2.594,.62,.12,1,448,-5.247,4.88,0.00,73.60,-15.10,.211764,.000032
No,42.00,0,3.2,.88,.17,1,33,-6.817,3.45,0.00,130.42,-38.10,.164772,.025039
No,26.00,0.525,4.62,3.36,.18,1,356,-4.963,3.17,0.00,123.83,-14.90,.241666,.017489
No,57.00,0,0.952,.47,.11,1,2311,-6.908,6.25,-23.60,34.00,-60.20,.232954,.003169
No,29.00,0,0.572,.52,.11,1339,1299,-5.889,11.53,-9.39,22.41,-17.70,.244318,.000165
No,33.00,0,0.572,.52,.11,1513,1299,-6.079,11.65,-24.57,23.24,-26.50,.250000,.000045
No,27.00,0.0340909,4.553,1.11,.94,1,1345,-5.985,4.47,0.00,156.02,-20.20,.181818,.000422
No,44.00,0,4.95,1.00,.52,1,1313,-6.792,1.70,0.00,149.08,-45.50,.250000,.005730
No,38.00,0,6.859,.70,.47,1,1143,-6.377,3.12,0.00,148.64,-31.30,.255681,.000145
No,28.00,0,1.519,.36,.18,1,290,-5.099,3.78,0.00,58.66,-16.10,.225000,.000020
No,36.00,0,3.366,.63,.36,1,850,-5.726,7.53,0.00,148.84,-19.20,.116666,.001846
No,38.00,0,4.527,.45,.36,1,459,-5.119,3.71,0.00,119.08,-19.80,.150000,.000038
No,34.00,0.0666667,0.567,1.27,4.00,30118,1242,-5.359,4.41,-8.45,22.79,-19.10,.266666,.000031
No,35.00,0.466667,0.516,1.36,4.00,34857,1242,-6.999,5.11,-19.00,20.97,-15.60,.191666,.000027
No,40.00,0,6.007,2.36,4.00,1,368,-6.092,6.88,0.00,130.89,-21.30,.166666,.012276
No,47.00,0,3.273,1.00,.75,2,709,-4.312,3.88,0.00,129.85,-21.40,.207317,.000094
No,52.00,0,3.221,.53,.15,2,663,-7.034,2.81,0.00,114.94,-44.70,.231884,.000580
No,47.00,0,4.046,.58,.11,361729,535,-7.074,4.23,-11.70,23.74,-47.70,.198863,.000099
No,36.00,0.0630182,4.457,.40,.03,22664,563,-6.770,1.73,0.00,114.65,-156.30,.331674,.005194
No,54.00,0,2.238,.54,.18,2,423,-6.211,NA,0.00,72.68,-38.00,.266666,.000017
No,50.00,0,2.39,.29,.16,1,637,-6.345,7.65,0.00,148.49,-87.10,.208835,.008660
No,67.00,0.879121,1.002,.33,.88,1,3621,-10.627,5.58,-2.87,23.15,-10.80,.670329,.016635
No,49.00,0,2.363,.53,.46,1,115,-7.217,5.63,0.00,106.08,-29.30,.245283,.000417
No,45.00,0,2.343,1.00,.75,1,238,-5.098,2.87,0.00,72.98,-15.10,.195121,.020019
No,38.00,0,3.09,.61,.46,1,247,-5.463,4.93,0.00,125.80,-32.80,.115942,.023665
No,53.00,0,3.128,.29,.58,1,607,-5.702,7.66,0.00,101.17,-65.60,.215909,.013065
No,46.00,0,2.981,.45,.54,1,1237,-7.295,2.37,0.00,108.39,-20.40,.266666,.026838
No,40.00,0,2.229,.75,.37,1,405,-5.800,7.70,0.00,51.77,-15.30,.116279,.000007
No,35.00,0.155,1.066,.31,.21,141737,536,-6.851,5.43,-4.82,36.97,-25.00,.245000,.016501
No,35.00,0,2.397,1.00,1.30,20,256,-4.968,5.08,0.00,79.80,-23.40,.181159,.000045
No,32.00,0,3.244,.30,1.30,333,514,-6.577,2.10,0.00,63.64,-8.70,.181159,.010668
No,45.00,0,4.29,.84,1.38,1,101,-7.389,1.54,0.00,111.79,-21.90,.253623,.000093
No,41.00,0.134146,3.481,.62,2.12,1,1372,-6.868,0.85,0.00,90.48,-3.90,.207317,.000194
No,41.00,0.134146,3.036,.62,2.12,1,1372,-6.269,1.71,0.00,61.70,-3.00,.207317,.000192
No,45.00,0,1.458,.37,2.12,1,1372,-5.972,1.40,0.00,94.32,-10.80,.329268,.000039
No,40.00,0.280488,2.268,2.12,1.75,2985,1067,-6.933,7.41,-44.17,20.80,-5.77,.353658,.000359
No,31.00,0.15942,2.351,1.30,.76,1,1013,-4.965,4.45,-5.79,19.33,-24.60,.673913,.005487
No,46.00,0.15942,2.217,.92,.76,89937,1013,-6.594,6.74,-19.89,14.59,-37.90,.797101,.004793
No,54.00,0,0.333,1.25,.87,86465,1069,-6.407,6.93,-19.84,13.74,-24.70,.280487,.000676
No,58.00,0,0.333,1.25,1.25,88936,1069,-7.216,6.93,-19.84,13.74,-22.70,.304878,.000682
No,52.00,0,0.333,1.30,.92,89171,1013,-6.008,8.04,-47.52,20.72,-43.50,.275362,.000412
No,41.00,0,0.333,2.12,1.12,95171,1069,-5.535,6.77,-12.17,19.78,-12.50,.231707,.000756
No,50.00,0,3.491,1.46,1.00,1,1013,-6.682,5.06,0.00,52.07,-35.80,.268115,.000260
No,44.00,0,3.687,.36,.18,1,3234,-5.841,2.65,0.00,132.59,-24.50,.179487,.000922
No,38.00,0,8.348,.16,.04,1,525,-6.415,5.63,0.00,193.95,-43.70,.216867,.000089
No,31.00,0,2.953,1.42,1.00,1,12012,-4.859,NA,0.00,179.63,-9.70,.135135,.000009
No,28.00,0,3.661,.45,1.12,1,11844,-5.811,0.18,0.00,143.95,-35.40,.243801,.002139
No,30.00,0,1.7,1.88,4.11,1,297,-4.752,4.93,0.00,71.73,-15.80,.208791,.000035
No,40.00,0,4.912,1.13,2.46,1,2057,-7.300,4.15,0.00,179.72,-26.80,.132075,.000478
No,46.00,0,2.547,.20,.08,1,969,-6.947,2.99,0.00,91.89,-55.20,.248995,.000170
No,50.00,0.614458,2.116,.12,.08,22,969,-7.146,6.69,-0.94,23.75,-25.10,.706827,.007506
No,33.00,0.0682731,0.684,.12,.08,842,580,-5.592,11.44,-29.54,21.73,-49.20,.216867,.000161
No,28.00,0,3.639,.33,.08,1,5096,-6.493,2.38,0.00,141.94,-27.40,.200803,.001807
No,32.00,0.0281124,2.008,.58,.08,18,565,-7.101,7.32,0.00,64.20,-29.90,.313253,.001333
No,35.00,0.085,0.905,1.89,.10,1001,2393,-7.016,11.67,-1.01,36.05,-32.40,.220000,.000031
No,48.00,0.0682731,1.805,.12,.08,26528,1344,-6.929,17.69,-33.07,29.09,-77.00,.345381,.002146
No,36.00,0,2.469,.37,.50,1,367,-4.554,3.09,0.00,88.58,-18.40,.197674,.000033
No,30.00,0,0.884,.33,.44,1,104,-5.739,3.07,-1.09,44.23,-7.80,.164835,.000010
No,42.00,0,2.185,.20,.26,1,627,-5.589,2.27,0.00,148.09,-37.20,.289308,.000088
No,26.00,0.769231,3.253,.66,.44,1,110,-4.714,1.18,0.00,104.70,-10.80,.604395,.035072
No,47.00,0,2.342,.33,4.11,1,141,-4.655,3.97,0.00,86.99,-25.10,.252747,.000012
No,37.00,0,2.702,1.00,.44,1,14499,-5.867,0.34,0.00,131.88,-13.30,.263736,.006892
No,34.00,0,3.536,.77,.44,1,14499,-5.001,0.88,0.00,108.88,-9.80,.186813,.000691
No,41.00,0,2.442,.60,.26,1,498,-7.231,1.26,0.00,80.48,-27.30,.238993,.000248
No,37.00,0,0.34,.40,.26,31276,332,-6.769,7.86,-34.58,20.90,-23.70,.251572,.000553
No,56.00,0,1.036,.33,.44,1,343,-7.244,6.17,0.00,83.68,-17.40,.219780,.000361
No,39.00,0,2.041,.20,.26,1,562,-6.104,3.19,0.00,113.86,-31.30,.207547,.000973
No,47.00,0,0.586,.20,.26,340704,563,-6.843,14.61,-27.43,23.32,-45.50,.283018,.001611
No,35.00,0.0754717,2.882,.53,.26,1,795,-5.535,3.96,0.00,114.01,-30.20,.270440,.007386
No,49.00,0,3.423,.36,.68,1,1856,-7.279,2.22,0.00,122.16,-54.80,.260000,.000054
No,41.00,0,2.461,.29,.25,1,562,-7.722,1.83,0.00,103.83,-57.00,.212851,.000032
No,51.00,0,2.939,.36,.94,280,589,-8.432,7.72,0.00,81.04,-54.70,.250000,.010867
No,54.00,0,2.809,.36,.73,1,905,-7.314,2.87,0.00,59.54,-70.70,.240000,.000068
No,50.00,0,2.108,.36,.15,1,1856,-7.259,1.27,0.00,87.15,-62.20,.205000,.000426
No,47.00,0,1.715,.36,.21,1,1856,-7.147,2.48,0.00,120.33,-63.30,.220000,.000409
No,27.00,0,3.02,3.75,.12,5,1221,-3.604,1.75,0.00,67.81,-7.30,.255813,.000099
No,53.00,0,3.068,.36,.36,1,595,-6.987,7.95,0.00,94.37,-69.40,.220000,.000513
No,30.00,0,0.993,1.62,.12,1,1339,-5.502,3.77,-5.78,37.40,-8.20,.267441,.005939
No,46.00,0,1.991,.87,.12,1,1604,-5.116,3.81,0.00,42.98,-19.00,.279069,.000164
No,44.00,0,0.586,.87,1.25,38,887,-5.729,11.03,-27.95,20.94,-15.40,.220930,.000025
No,36.00,0,2.68,3.12,2.25,1,4294,-3.619,0.92,0.00,92.10,-16.90,.197674,.000130
No,45.00,0,2.579,.37,.12,1,330,-6.532,2.40,0.00,75.25,-16.30,.255813,.005115
No,26.00,0,0.166,1.33,.22,381,2991,-4.022,15.69,-83.47,5.65,-10.90,.208791,.018854
No,30.00,0,0.121,5.60,.26,2693,2683,-6.501,4.75,-45.10,5.20,-17.40,.207547,.011305
No,52.00,0,2.977,.38,.61,5,437,-6.078,4.98,0.00,123.10,-45.50,.347826,.060259
No,54.00,0,0.134,.25,.12,1741,2207,-5.531,23.92,-80.42,4.47,-29.50,.536585,.006017
No,34.00,0,3.585,.47,.10,1,1096,-5.900,1.58,0.00,93.32,-35.70,.265000,.000440
No,43.00,0,0.982,.87,0,1,516,-5.044,3.09,-1.39,30.78,-18.90,.220930,.030142
No,51.00,0,4.891,.27,.09,1,406,-6.369,3.99,0.00,144.29,-28.90,.307692,.000146
No,66.00,0,3.067,.71,2.71,1,142,-7.003,3.74,0.00,56.68,-24.00,.418918,.000114
No,48.00,0.0454545,2.099,1.00,.79,358808,566,-7.451,7.32,-16.14,34.32,-66.30,.438016,.006250
No,53.00,0,2.992,.72,1.72,1,1439,-6.750,2.65,0.00,107.66,-36.10,.188034,.012497
No,41.00,0.153846,1.455,.54,1.72,3555,1120,-6.432,3.59,-10.23,31.67,-20.60,.837606,.019973
No,29.00,0.367521,2.076,1.09,1.81,1,799,-6.104,0.90,0.00,40.61,-6.10,.170940,.000032
No,48.00,0,0.539,1.00,2.36,3133,1457,-6.020,14.31,-64.84,35.52,-26.30,.290598,.000089
No,34.00,0,2.133,1.63,1.45,15,414,-6.131,6.94,-0.36,75.86,-16.10,.264957,.000022
No,32.00,0,2.23,2.36,1.45,15,414,-5.751,4.47,0.00,116.73,-14.00,.247863,.000020
No,55.00,0,0.092,.33,.66,57,1418,-7.679,19.78,-210.33,8.54,-73.80,.194214,.001404
No,58.00,0,0.092,1.14,2.28,53,1586,-6.718,19.78,-210.33,8.54,-9.90,.202702,.004368
No,58.00,0,0.092,.41,.66,57,1418,-6.452,19.78,-210.33,8.54,-86.50,.202479,.001993
No,58.00,0,0.092,1.14,2.28,51,1586,-6.339,19.78,-210.33,8.54,-22.70,.135135,.000014
No,64.00,0,0.092,.33,.66,62,1418,-6.869,19.78,-210.33,8.54,-107.40,.235537,.009384
No,62.00,0,0.092,1.14,2.28,58,1586,-5.368,19.78,-210.33,8.54,-20.30,.270270,.023740
No,70.00,0,0.092,.57,.14,16,683,-6.478,8.40,-64.64,5.06,-31.70,.378378,.005390
No,59.00,0,0.092,.16,.08,78,601,-8.340,6.63,-75.04,2.89,-79.60,.359504,.000101
No,40.00,0,0.092,.16,.04,7344,885,-6.373,7.03,-90.82,2.68,-57.60,.334710,.000074
No,39.00,0,0.092,.42,.14,7773,197,-4.719,7.69,-80.88,3.35,-14.60,.594594,.000019
No,36.00,0,NA,1.28,.14,5350,101,-5.782,7.69,NA,NA,-8.60,.500000,.000101
No,35.00,0,0,.25,.12,7827,101,-6.003,NA,-230.10,NA,-43.90,.657024,.000028
No,32.00,0,NA,.42,.42,5513,273,-5.138,NA,NA,NA,-10.20,.472972,.000056
No,32.00,0,NA,.44,.33,3013,84,-5.290,NA,NA,NA,-11.00,.505494,.000064
No,33.00,0,NA,2.00,.37,4553,93,-5.731,NA,NA,NA,-11.90,.651162,.005588
No,38.00,0,NA,.58,.12,7668,274,-5.338,NA,NA,NA,-57.90,.815261,.001049
No,37.00,0,NA,2.53,.66,7549,16,-5.850,NA,NA,NA,-23.50,.805031,.000107
No,38.00,0,NA,1.84,.52,7627,146,-6.189,NA,NA,NA,-33.40,1.375000,.000298
No,39.00,0,NA,0,.05,6073,1886417,-5.815,NA,NA,NA,-40.10,NA,NA
No,36.00,0,3.273,.46,.25,7718,111,-7.210,7.99,-42.30,17.55,-119.60,.379237,.012649
No,38.00,0,1.825,1.00,.27,30,667,-4.741,4.16,-0.76,65.06,-25.40,.504273,.013099
No,37.00,0.0810811,NA,5.85,.42,1,175,-5.293,4.16,NA,NA,-3.40,.810810,.000406
No,35.00,0.382199,NA,1.05,.15,3,84,-6.223,4.16,NA,NA,-18.90,.267015,.000048
No,37.00,0.623967,0.092,.58,.16,13,675,-6.788,10.71,-49.22,3.52,-32.00,.566115,.003592
No,32.00,0.186275,1.821,.80,1.10,202276,312,-6.979,7.69,0.00,18.80,-13.20,1.107843,.006815
No,48.00,,0.334,.77,.94,250253,258,-6.852,6.00,-5.89,21.94,-65.20,.677595,.001860
No,45.00,0,2.058,1.66,2.11,1,7420,-6.467,NA,0.00,117.21,-42.70,.163934,.000035
No,48.00,0,2.817,1.55,1.66,1,8328,-6.738,1.26,0.00,113.26,-54.90,.142076,.000524
No,37.00,0.0327869,3.473,1.61,1.77,1,361,-6.803,2.87,0.00,115.83,-36.90,.196721,.000074
No,55.00,0,3.282,.44,.88,1,1549,-7.534,4.25,0.00,98.84,-41.30,.278688,.000076
No,45.00,0.0874317,6.189,.44,.88,85,741,-6.532,4.15,0.00,134.38,-52.90,.174863,.039753
No,52.00,0,3.395,6.88,7.44,11,1376,-7.943,12.28,0.00,108.47,-52.10,.147540,.000030
No,48.00,0.10828,0.31,1.26,1.06,362371,317,-6.393,6.04,-3.65,11.95,-41.40,.636942,.006381
No,47.00,0.174863,8.886,1.38,1.33,2,571,-7.437,3.14,0.00,187.71,-44.50,.245901,.000426
No,48.00,0,0.092,.26,.21,457243,147,-7.697,7.56,-349.55,1.88,-419.20,.286608,.004962
No,53.00,0,4.607,.34,.74,1,962,-8.139,2.76,0.00,183.04,-157.50,.239406,.007341
No,35.00,0.0471204,3.239,1.78,1.05,697,611,-6.195,9.75,-62.77,24.87,-33.70,.204188,.000856
No,52.00,0.0212766,4.116,.16,.34,362338,707,-8.333,3.43,0.00,143.58,-293.90,.227784,.005452
No,41.00,0.0847458,2.802,.31,1.14,354809,310,-7.251,5.13,0.00,41.50,-118.60,.540254,.007083
No,48.00,0.0275344,2.851,.18,.68,458425,451,-7.411,10.20,-42.52,27.73,-361.00,.257822,.012877
No,42.00,0.0237797,0.982,.36,.68,376362,93,-8.351,8.57,-38.14,43.13,-212.90,.271589,.004690
No,41.00,0.0889831,2.706,.53,1.14,1038,89,-6.720,5.04,-0.05,75.87,-125.30,.201271,.002705
No,39.00,0.0254237,3.781,.34,1.14,1,44,-9.687,3.62,0.00,159.18,-97.87,.197033,.001684
No,45.00,0.0550688,0.952,.20,.68,477263,217,-6.599,9.86,-2.90,27.96,-482.70,.478097,.004804
No,43.00,0.0932203,0.738,.34,1.14,459233,282,-6.163,6.67,-6.85,11.85,-286.90,.671610,.003899
No,44.00,0.0932203,0.738,.34,1.14,477494,282,-6.477,9.54,-3.91,18.95,-266.50,.639830,.004093
No,46.00,0,0.738,1.60,5.40,335423,315,-4.830,6.64,-9.10,25.62,-34.50,.156862,.000064
No,42.00,0.0550688,3.003,.20,.73,414485,451,-8.493,12.36,-29.49,44.27,-307.30,.281602,.013349
No,42.00,0.097622,0.558,.20,.68,431742,324,-7.851,6.00,0.00,28.61,-292.60,.226533,.001136
No,48.00,0.0783898,3.344,.34,4.55,393452,776,-8.642,11.40,-116.37,42.94,-152.10,.264830,.002091
No,39.00,0.127451,0.79,1.60,11.30,1733,380,-5.728,3.03,-2.79,8.94,-15.60,.264705,.002556
No,47.00,0,4.324,1.60,11.30,11110,394,-6.348,4.23,-2.85,23.00,-23.90,.235294,.000045
No,55.00,0,3.558,1.60,11.30,1,679,-5.857,3.85,0.00,103.79,-38.70,.303921,.000282
No,55.00,0,3.076,1.31,5.94,391652,203,-8.204,7.45,-11.75,35.13,-48.00,.361256,.000622
No,55.00,0,1.837,1.26,5.94,390563,203,-7.459,7.62,-7.86,26.95,-54.30,.366492,.000580
No,49.00,0.0366492,1.433,1.68,5.94,355333,203,-7.116,9.43,-28.97,28.27,-66.60,.287958,.000620
No,47.00,0.0613267,5.502,.13,.17,385701,1164,-8.740,6.51,-4.15,39.91,-228.40,.222778,.005027
No,36.00,0.157068,5.404,.47,.63,76618,389,-5.856,3.10,0.00,46.54,-32.40,.272251,.000182
No,58.00,0,0.559,.90,1.10,353445,478,-6.677,4.32,-15.94,12.20,-28.20,.235294,.000134
No,47.00,0.0487288,3.456,.19,.23,391383,256,-8.628,10.54,-117.62,21.77,-138.60,.281779,.000863
No,52.00,0,0.332,.90,1.10,367682,308,-5.696,15.48,-57.96,15.41,-30.40,.266055,.000021
No,52.00,0.120419,2.72,.47,.57,350827,226,-7.030,15.10,-58.81,15.42,-54.60,.356020,.001293
No,55.00,0.0784314,1.377,.90,1.10,225382,315,-6.725,15.52,-57.96,15.32,-28.30,.470588,.001821
No,47.00,0,2.159,.90,1.10,174021,412,-5.606,10.01,-5.23,25.69,-23.70,.117647,.000926
No,38.00,0,4.918,.47,.57,3,227,-5.663,4.39,0.00,125.98,-41.80,.167539,.000056
No,49.00,0.0732984,2.324,.73,.89,300423,328,-6.545,6.59,-33.84,34.89,-55.30,.314136,.000341
No,47.00,0,2.143,.93,.80,1,310,-6.639,3.53,0.00,115.67,-30.60,.152866,.000410
No,48.00,0,0.134,1.40,.50,107458,252,-5.975,6.06,-117.94,3.87,-30.00,.254901,.000585
No,44.00,0.765027,1.489,.77,.22,23,1121,-6.216,8.63,-9.70,4.30,-9.80,2.021857,.011727
No,53.00,0,4.498,2.20,.20,2,477,-7.558,2.95,0.00,137.65,-37.70,.159235,.000150
No,54.00,0,3.604,.20,.13,1,700,-5.835,7.46,-34.01,22.95,-52.40,.178343,.001894
No,34.00,0,3.337,.20,.86,2,546,-4.923,7.32,0.00,43.67,-27.20,.165605,.000137
No,44.00,0.0382166,2.824,.26,.26,1,226,-6.643,2.55,0.00,120.58,-28.40,.235668,.000034
No,81.00,0.140127,0,.93,.33,1888,680,-6.595,NA,-450.50,NA,-91.20,.904458,.000124
No,56.00,0,2.587,.66,1.26,1,1401,-7.696,5.79,0.00,113.60,-46.40,.267515,.002957
No,49.00,0.094382,3.305,.31,1.36,378214,319,-6.800,20.91,-60.16,31.74,-146.20,.235955,.005478
No,42.00,0,4.275,.40,.40,29,340,-6.342,5.00,-7.36,34.57,-29.80,.146496,.000417
No,46.00,0,2.87,.18,.90,1,2710,-5.562,4.16,0.00,117.96,-28.90,.200000,.000033
No,60.00,0,7.106,.41,.83,1,916,-6.305,5.13,-0.10,135.42,-51.80,.243902,.000103
No,63.00,0,8.696,1.36,.90,1,924,-8.289,3.55,0.00,134.46,-41.00,.304347,.000014
No,59.00,0,7.111,.20,1.00,1,930,-7.218,5.01,0.00,108.22,-32.20,.201834,.000063
No,38.00,0,4.393,.51,.12,39,643,-8.447,4.37,0.00,134.75,-179.40,.209011,.000709
No,30.00,0.0127119,4.393,.42,.21,5,78,-7.804,4.56,0.00,144.55,-74.20,.207627,.000482
