chrom	start	end	region_id	callable_bp	n_variants	mean_DAF	median_DAF	fraction_rare	variants_per_Mb_callable	rna_type	pol_class
chr4	17320745	17320882	RNA683	137	26	0.0391338343840218	7.349899988184916e-06	0.9615384615384616	189781.02189781025	snoRNA	Pol II
chr4	52713248	52713370	RNA684	122	21	7.349056167661821e-05	1.4697199731017465e-05	1.0	172131.1475409836	snoRNA	Pol II
chr4	82753336	82753430	RNA685	94	11	1.2027563570882194e-05	1.4699799976369832e-05	1.0	117021.27659574468	pre_miRNA	Pol II
chr4	82895852	82895928	RNA686	76	11	1.6033354768296704e-05	1.4696799553348685e-05	1.0	144736.84210526315	snoRNA	Pol II
chr4	82898139	82898225	RNA687	86	20	2.8667424976442e-05	1.469724975322606e-05	1.0	232558.13953488367	snoRNA	Pol II
chr4	100395126	100395247	RNA688	121	23	0.0434929581261594	0.0	0.9565217391304348	190082.6446280992	snoRNA	Pol II
chr4	118279189	118279320	RNA689	131	26	0.0001130623154844	0.0	1.0	198473.28244274808	snoRNA	Pol II
chr4	151102056	151102131	RNA690	75	14	1.469954999524869e-05	0.0	1.0	186666.6666666667	snoRNA	Pol II
chr4	182169292	182169378	RNA691	86	15	8.822326647835628e-06	0.0	1.0	174418.6046511628	pre_miRNA	Pol II
chr5	8460924	8460999	RNA692	75	11	5.344290829353585e-06	0.0	1.0	146666.66666666666	pre_miRNA	Pol II
chr5	9548826	9548914	RNA693	88	11	5.34515460127626e-06	0.0	1.0	125000.0	snoRNA	Pol II
chr5	10478036	10478145	RNA694	109	23	0.0435185237967111	1.4700300198455809e-05	0.9565217391304348	211009.17431192665	pre_miRNA	Pol II
chr5	14463982	14464067	RNA695	85	19	1.9343205502461183e-05	1.4698999621032272e-05	1.0	223529.4117647059	snoRNA	Pol II
chr5	14652277	14652382	RNA696	105	1	1.4698500308440998e-05	1.4698500308440998e-05	1.0	9523.809523809525	snoRNA	Pol II
chr5	26198429	26198502	RNA697	73	0				0.0	tRNA	Pol III
chr5	40832655	40832735	RNA698	80	32	2.342605651506013e-05	0.0	1.0	400000.0	snoRNA	Pol II
chr5	55170531	55170622	RNA699	91	15	0.000163633972564	0.0	1.0	164835.16483516482	pre_miRNA	Pol II
chr5	69160807	69160939	RNA700	132	34	3.994631700098242e-05	1.4737299807165982e-05	1.0	257575.7575757576	snoRNA	Pol II
chr5	69539160	69539264	RNA701	0	0					snoRNA	Pol II
chr5	77080433	77080571	RNA702	138	23	1.0863191441192454e-05	0.0	1.0	166666.66666666666	snoRNA	Pol II
chr5	83064203	83064337	RNA703	134	20	3.900988999702421e-05	0.0	1.0	149253.73134328358	scaRNA	Pol II
chr5	110513828	110513915	RNA704	87	14	1.2608250147293023e-05	1.4705449757457243e-05	1.0	160919.54022988505	pre_miRNA	Pol II
chr5	112161484	112161617	RNA705	133	29	0.0398401363050527	0.0	0.9310344827586208	218045.11278195487	snoRNA	Pol II
chr5	132365489	132365599	RNA706	110	26	0.012334340639322	1.4698500308440998e-05	0.9615384615384616	236363.63636363635	pre_miRNA	Pol II
chr5	133427595	133427706	RNA707	111	25	3.7632580570054666e-05	0.0	1.0	225225.22522522524	pre_miRNA	Pol II
chr5	134225756	134225852	RNA708	96	0				0.0	pre_miRNA	Pol II
chr5	136080490	136080598	RNA709	108	38	2.436912360567888e-05	0.0	1.0	351851.85185185185	vault_RNA	Pol III
chr5	137647571	137647649	RNA710	78	13	2.9399084479122605e-05	1.4697699953103438e-05	1.0	166666.66666666666	pre_miRNA	Pol II
chr5	138558968	138559041	RNA711	73	12	0.0002388241647774	1.4696799553348685e-05	1.0	164383.5616438356	snoRNA	Pol II
chr5	140711275	140711373	RNA712	98	0				0.0	vault_RNA	Pol III
chr5	140718925	140719013	RNA713	88	68	0.0037607372053517	1.4895799722580708e-05	0.9852941176470588	772727.2727272727	vault_RNA	Pol III
chr5	140726158	140726246	RNA714	88	0				0.0	vault_RNA	Pol III
chr5	142394422	142394494	RNA715	72	18	0.0555776616577329	1.4712350093759596e-05	0.8888888888888888	250000.0	tRNA	Pol III
chr5	149428917	149429023	RNA716	106	19	1.0057463154417317e-05	0.0	1.0	179245.28301886792	pre_miRNA	Pol II
chr5	149430645	149430733	RNA717	88	14	1.9945142737137945e-05	7.347749942709925e-06	1.0	159090.9090909091	pre_miRNA	Pol II
chr5	160474401	160474483	RNA718	82	11	0.0901075376830042	1.4855800145596731e-05	0.9090909090909092	134146.34146341463	pre_miRNA	Pol II
chr5	168560895	168560973	RNA719	78	13	6.785853866648932e-06	0.0	1.0	166666.66666666666	pre_miRNA	Pol II
chr5	171366117	171366252	RNA720	135	34	0.0294359748288971	0.0	0.9705882352941176	251851.85185185185	snoRNA	Pol II
chr5	171386655	171386760	RNA721	105	24	0.041683228191952	1.4721249954163795e-05	0.9583333333333334	228571.42857142852	pre_miRNA	Pol II
chr5	172662164	172662263	RNA722	99	12	1.102371667608774e-05	0.0	1.0	121212.12121212122	pre_miRNA	Pol II
chr5	176367945	176368031	RNA723	86	10	1.6166779732884607e-05	1.4697199731017465e-05	1.0	116279.06976744186	pre_miRNA	Pol II
chr5	180015302	180015397	RNA724	95	14	3.674260005936935e-05	0.0	1.0	147368.42105263157	pre_miRNA	Pol II
chr5	181097473	181097555	RNA725	0	0					tRNA	Pol III
chr5	181187700	181187782	RNA726	82	89	0.0001719101446826	1.4696400285174605e-05	1.0	1085365.853658537	tRNA	Pol III
chr5	181188415	181188488	RNA727	73	100	0.010245185492613	1.4717550129716985e-05	0.99	1369863.01369863	tRNA	Pol III
chr5	181188853	181188925	RNA728	72	54	4.9586331223742304e-05	1.4712600204802584e-05	1.0	750000.0	tRNA	Pol III
chr5	181191686	181191758	RNA729	65	3	1.960036631013888e-05	2.9398799597402103e-05	1.0	46153.84615384616	tRNA	Pol III
chr5	181206867	181206939	RNA730	72	83	1.6646032499151542e-05	1.4696799553348685e-05	1.0	1152777.7777777778	tRNA	Pol III
chr5	181241817	181241889	RNA731	72	7	3.14972286495114e-05	2.939449950645212e-05	1.0	97222.22222222222	snoRNA	Pol II
chr6	2854030	2854107	RNA732	77	21	0.0481280061031135	1.4701099644298664e-05	0.9523809523809524	272727.2727272727	pre_miRNA	Pol II
chr6	8086407	8086533	RNA733	126	20	0.0500787009347277	0.0	0.95	158730.15873015873	scaRNA	Pol II
chr6	10439716	10439794	RNA734	78	18	0.0121641692338319	1.5190450085356131e-05	0.9444444444444444	230769.2307692308	pre_miRNA	Pol II
chr6	18571783	18571880	RNA735	97	18	0.0027620185739275	1.4699599887535442e-05	1.0	185567.01030927835	pre_miRNA	Pol II
chr6	18836170	18836242	RNA736	72	22	0.018499990689923	2.2061649815441345e-05	0.9090909090909092	305555.5555555556	tRNA	Pol III
chr6	26299676	26299749	RNA737	73	70	4.41031617031324e-05	1.4699799976369832e-05	1.0	958904.1095890412	tRNA	Pol III
chr6	26311195	26311267	RNA738	72	0				0.0	tRNA	Pol III
chr6	26312595	26312677	RNA739	82	71	2.7533828293774903e-05	1.4697199731017465e-05	1.0	865853.6585365854	tRNA	Pol III
chr6	26319101	26319173	RNA740	72	62	2.4660111531344752e-05	1.4698999621032272e-05	1.0	861111.1111111111	tRNA	Pol III
chr6	26322817	26322890	RNA741	73	63	2.893164411134972e-05	1.4698100130772218e-05	1.0	863013.698630137	tRNA	Pol III
chr6	26327588	26327670	RNA742	82	86	0.0001100483510674	1.4696599919261644e-05	1.0	1048780.487804878	tRNA	Pol III
chr6	26328139	26328212	RNA743	73	92	4.553426568868864e-05	1.469744984206045e-05	1.0	1260273.9726027397	tRNA	Pol III
chr6	26553502	26553574	RNA744	72	80	2.370087273675312e-05	1.4698300219606608e-05	1.0	1111111.1111111112	tRNA	Pol III
chr6	26554121	26554195	RNA745	74	92	4.58585605369761e-05	1.4697699953103438e-05	1.0	1243243.2432432433	tRNA	Pol III
chr6	26571863	26571936	RNA746	73	107	0.0003860830498337	1.469590006308863e-05	1.0	1465753.4246575343	tRNA	Pol III
chr6	26673361	26673434	RNA747	0	0					tRNA	Pol III
chr6	26682486	26682559	RNA748	0	0					tRNA	Pol III
chr6	26687256	26687329	RNA749	0	0					tRNA	Pol III
chr6	26701482	26701555	RNA750	0	0					tRNA	Pol III
chr6	26705376	26705449	RNA751	0	0					tRNA	Pol III
chr6	26720991	26721065	RNA752	0	0					tRNA	Pol III
chr6	26728052	26728125	RNA753	0	0					tRNA	Pol III
chr6	26730533	26730606	RNA754	0	0					tRNA	Pol III
chr6	26735369	26735442	RNA755	0	0					tRNA	Pol III
chr6	26749911	26749984	RNA756	73	0				0.0	tRNA	Pol III
chr6	27091741	27091813	RNA757	72	64	0.0156530242609278	1.4698100130772218e-05	0.984375	888888.8888888889	tRNA	Pol III
chr6	27097305	27097387	RNA758	82	36	2.0006802767763875e-05	1.4698100130772218e-05	1.0	439024.39024390245	tRNA	Pol III
chr6	27150242	27150315	RNA759	73	12	9.186640734999724e-05	0.0	1.0	164383.5616438356	tRNA	Pol III
chr6	27162270	27162344	RNA760	74	38	2.359321594045221e-05	1.469744984206045e-05	1.0	513513.5135135135	tRNA	Pol III
chr6	27206087	27206160	RNA761	73	25	0.0015751448138689	1.4700700376124589e-05	1.0	342465.7534246575	tRNA	Pol III
chr6	27209848	27209930	RNA762	82	73	9.243245517297936e-05	1.4698100130772218e-05	1.0	890243.9024390244	tRNA	Pol III
chr6	27230554	27230637	RNA763	83	84	0.0020506430086502	1.4698500308440998e-05	0.988095238095238	1012048.1927710844	tRNA	Pol III
chr6	27235508	27235581	RNA764	73	79	0.0289585986849626	1.4793299669690896e-05	0.9493670886075948	1082191.7808219178	tRNA	Pol III
chr6	27273959	27274033	RNA765	74	24	7.96651613275845e-05	0.0	1.0	324324.3243243243	tRNA	Pol III
chr6	27275210	27275284	RNA766	74	38	1.1610368346737012e-05	0.0	1.0	513513.5135135135	tRNA	Pol III
chr6	27280269	27280342	RNA767	73	88	0.011700362272739	1.4699399798701052e-05	0.9886363636363636	1205479.4520547944	tRNA	Pol III
chr6	27290625	27290698	RNA768	73	40	0.0016772674066487	1.4696799553348685e-05	0.975	547945.205479452	tRNA	Pol III
chr6	27295432	27295504	RNA769	72	41	0.000351515028231	1.4699399798701052e-05	1.0	569444.4444444444	tRNA	Pol III
chr6	27297995	27298077	RNA770	82	86	0.0003633301352195	1.4698100130772218e-05	1.0	1048780.487804878	tRNA	Pol III
chr6	27303788	27303860	RNA771	72	74	0.0564590787959197	1.4704150089528412e-05	0.9324324324324323	1027777.7777777776	tRNA	Pol III
chr6	27334989	27335062	RNA772	73	0				0.0	tRNA	Pol III
chr6	27505827	27505909	RNA773	82	78	8.894147707066157e-05	1.4696549897053046e-05	1.0	951219.512195122	tRNA	Pol III
chr6	27532207	27532289	RNA774	82	38	1.6246655138126556e-05	0.0	1.0	463414.6341463415	tRNA	Pol III
chr6	27541774	27541856	RNA775	82	40	0.000104370757981	1.4699399798701052e-05	1.0	487804.8780487805	tRNA	Pol III
chr6	27545688	27545770	RNA776	82	92	3.530478816964368e-05	1.4696799553348685e-05	1.0	1121951.219512195	tRNA	Pol III
chr6	27547751	27547823	RNA777	72	71	0.0010083326735799	1.7457499779993668e-05	0.9859154929577464	986111.1111111112	tRNA	Pol III
chr6	27553412	27553494	RNA778	82	39	0.0256628841644692	1.4696799553348685e-05	0.9743589743589745	475609.756097561	tRNA	Pol III
chr6	27576066	27576139	RNA779	73	54	0.0185696972549117	1.4699799976369832e-05	0.9814814814814816	739726.0273972602	tRNA	Pol III
chr6	27591813	27591886	RNA780	73	99	0.0002679050427527	1.4700300198455809e-05	1.0	1356164.383561644	tRNA	Pol III
chr6	27605637	27605745	RNA781	108	87	0.0076542872606003	0.0	0.9885057471264368	805555.5555555556	tRNA	Pol III
chr6	27618355	27618429	RNA782	74	98	0.010439619698204	1.470005008741282e-05	0.9897959183673468	1324324.3243243245	tRNA	Pol III
chr6	27650927	27651000	RNA783	73	68	0.0165829962069946	1.4700300198455809e-05	0.9705882352941176	931506.8493150685	tRNA	Pol III
chr6	27668582	27668656	RNA784	74	65	0.0140632281854218	1.4698100130772218e-05	0.9846153846153848	878378.3783783783	tRNA	Pol III
chr6	27672449	27672531	RNA785	82	46	0.0020837952200093	1.4698100130772218e-05	0.9782608695652174	560975.6097560977	tRNA	Pol III
chr6	27688187	27688261	RNA786	74	93	0.0010677611979835	1.4701099644298664e-05	0.989247311827957	1256756.7567567567	tRNA	Pol III
chr6	27721118	27721201	RNA787	83	33	0.0109815510174733	1.470159986638464e-05	0.9393939393939394	397590.3614457831	tRNA	Pol III
chr6	27726693	27726767	RNA788	74	0				0.0	tRNA	Pol III
chr6	27728547	27728620	RNA789	73	0				0.0	tRNA	Pol III
chr6	27777884	27777956	RNA790	72	0				0.0	tRNA	Pol III
chr6	27791355	27791427	RNA791	72	0				0.0	tRNA	Pol III
chr6	28213036	28213118	RNA792	82	54	4.0285480348822816e-05	1.4696400285174605e-05	1.0	658536.5853658537	tRNA	Pol III
chr6	28474551	28474625	RNA793	74	80	0.0126203427030873	1.4700300198455809e-05	0.9875	1081081.0810810812	tRNA	Pol III
chr6	28478622	28478704	RNA794	82	24	1.4698483179621932e-05	7.348849976551719e-06	1.0	292682.9268292683	tRNA	Pol III
chr6	28488992	28489066	RNA795	74	50	2.939577594588276e-05	1.469724975322606e-05	1.0	675675.6756756756	tRNA	Pol III
chr6	28543113	28543186	RNA796	73	56	1.784725715684093e-05	7.348200142587302e-06	1.0	767123.2876712328	tRNA	Pol III
chr6	28589378	28589450	RNA797	72	64	9.193179678845809e-06	0.0	1.0	888888.8888888889	tRNA	Pol III
chr6	28597339	28597421	RNA798	82	47	1.594890861095801e-05	1.4696799553348685e-05	1.0	573170.731707317	tRNA	Pol III
chr6	28607155	28607227	RNA799	72	66	2.717325455567394e-05	1.4700900010211626e-05	1.0	916666.6666666666	tRNA	Pol III
chr6	28643444	28643516	RNA800	72	69	0.0001853813740561	1.4698100130772218e-05	1.0	958333.3333333334	tRNA	Pol III
chr6	28648206	28648280	RNA801	74	61	2.3136672008727992e-05	1.4700300198455809e-05	1.0	824324.3243243244	tRNA	Pol III
chr6	28658236	28658308	RNA802	72	89	2.9075491112774405e-05	1.4703699889651034e-05	1.0	1236111.1111111112	tRNA	Pol III
chr6	28673835	28673907	RNA803	72	73	4.368675540530695e-05	1.469549988541985e-05	1.0	1013888.8888888888	tRNA	Pol III
chr6	28695931	28696003	RNA804	72	58	0.0179802249140423	0.0	0.9827586206896552	805555.5555555556	tRNA	Pol III
chr6	28710588	28710660	RNA805	72	59	0.0004538982320963	1.4699399798701052e-05	1.0	819444.4444444444	tRNA	Pol III
chr6	28719703	28719775	RNA806	72	55	0.0025199190855015	1.4700700376124589e-05	0.9818181818181818	763888.8888888889	tRNA	Pol III
chr6	28726017	28726091	RNA807	74	54	0.0189063773104694	1.4697699953103438e-05	0.9814814814814816	729729.7297297297	tRNA	Pol III
chr6	28729314	28729386	RNA808	72	87	2.2138004712996517e-05	1.4699399798701052e-05	1.0	1208333.3333333333	tRNA	Pol III
chr6	28742951	28743024	RNA809	73	45	0.000260865223754	0.0	1.0	616438.3561643836	tRNA	Pol III
chr6	28747743	28747816	RNA810	73	80	0.0231344462223091	1.4699599887535442e-05	0.95	1095890.410958904	tRNA	Pol III
chr6	28758363	28758435	RNA811	72	41	0.0018577984628791	1.4703699889651034e-05	0.975609756097561	569444.4444444444	tRNA	Pol III
chr6	28763596	28763670	RNA812	74	22	0.041611535610338	1.4696150174131615e-05	0.9545454545454546	297297.29729729734	tRNA	Pol III
chr6	28795963	28796035	RNA813	72	0				0.0	tRNA	Pol III
chr6	28802799	28802870	RNA814	70	0				0.0	tRNA	Pol III
chr6	28944574	28944647	RNA815	73	94	0.0003023056829272	1.4699599887535442e-05	1.0	1287671.2328767125	tRNA	Pol III
chr6	28989001	28989083	RNA816	82	64	0.0001398846005287	1.4703300166729605e-05	1.0	780487.8048780488	tRNA	Pol III
chr6	29582251	29582328	RNA817	77	12	0.0005281260298488	0.0	1.0	155844.15584415584	snoRNA	Pol II
chr6	30890882	30890972	RNA818	90	10	0.0001177018492853	0.0	1.0	111111.11111111112	pre_miRNA	Pol II
chr6	31536373	31536449	RNA819	76	17	0.0015166782562065	1.4700300198455809e-05	1.0	223684.2105263158	snoRNA	Pol II
chr6	31541100	31541178	RNA820	78	11	1.3361791058163032e-05	0.0	1.0	141025.64102564103	snoRNA	Pol II
chr6	31623078	31623210	RNA821	132	32	0.0116306711677225	1.469984999857843e-05	0.96875	242424.24242424243	snoRNA	Pol II
chr6	33698127	33698234	RNA822	107	22	1.269383181517531e-05	1.469724975322606e-05	1.0	205607.476635514	pre_miRNA	Pol II
chr6	33999971	34000051	RNA823	80	17	1.0375141113505665e-05	0.0	1.0	212500.0	pre_miRNA	Pol II
chr6	44254205	44254285	RNA824	80	24	0.0001463534846758	1.469764993089484e-05	1.0	300000.0	pre_miRNA	Pol II
chr6	44435640	44435722	RNA825	82	17	0.049905807795553	0.0	0.9411764705882352	207317.0731707317	pre_miRNA	Pol II
chr6	52144348	52144434	RNA826	86	8	3.3069474625335715e-05	3.674524941743584e-05	1.0	93023.25581395348	pre_miRNA	Pol II
chr6	52148922	52149041	RNA827	119	20	2.2047995207685166e-05	7.348599865508732e-06	1.0	168067.2268907563	pre_miRNA	Pol II
chr6	57792832	57792905	RNA828	73	0				0.0	tRNA	Pol III
chr6	57793544	57793617	RNA829	73	0				0.0	tRNA	Pol III
chr6	57800210	57800284	RNA830	74	0				0.0	tRNA	Pol III
chr6	57815973	57816046	RNA831	73	0				0.0	tRNA	Pol III
chr6	57822972	57823046	RNA832	74	0				0.0	tRNA	Pol III
chr6	57861165	57861238	RNA833	73	0				0.0	tRNA	Pol III
chr6	57870344	57870417	RNA834	73	0				0.0	tRNA	Pol III
chr6	75128708	75128782	RNA835	74	16	9.188668741444417e-06	0.0	1.0	216216.21621621624	snoRNA	Pol II
chr6	85677588	85677659	RNA836	71	18	0.0001462182044633	7.347950031544315e-06	1.0	253521.12676056335	snoRNA	Pol II
chr6	99124608	99124696	RNA837	88	20	8.088260028671356e-06	0.0	1.0	227272.7272727273	pre_miRNA	Pol II
chr6	106784124	106784220	RNA838	96	27	1.2533977766266886e-05	1.4708500202686992e-05	1.0	281250.0	pre_miRNA	Pol II
chr6	110848545	110848673	RNA839	128	0				0.0	snoRNA	Pol II
chr6	111113833	111113939	RNA840	106	23	3.706876024174128e-05	1.4698500308440998e-05	1.0	216981.1320754717	snoRNA	Pol II
chr6	120015178	120015257	RNA841	79	17	0.0132998441897464	1.4728399946761783e-05	0.9411764705882352	215189.87341772157	pre_miRNA	Pol II
chr6	126484630	126484713	RNA842	83	16	8.269656234460854e-06	0.0	1.0	192771.0843373494	pre_miRNA	Pol II
chr6	132815306	132815379	RNA843	73	28	1.417350719228367e-05	1.4697199731017465e-05	1.0	383561.6438356164	snoRNA	Pol II
chr6	132816801	132816877	RNA844	76	26	0.0243032831440009	1.4698749964736637e-05	0.9615384615384616	342105.2631578947	snoRNA	Pol II
chr6	132817218	132817351	RNA845	133	25	2.116479994583308e-05	1.4697699953103438e-05	1.0	187969.92481203008	snoRNA	Pol II
chr6	138435212	138435294	RNA846	82	0				0.0	pre_miRNA	Pol II
chr6	142257638	142257709	RNA847	71	13	1.356760766122114e-05	0.0	1.0	183098.5915492958	tRNA	Pol III
chr6	144216546	144216629	RNA848	83	61	1.879355377390171e-05	1.469590006308863e-05	1.0	734939.7590361446	tRNA	Pol III
chr6	144405654	144405767	RNA849	113	19	1.7794894550824806e-05	0.0	1.0	168141.592920354	snoRNA	Pol II
chr6	145182722	145182794	RNA850	72	21	7.211687114335809e-05	1.4705899957334624e-05	1.0	291666.6666666667	tRNA	Pol III
chr6	155946796	155946879	RNA851	83	13	6.785638386365743e-06	0.0	1.0	156626.5060240964	pre_miRNA	Pol II
chr6	156378749	156378824	RNA852	75	15	2.253872680739126e-05	1.4697699953103438e-05	1.0	200000.0	snoRNA	Pol II
chr6	159780249	159780381	RNA853	132	30	0.0069468028144607	0.0	0.9666666666666668	227272.7272727273	snoRNA	Pol II
chr6	159785593	159785733	RNA854	140	39	0.0451658860962803	1.4697699953103438e-05	0.9230769230769232	278571.4285714286	snoRNA	Pol II
chr6	170330760	170330844	RNA855	84	24	2.0211004349827515e-05	1.4697699953103438e-05	1.0	285714.2857142857	pre_miRNA	Pol II
chr7	2088911	2089052	RNA856	141	37	0.0526839920016386	0.0	0.945945945945946	262411.3475177305	snoRNA	Pol II
chr7	5495818	5495917	RNA857	99	27	0.0002248355776491	0.0	1.0	272727.2727272727	pre_miRNA	Pol II
chr7	6016876	6017011	RNA858	135	34	0.0044647218821463	0.0	0.9705882352941176	251851.85185185185	snoRNA	Pol II
chr7	19705357	19705436	RNA859	79	15	1.077986016753028e-05	0.0	1.0	189873.417721519	pre_miRNA	Pol II
chr7	22856612	22856686	RNA860	74	14	5.250992866682022e-06	0.0	1.0	189189.1891891892	snoRNA	Pol II
chr7	23396445	23396516	RNA861	71	19	3.715175812669831e-05	0.0	1.0	267605.63380281685	snoRNA	Pol II
chr7	39329002	39329134	RNA862	132	34	0.0045710257818427	1.4699400253448404e-05	0.9705882352941176	257575.7575757576	snoRNA	Pol II
chr7	44985377	44985510	RNA863	133	26	7.3495846034067936e-06	0.0	1.0	195488.72180451127	snoRNA	Pol II
chr7	45104348	45104482	RNA864	134	24	1.8986262186135295e-05	0.0	1.0	179104.4776119403	snoRNA	Pol II
chr7	45104905	45105042	RNA865	137	32	0.0004914830352049	0.0	1.0	233576.6423357664	snoRNA	Pol II
chr7	45105967	45106099	RNA866	132	19	0.0546512668112259	0.0	0.9473684210526316	143939.39393939395	snoRNA	Pol II
chr7	47464719	47464803	RNA867	84	17	1.1239264655587784e-05	1.469590006308863e-05	1.0	202380.9523809524	snoRNA	Pol II
chr7	56055364	56055502	RNA868	138	32	7.807943774196247e-06	0.0	1.0	231884.0579710145	snoRNA	Pol II
chr7	56060469	56060602	RNA869	133	19	2.24333793276411e-05	0.0	1.0	142857.14285714284	snoRNA	Pol II
chr7	65065998	65066132	RNA870	134	0				0.0	snoRNA	Pol II
chr7	65070537	65070672	RNA871	135	0				0.0	snoRNA	Pol II
chr7	65755525	65755659	RNA872	134	21	0.0476414427374991	0.0	0.9523809523809524	156716.41791044778	snoRNA	Pol II
chr7	71307673	71307768	RNA873	95	12	9.848225014745063e-06	1.4741649920324562e-05	1.0	126315.7894736842	pre_miRNA	Pol II
chr7	73711316	73711397	RNA874	81	16	7.353779324147779e-05	1.4708050002809614e-05	1.0	197530.86419753084	pre_miRNA	Pol II
chr7	75943782	75943916	RNA875	134	20	6.616054997721222e-06	0.0	1.0	149253.73134328358	snoRNA	Pol II
chr7	93716927	93717005	RNA876	78	15	2.15730865723634e-05	1.4704999557579868e-05	1.0	192307.6923076923	pre_miRNA	Pol II
chr7	97964404	97964481	RNA877	77	0				0.0	pre_miRNA	Pol II
chr7	99469683	99469755	RNA878	72	36	3.635690622003199e-05	1.470005008741282e-05	1.0	500000.0	tRNA	Pol III
chr7	100093559	100093643	RNA879	84	11	1.870478172349216e-05	1.469549988541985e-05	1.0	130952.38095238096	pre_miRNA	Pol II
chr7	100093992	100094074	RNA880	82	17	3.0259787843740184e-05	0.0	1.0	207317.0731707317	pre_miRNA	Pol II
chr7	101159472	101159555	RNA881	83	11	0.0158689728943334	0.0	0.9090909090909092	132530.12048192773	pre_miRNA	Pol II
chr7	102405741	102405855	RNA882	114	25	1.2935927989019549e-05	0.0	1.0	219298.24561403508	pre_miRNA	Pol II
chr7	102465741	102465826	RNA883	85	23	0.0059137414644124	1.4703699889651034e-05	0.9565217391304348	270588.23529411765	pre_miRNA	Pol II
chr7	115581314	115581441	RNA884	127	20	1.543909984320635e-05	0.0	1.0	157480.3149606299	snoRNA	Pol II
chr7	117020210	117020319	RNA885	109	17	6.398859242086811e-05	0.0	1.0	155963.3027522936	pre_miRNA	Pol II
chr7	129770382	129770492	RNA886	110	20	0.0046046559115893	1.4700699921377236e-05	0.95	181818.18181818185	pre_miRNA	Pol II
chr7	129774904	129775014	RNA887	110	22	3.407811391297942e-05	1.4697699953103438e-05	1.0	200000.0	pre_miRNA	Pol II
chr7	130877458	130877539	RNA888	81	3	0.0	0.0	1.0	37037.03703703704	pre_miRNA	Pol II
chr7	135206993	135207078	RNA889	85	27	3.124201089963802e-05	0.0	1.0	317647.0588235294	pre_miRNA	Pol II
chr7	136903166	136903294	RNA890	128	25	6.476024100265931e-06	0.0	1.0	195312.5	pre_miRNA	Pol II
chr7	139340699	139340772	RNA891	73	20	1.1026144829884287e-05	7.347950031544315e-06	1.0	273972.602739726	tRNA	Pol III
chr7	149310189	149310261	RNA892	72	37	0.0310305139440773	0.0	0.945945945945946	513888.8888888888	tRNA	Pol III
chr7	149355674	149355746	RNA893	72	50	3.851220630167509e-05	0.0	1.0	694444.4444444444	tRNA	Pol III
chr7	149375758	149375830	RNA894	72	21	0.0475189297437412	1.4700300198455809e-05	0.9523809523809524	291666.6666666667	tRNA	Pol III
chr7	149377509	149377581	RNA895	72	41	2.4265919420006792e-05	1.4700700376124589e-05	1.0	569444.4444444444	tRNA	Pol III
chr7	149415137	149415209	RNA896	72	70	0.0143514416601257	1.4696799553348685e-05	0.9857142857142858	972222.2222222222	tRNA	Pol III
chr7	149546539	149546611	RNA897	72	18	2.123601153571756e-05	0.0	1.0	250000.0	tRNA	Pol III
chr7	149558041	149558114	RNA898	73	16	0.000108389557738	0.0	1.0	219178.0821917808	tRNA	Pol III
chr7	149584724	149584796	RNA899	72	28	3.676024656279938e-05	1.470220013288781e-05	1.0	388888.8888888889	tRNA	Pol III
chr7	149589072	149589144	RNA900	72	15	5.879039902841517e-06	0.0	1.0	208333.3333333333	tRNA	Pol III
chr7	149595213	149595285	RNA901	72	0				0.0	tRNA	Pol III
chr7	149597954	149598026	RNA902	72	0				0.0	tRNA	Pol III
chr7	149608375	149608447	RNA903	72	0				0.0	tRNA	Pol III
chr7	149613064	149613136	RNA904	72	0				0.0	tRNA	Pol III
chr7	149646954	149647026	RNA905	72	30	8.824637552606873e-06	0.0	1.0	416666.6666666667	tRNA	Pol III
chr7	149664823	149664895	RNA906	72	18	0.055664169529488	0.0	0.9444444444444444	250000.0	tRNA	Pol III
chr7	149691180	149691252	RNA907	72	57	0.0004358679604289	0.0	1.0	791666.6666666666	tRNA	Pol III
chr8	1817230	1817307	RNA908	77	23	0.0045547809384357	0.0	0.9565217391304348	298701.2987012987	pre_miRNA	Pol II
chr8	6745163	6745244	RNA909	81	24	1.1634654432172628e-05	0.0	1.0	296296.2962962963	pre_miRNA	Pol II
chr8	9058538	9058630	RNA910	92	19	0.0083945177882349	1.4698100130772218e-05	0.9473684210526316	206521.7391304348	snoRNA	Pol II
chr8	9741671	9741768	RNA911	97	25	0.0004691632015965	0.0	1.0	257731.95876288656	pre_miRNA	Pol II
chr8	9903387	9903472	RNA912	85	4	1.1023124898201786e-05	1.469569997425424e-05	1.0	47058.82352941176	pre_miRNA	Pol II
chr8	20614828	20614926	RNA913	98	32	0.0019139683872708	1.4714750250277577e-05	0.96875	326530.612244898	snoRNA	Pol II
chr8	27048852	27048963	RNA914	111	25	0.0011091054541611	0.0	1.0	225225.22522522524	pre_miRNA	Pol II
chr8	27701672	27701767	RNA915	95	18	0.0678018573597809	7.538999852840788e-06	0.8888888888888888	189473.68421052632	pre_miRNA	Pol II
chr8	27701676	27701759	RNA916	83	18	0.0678018573597809	7.538999852840788e-06	0.8888888888888888	216867.4698795181	pre_miRNA	Pol II
chr8	33513474	33513578	RNA917	104	160	0.0012633675231597	1.4700300198455809e-05	0.99375	1538461.5384615385	snoRNA	Pol II
